CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
2734091,NCCc1ccccc1Br,Existing,7.7525177,-1.4929723
533915,NCCc1ccc(Br)cc1,Existing,7.4218388,-0.44301757
18509414,NCCc1cc(Br)cc(Br)c1,Existing,7.6673427,-1.0945944
7812,Nc1ccc(Cl)cc1,Existing,10.816738,0.9759019
66036,NCc1ccc(Cl)cc1,Existing,7.402347,1.0687809
122721,CNCc1cccc(Cl)c1,Existing,7.2252636,0.035952017
83117,NCCc1ccccc1Cl,Existing,6.7295737,-1.8168077
67430,NCCc1ccc(Cl)cc1,Existing,6.532172,-0.6292218
15670830,NCCc1cc(Cl)cc(Cl)c1,Existing,6.7471175,-0.86978036
97803,CC(N)c1ccc(Cl)cc1,Existing,6.6123753,1.422022
1715226,CC(N)c1ccc(Cl)cc1,Existing,6.4387636,1.0716219
1550852,CC(N)c1ccc(Cl)cc1,Existing,6.6947145,1.2524253
2759011,CNc1cccc(F)c1,Existing,9.20073,-1.4479315
68024,CNc1ccc(F)cc1,Existing,9.8079,-1.5926919
66649,NCc1ccccc1F,Existing,7.950378,-0.4756104
67326,NCc1ccc(F)cc1,Existing,7.551682,0.3214998
457577,CNCc1cccc(F)c1,Existing,8.089864,-0.41073757
643357,NCCc1ccccc1F,Existing,7.1694565,-1.7384795
533928,NCCc1cccc(F)c1,Existing,6.7089634,-1.6821824
4653,NCCc1ccc(F)cc1,Existing,7.124606,-1.2107228
11052938,NCCc1c(F)c(F)c(F)c(F)c1F,Existing,6.8957744,-1.4849935
69883,NCCc1ccccc1C(F)(F)F,Existing,7.3076105,-1.6403072
2737533,NCc1ccc(I)cc1,Existing,8.230959,0.9271512
795,c1c[nH]cn1,Existing,9.534272,-3.8114266
1390,Cn1ccnc1,Existing,8.5824,-4.428014
5798,c1ccc2[nH]cnc2c1,Existing,10.178705,-2.6394272
78736,NCCCn1ccnc1,Existing,7.770239,-4.211916
9257,c1nc[nH]n1,Existing,9.081861,-2.8442032
10009,Nc1cccnc1,Existing,11.101972,-2.9557967
31018,NCc1cccnc1,Existing,10.838476,-4.8808765
77317,NCc1ccncc1,Existing,11.239923,-3.717268
1150,NCCc1c[nH]c2ccccc12,Existing,8.577846,-2.4158862
9256,c1cscn1,Existing,9.009038,-4.551408
70714,Ic1cccnc1,Existing,10.224547,-4.329087
12286,Brc1cccnc1,Existing,10.885097,-4.778037
345375,Fc1cc2nc[nH]c2cc1F,Existing,9.822188,-2.3726661
3301,NCCN,Existing,3.8600378,-4.949889
428,NCCCN,Existing,3.4653034,-5.203738
1045,NCCCCN,Existing,2.9076664,-5.036391
273,NCCCCCN,Existing,2.9688354,-5.304262
16402,NCCCCCCN,Existing,2.8329153,-5.3057504
69533,NCCCCCCCN,Existing,2.4113772,-4.835196
24250,NCCCCCCCCN,Existing,2.5780826,-4.750536
69534,NCCCCCCCCCN,Existing,2.44547,-5.1420045
1317,NCCCCCCCCCCN,Existing,2.1506612,-4.699458
17727,NCCCCCCCCCCCCN,Existing,2.3576336,-4.936618
85862,CC(CN)CCCN,Existing,6.841355,-6.2352123
8014,CNCCN,Existing,5.909222,-4.040235
80511,CNCCCN,Existing,5.892453,-4.5112934
66053,CN(C)CCN,Existing,6.1488724,-4.0741487
66978,CNCCCNC,Existing,5.4436436,-4.214325
193756,C[N+](C)(C)CCN,Existing,6.0055866,-3.2212207
4091,CN(C)C(=N)N=C(N)N,Existing,8.403183,-2.1759257
2915,NCCSSCCN,Existing,5.6472087,-4.1177645
2039,N=C(N)SCCN,Existing,7.2489743,-3.0774846
70248,NCCOCCOCCN,Existing,5.283441,-4.57512
61157,NCC(O)CN,Existing,4.95396,-4.767521
4610,NC1CCCCC1N,Existing,4.977437,-3.530304
17354,NCC1CCC(CN)CC1,Existing,6.425903,-5.6189566
4837,C1CNCCN1,Existing,6.632782,-4.756995
79196,CCN1CCNCC1,Existing,7.23929,-3.4642556
53167,CN1CCNCC1,Existing,7.158916,-3.7228012
8795,NCCN1CCNCC1,Existing,6.7324567,-3.656507
90865,NCC1CCCCN1,Existing,7.349434,-3.9086378
90880,NCC1CCCNC1,Existing,7.545297,-4.7709208
23527,NCC1CCNCC1,Existing,7.737296,-5.14553
33944,NCCN1CCCCC1,Existing,6.234784,-3.8408787
164401,NC1CCNC1,Existing,7.4550586,-3.132892
75994,c1ccc(CN2CCNCC2)cc1,Existing,7.3597784,-2.7130818
7814,Nc1ccc(N)cc1,Existing,11.382444,0.12615466
7472,CN(C)c1ccc(N)cc1,Existing,11.1954975,-0.9414431
7935,Nc1cccc(N)c1,Existing,11.357507,0.13575153
7577,Nc1ccc(Cc2ccc(N)cc2)cc1,Existing,11.025238,-0.55879456
20134827,NCCc1cccc(N)c1,Existing,8.741416,-1.0192475
74270,NCCNc1ccccc1,Existing,8.362553,-1.3685638
77801,NCCNCc1ccccc1,Existing,5.9898977,-0.8016228
7111,Nc1ccc(-c2ccc(N)cc2)cc1,Existing,11.096001,-0.50883234
16720,Nc1cccc2c(N)cccc12,Existing,9.849082,0.7526876
774,NCCc1cnc[nH]1,Existing,8.627211,-3.5744054
3082145,NCCc1ncc[nH]1,Existing,8.90409,-3.3078709
101463,c1c[nH]c(-c2ncc[nH]2)n1,Existing,9.589551,-3.3417814
202043,N=C(N)c1cccnc1,Existing,10.663558,-4.773029
409094,N=C(N)c1ccncc1,Existing,11.105109,-4.325239
11107,c1cc(-c2ccncc2)ccn1,Existing,10.831337,-4.005084
78630,c1cc(CCc2ccncc2)ccn1,Existing,11.247097,-4.052396
83275,NCCc1ccncc1,Existing,10.4854355,-3.38635
75919,NCCc1ccccn1,Existing,9.26643,-5.0360208
854051,NCCc1cccnc1,Existing,10.012557,-4.651291
118785,CCCn1ccnc1,Potential,8.343501,-3.7040493
4,CC(O)CN,Potential,5.2904396,-4.838721
323593,Nc1ccc(Br)cc1N,Potential,9.6099825,-0.48244104
2734101,NCCc1c(Cl)cccc1Cl,Potential,7.0293527,-0.6247322
485400,CNCc1ccc(Br)cc1,Potential,8.09058,-0.463021
12315,CCCNC,Potential,5.9670477,-4.0482407
485432,NCc1c(Cl)cccc1Cl,Potential,6.9748683,0.4876983
485436,CNCc1ccc(Cl)c(Cl)c1,Potential,7.8978343,-0.0047628363
641098,C(=Cc1ccncc1)c1ccccc1,Potential,10.620418,-3.5705948
79,N#Cc1cccnc1,Potential,10.675937,-5.0824976
2736229,CN(C)CCN1CCNCC1,Potential,7.491421,-3.4770508
79978,CC(=O)Nc1cccnc1,Potential,10.356204,-3.4143045
139381,NCCc1cccc(Cl)c1,Potential,7.059781,-0.8079356
522360,CNCc1ccccc1Br,Potential,8.104973,-0.75193936
32893,CC(N)Cc1ccccc1,Potential,4.915885,-1.6316816
2181,c1cncc(C2CCCCN2)c1,Potential,9.360571,-4.143093
77960,NC(Cc1ccccc1)Cc1ccccc1,Potential,5.282449,-1.2451383
90250,CCCNCCCN,Potential,6.6979437,-4.875678
8355,NCc1cccc2ccccc12,Potential,8.507664,0.82486904
8367,CCC(N)Cc1c[nH]c2ccccc12,Potential,8.449788,-2.535973
6484144,NCCCCN1CCCCC1,Potential,5.962361,-5.150839
6951129,COc1ccc(CC(C)N)cc1,Potential,7.567241,-2.171517
8413,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Potential,10.318958,-1.5234836
21887195,CNCCc1ccccc1F,Potential,8.16579,-2.33417
82140,Nc1ncc[nH]1,Potential,9.221506,-3.4720416
3152105,Cc1nccn1CCCN,Potential,8.299829,-3.724884
69872,Nc1cc2ccccc2cc1N,Potential,9.51024,0.37691945
334072,NCc1ccccc1Br,Potential,7.983138,-0.26043522
200957,NCCc1ccc(OCc2ccccc2)cc1,Potential,8.03251,-1.7317618
1814795,CCCCCNCc1cccc(Br)c1,Potential,8.273298,-1.891582
2773261,Brc1ncc[nH]1,Potential,9.379584,-3.7664897
11804947,CCNc1ccc(OC)cc1,Potential,9.271931,-1.3554896
442649,c1cncc(C2=NCCC2)c1,Potential,9.773297,-4.6410203
2366,CNCCc1ccccn1,Potential,9.21764,-4.405799
4962631,CNCc1nccn1C,Potential,8.467637,-3.4293833
221512,Nc1cc(Br)cc(Br)c1,Potential,10.1944895,-0.44295675
69966,NCCCCCCCCCCCN,Potential,2.491442,-5.0730047
2773328,Clc1ncc[nH]1,Potential,9.209203,-2.9886987
16719,Nc1ccc(N)c2ccccc12,Potential,9.601236,0.7313619
69983,ONc1ccc(Cl)cc1,Potential,9.404424,0.45792055
8562,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potential,9.63742,-1.1319863
84352,CCNCc1ccccc1,Potential,5.805576,0.02648437
6713753,CCC(C)N,Potential,4.4144015,-2.9570427
412,c1cncc(C2CCCN2)c1,Potential,9.978492,-4.068938
82334,CCNCCCNCC,Potential,6.713276,-4.985644
70048,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,Potential,7.357852,-3.1357985
76190,c1ccc(CN2CCCCC2)cc1,Potential,6.415939,-1.040173
6567,CC(N)CN,Potential,4.6765137,-2.2098153
776622,CCN1CCN(CCN)CC1,Potential,6.997379,-3.3162224
11815351,CCCCc1ncc[nH]1,Potential,8.843524,-3.4308565
12735,CCCCCCC(C)N,Potential,5.4167523,-3.0252714
8640,Nc1cccc2ccccc12,Potential,9.449208,0.48791674
12749,Cc1ncc[nH]1,Potential,9.350117,-3.6263366
211415,Cc1ccc(C)c(CCN)c1,Potential,7.673938,-1.1446265
219608,CC(C)CCCN,Potential,5.960608,-6.413109
68067,Nc1cccc2cccc(N)c12,Potential,9.361778,0.091331206
66024,CC(C)NCc1ccccc1,Potential,5.786169,-0.10818079
2759157,FC1CCCNC1,Potential,7.8867555,-4.0390706
2759159,FC1CCNCC1,Potential,7.950467,-5.1508007
84474,CNCc1cccc2ccccc12,Potential,8.525362,0.19093598
5310967,CNCCC=Cc1cccnc1,Potential,9.91506,-3.814938
66071,CCNCCN,Potential,6.359716,-4.31858
16800,CCCCCc1ccccn1,Potential,9.004399,-4.849568
31279,C=CCNCC=C,Potential,7.349454,-4.355789
10823,CCc1cccnc1,Potential,9.943541,-4.24847
6736,Cc1c[nH]c2ccccc12,Potential,9.386741,-2.0864515
66130,CCc1ncc[nH]1,Potential,9.002326,-3.5148869
10836,CNC(C)Cc1ccccc1,Potential,4.8768544,-1.0744481
8793,c1ccc(CNCCNCc2ccccc2)cc1,Potential,6.1657434,0.27886853
10855,Nc1ccc(N=Nc2ccc(N)cc2)cc1,Potential,10.974244,-0.324356
66171,C=Cn1ccnc1,Potential,8.491865,-3.9352872
76430,Brc1nccs1,Potential,8.91581,-4.149249
80528,Nc1cccnc1Cl,Potential,10.47427,-2.969582
10893,Nc1ccc(I)cc1,Potential,10.497887,-0.5611586
238233,CC(N)c1cccs1,Potential,8.195289,-1.9422535
4771,CC(C)(N)Cc1ccccc1,Potential,6.447789,-1.6023849
676520,CNc1nc2ccccc2[nH]1,Potential,9.929579,-2.7258205
144047,CCc1ccc(CCN)cc1,Potential,7.285113,-0.6689196
99014,CCCC(C)CN,Potential,7.0027213,-5.905782
6486733,CC(N)CCc1ccccc1Cl,Potential,7.3930907,-2.432543
21209,Nc1ccc(Cl)c(N)c1,Potential,10.605098,0.24008472
68315,NCc1ccc(CN)cc1,Potential,7.795847,1.3740019
15075,Nc1ccccc1-c1ccccc1N,Potential,10.135014,-0.4205882
13032,CC(C)Nc1ccccc1,Potential,9.129113,-0.7069316
6890,CN(C)Cc1c[nH]c2ccccc12,Potential,9.201182,-2.438809
6893,Cc1cccc(N)c1C,Potential,10.281683,-1.6254112
78599,Clc1ccc2nc[nH]c2c1,Potential,9.748977,-2.4605222
2794252,NCc1ccc2ccc3cccc4ccc1c2c34,Potential,8.47188,-0.17639278
205586,c1cncc(C2CCCCN2)c1,Potential,9.519348,-4.276737
15133,NCc1cccc(CN)c1,Potential,7.454281,1.0680585
798,c1ccc2[nH]ccc2c1,Potential,8.86827,-2.4979286
82727,CCNCCCN,Potential,6.397722,-4.6284986
2897,NC1CCCCCCCCCCC1,Potential,4.978582,-3.1850743
4379480,NCCCCn1ccnc1,Potential,8.074264,-4.1843357
205668,CC(N)Cc1ccc(Br)cc1,Potential,6.2140746,-1.2326348
217958,NCCc1ccc(Cl)c(Cl)c1,Potential,6.9921002,-0.7332409
7015,Nc1ccccc1-c1ccccc1,Potential,9.754682,-0.9188169
10867563,Ic1nccs1,Potential,9.047675,-4.4823036
457587,NCc1cccc(Br)c1,Potential,8.094782,0.10648357
11123,Nc1ccc(Cl)cc1Cl,Potential,9.9734125,0.84787005
457602,NCc1cc(Cl)cc(Cl)c1,Potential,7.755134,0.85335517
13195,Cc1cnc[nH]1,Potential,8.788067,-3.1297493
7057,Nc1ccc2ccccc2c1,Potential,9.810219,0.07517759
11157,NNCc1ccccc1,Potential,5.9698334,-0.2133187
2771858,CC(N)c1ccc(Cl)cc1Cl,Potential,7.1499243,0.6768702
7061,CCN(CC)c1ccccc1,Potential,9.022047,-1.6197541
7071,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,Potential,10.616678,-0.027023558
76704,CCC1CCNCC1,Potential,7.819852,-4.984186
119716,CC(C)CCCCCCN,Potential,6.3352127,-6.0789075
68525,C=CCNc1ccccc1,Potential,8.730461,-1.8167564
949,CN(C)c1ccccc1,Potential,10.46627,-0.9737834
7096,c1ccc(N2CCNCC2)cc1,Potential,8.959629,-2.0160604
3007,CC(N)Cc1ccccc1,Potential,5.208302,-1.5092541
156615,CC(N)Cc1cnc[nH]1,Potential,8.0889845,-3.2383668
99277,C#CCNCc1ccccc1,Potential,5.6020174,-0.10580829
115665,CC(N)CC1CCCCC1,Potential,6.1659107,-3.0126424
3920849,NCCCn1cnc2ccccc21,Potential,7.93064,-3.0717485
7120,CCN(CC)c1ccc(N)cc1,Potential,10.640889,-1.3328304
2737112,CCCCCN1CCNCC1,Potential,7.2807612,-3.802212
13283,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,Potential,10.585539,-1.7053361
17386,CCCCCCCCCCCCCCCN,Potential,5.610013,-6.8466587
31721,COc1ccc(CC(C)N)cc1,Potential,7.742671,-2.220055
437234,c1cncc(N2CCNCC2)c1,Potential,9.844228,-3.1805582
15347,Cc1cccnc1N,Potential,9.922529,-3.8914447
17406,NCC1CCCC(CN)C1,Potential,6.8833594,-4.8673553
1049,c1ccncc1,Potential,11.365155,-4.3938303
11293,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,Potential,9.758751,-1.8974932
19493,NC1CC1c1ccccc1,Potential,5.951272,-1.9002088
91175,CC(N)c1ccc(Br)cc1,Potential,6.555689,0.7290003
19509,NCc1ccccn1,Potential,9.627856,-5.368642
3127,CC(N)Cc1ccc(Cl)cc1,Potential,6.093687,-1.5567515
146486,Nc1cccc(Cc2cccc(N)c2)c1,Potential,10.940694,-1.0694937
18367556,CNCCc1ccc(Br)cc1,Potential,8.118135,-1.3713405
9287,CC(N)Cc1c[nH]c2ccccc12,Potential,8.540233,-2.7226958
7240,Nc1ccccc1Cl,Potential,9.984597,0.38960123
7243,Nc1ccccc1N,Potential,10.550393,0.41214678
66648,NCc1ccccc1Cl,Potential,7.412559,0.577247
7257,Nc1ccc(Cl)c(Cl)c1,Potential,10.227953,0.14854532
7263,Nc1ccc(Cl)cc1N,Potential,10.416058,0.69233596
74850,CCCNCc1ccccc1,Potential,6.3176136,-0.45141584
74866,COc1cccc(CCN)c1,Potential,7.8437514,-1.6815182
7283,CCC(C)CN,Potential,6.815048,-6.138681
5325951,CC(N)C1CCCCC1,Potential,5.6784863,-2.7141798
11398,CC(CN)c1ccccc1,Potential,6.115324,-2.3621678
7021736,NCCc1cccc(Br)c1,Potential,7.809249,-0.68000656
10654891,c1cncc(N2CCCNCC2)c1,Potential,9.891389,-3.412474
1206,CNC(C)Cc1ccccc1,Potential,4.7898145,-1.0359262
74937,c1ccc(CCCc2ccncc2)cc1,Potential,10.369677,-4.2609015
72895,NCCc1ccc(N)cc1,Potential,8.869554,-0.3693174
66754,CNCc1ccccc1Cl,Potential,7.5656137,-0.09460098
263366,NCc1ccccc1-c1ccccc1,Potential,8.041763,-0.510823
10583272,CNCCc1cccc(Cl)c1,Potential,8.222516,-2.0362456
11085034,NCc1c2ccccc2cc2ccccc12,Potential,8.448318,0.4235943
79081,CC1CCCNC1,Potential,7.9183617,-5.0321355
11503,CNCCc1ccccc1,Potential,7.2699637,-1.8632636
269722,COc1ccc(N2CCNCC2)cc1,Potential,9.00684,-1.8431526
11504,CCc1ccc(N)cc1,Potential,10.586855,-0.89005554
15617,Cc1nccn1C,Potential,8.243518,-3.2584279
11562,Nc1cccc(Br)c1,Potential,10.195347,-0.273958
66853,NCc1cccc(F)c1,Potential,7.7318535,-0.08068831
15664,Cc1ccc(-c2ccc(C)cn2)nc1,Potential,10.041943,-4.293383
66869,COc1ccc(Nc2ccc(N)cc2)cc1,Potential,10.00468,-1.3841736
10997046,CC(N)C1CCCCC1,Potential,5.7007666,-2.7156777
13624,Nc1nc2ccccc2[nH]1,Potential,9.157935,-2.751429
15111480,N#Cc1nccs1,Potential,8.825909,-4.2105293
13623,Nc1ccc2nc[nH]c2c1,Potential,10.374773,-2.1899734
91462,c1cncc(C2CCCN2)c1,Potential,9.771367,-4.213308
113994,N=C(N)SCCCN,Potential,7.0091968,-3.40649
2760009,CN1CCNC(c2ccccc2)C1,Potential,8.286839,-2.985999
13651,c1ccc(-c2ccncc2)cc1,Potential,10.624978,-3.6840746
23905,N#CC(C#N)=Cc1cccnc1,Potential,10.028721,-4.6033773
7521,C=Cc1ccccn1,Potential,9.524453,-5.203865
185717,Clc1ccc(C2=CCNCC2)cc1,Potential,7.9826975,-2.7110682
135460230,ON=Cc1ccncc1,Potential,10.573419,-3.7580228
66952,Nc1cc(N)cc(N)c1,Potential,11.048932,0.3470989
7571,COc1ccc(Nc2ccc(OC)cc2)cc1,Potential,9.508021,-1.7348695
5530,NC1CC1c1ccccc1,Potential,6.0435905,-2.1505184
135476661,NC(=NO)c1ccncc1,Potential,10.495345,-3.9664536
15807,CCc1nc2ccccc2[nH]1,Potential,9.454531,-2.7113318
64961,c1ccc2c(c1)[nH]c1cnccc12,Potential,9.558804,-2.9045854
1485,NCc1ccc(Cl)cc1Cl,Potential,7.2333503,0.63250345
26070,NC1CC1c1ccccc1,Potential,6.3665223,-1.9910759
7656,c1ccc(CNCc2ccccc2)cc1,Potential,6.2622175,0.19923565
118259,CC1CNCC(C)C1,Potential,7.6753306,-4.5365534
7669,CNCc1ccccc1,Potential,7.1624794,-0.06604953
7670,CCNc1ccccc1,Potential,8.671997,-1.1227279
2063868,Cc1ccccc1CCN,Potential,7.1872077,-1.357813
9731,Nc1ccc(F)cc1,Potential,10.552764,-0.93968874
1988106,NCCc1ccc(C(F)(F)F)cc1,Potential,6.775431,-1.1875412
3614,Cn1cnc(CCN)c1,Potential,8.12645,-3.957064
67104,CCNCCNC,Potential,6.664731,-3.8677433
65055,c1ccc(CCNCc2ccccc2)cc1,Potential,6.31127,-0.4404196
7732,COc1ccc(N)cc1,Potential,10.169687,-1.2921408
60993,CCN(CC)CCN,Potential,6.531745,-3.0535197
9815618,CC(N)Cc1cccc(C(F)(F)F)c1,Potential,7.2725687,-2.1096666
1608,NCc1ccc(Cl)c(Cl)c1,Potential,7.542985,0.52998334
69206,Nc1ccc(N)c(N)c1,Potential,10.849595,0.24272667
3675,NNCCc1ccccc1,Potential,7.220156,-1.4189361
253532,CCC(C)Nc1ccccc1,Potential,8.732201,-1.5286331
1639,Nc1ncn[nH]1,Potential,9.345451,-3.063888
11885,Nc1cccc2cc3ccccc3cc12,Potential,9.668739,-0.42635965
7813,Cc1ccc(N)cc1,Potential,11.247729,-0.8640407
75452,COc1ccc(CN)cc1,Potential,8.448771,0.24247272
1727,Nc1ccncc1,Potential,11.298652,-3.040469
5826,CC(N)Cc1ccccc1,Potential,5.1838737,-1.5659783
5827,COc1ccc(NC(C)=O)cc1,Potential,9.440458,-1.8913366
69320,CCCc1ccccn1,Potential,9.518291,-4.9035187
75467,CCCCNCc1ccccc1,Potential,5.899357,-0.59582007
11979,Cc1ccc2nc[nH]c2c1,Potential,10.017595,-2.8435266
2758350,FC1(F)CCCNC1,Potential,7.879931,-4.2317424
11984,Cc1nc2ccccc2[nH]1,Potential,9.33935,-2.6060822
7894,CC(C)CCN,Potential,5.8669724,-6.2600923
11992,Nc1ccccc1Br,Potential,9.195572,-0.43733287
12004,Nc1ccc(Br)cc1Br,Potential,9.289971,-0.6747474
9956,Nc1cccnc1N,Potential,10.488215,-3.1421006
12019,CCC(N)CC,Potential,4.150638,-3.3921258
69369,Brc1cncc(Br)c1,Potential,10.767651,-4.0333548
36604,CNC(C)Cc1ccccc1,Potential,4.935861,-1.2755281
7932,Nc1cccc(Cl)c1,Potential,10.851309,0.6642344
69381,CC1CCNCC1,Potential,7.920307,-5.361667
7934,Cc1cccc(N)c1,Potential,10.3627825,-1.0010433
38665,CCCC(N)CCC,Potential,5.004901,-3.512452
67338,CNCCN(C)C,Potential,6.725234,-3.2123537
6485772,NCCCc1ccc(Cl)cc1,Potential,6.6793513,-2.2678285
10001,NCCC(F)(F)F,Potential,4.9582705,-5.89438
10007,CC(C)(N)Cc1ccc(Cl)cc1,Potential,6.9736676,-1.2330668
7963,Cc1ccncc1,Potential,11.549134,-3.8969963
5918,Nc1ccncc1N,Potential,10.840636,-3.0667253
104223,NCCc1cccc(C(F)(F)F)c1,Potential,7.4559755,-1.7198496
7970,Cc1cccnc1,Potential,10.771899,-4.936695
7973,Brc1ccccn1,Potential,9.881292,-4.720286
7975,Cc1ccccn1,Potential,9.7593565,-5.3447
98094,CCN1CCCC(N)C1,Potential,7.0329676,-2.8978233
40761,CCCCCCCCCCCCCN,Potential,5.4020085,-6.661681
7993,CN(C)CCCN,Potential,6.165604,-4.786239
13756235,CC#CCCN,Potential,5.88941,-6.3620996
81742,CCCCCCCCCCCN,Potential,5.4976115,-7.221345
