CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
485436,CNCc1ccc(Cl)c(Cl)c1,Potential,10.559829,15.091924
641098,C(=Cc1ccncc1)c1ccccc1,Potential,8.060638,12.42237
79,N#Cc1cccnc1,Potential,8.538382,12.204926
2736229,CN(C)CCN1CCNCC1,Potential,10.135755,12.661559
79978,CC(=O)Nc1cccnc1,Potential,8.67866,12.826574
139381,NCCc1cccc(Cl)c1,Potential,10.779521,14.385999
522360,CNCc1ccccc1Br,Potential,10.328953,14.817432
32893,CC(N)Cc1ccccc1,Potential,11.216156,13.073922
2181,c1cncc(C2CCCCN2)c1,Potential,8.93069,12.517599
77960,NC(Cc1ccccc1)Cc1ccccc1,Potential,11.312307,13.158377
90250,CCCNCCCN,Potential,11.142616,11.927043
8355,NCc1cccc2ccccc12,Potential,10.047536,15.473804
8367,CCC(N)Cc1c[nH]c2ccccc12,Potential,9.3251295,13.685782
6484144,NCCCCN1CCCCC1,Potential,12.219887,11.372135
6951129,COc1ccc(CC(C)N)cc1,Potential,10.01545,13.543168
8413,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Potential,8.494889,14.806946
21887195,CNCCc1ccccc1F,Potential,9.910145,13.8266325
82140,Nc1ncc[nH]1,Potential,8.1631,13.899986
3152105,Cc1nccn1CCCN,Potential,9.445085,13.150768
69872,Nc1cc2ccccc2cc1N,Potential,8.942081,15.335304
334072,NCc1ccccc1Br,Potential,10.454963,14.90515
200957,NCCc1ccc(OCc2ccccc2)cc1,Potential,10.206244,14.167833
1814795,CCCCCNCc1cccc(Br)c1,Potential,9.825841,14.028819
2773261,Brc1ncc[nH]1,Potential,7.9796696,13.809072
11804947,CCNc1ccc(OC)cc1,Potential,9.448531,14.510762
442649,c1cncc(C2=NCCC2)c1,Potential,8.632459,12.792905
2366,CNCCc1ccccn1,Potential,8.241257,13.293736
4962631,CNCc1nccn1C,Potential,9.299537,13.209219
221512,Nc1cc(Br)cc(Br)c1,Potential,9.173694,15.630187
69966,NCCCCCCCCCCCN,Potential,11.438279,9.39445
2773328,Clc1ncc[nH]1,Potential,8.017693,13.913707
16719,Nc1ccc(N)c2ccccc12,Potential,9.242753,15.3408375
69983,ONc1ccc(Cl)cc1,Potential,9.330132,16.221832
8562,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potential,8.972858,14.938219
84352,CCNCc1ccccc1,Potential,11.631083,14.886974
6713753,CCC(C)N,Potential,11.398136,10.903197
412,c1cncc(C2CCCN2)c1,Potential,8.717569,12.618074
82334,CCNCCCNCC,Potential,10.270345,11.658278
70048,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,Potential,10.052879,13.076276
76190,c1ccc(CN2CCCCC2)cc1,Potential,11.5993,14.319759
6567,CC(N)CN,Potential,11.377579,12.819822
776622,CCN1CCN(CCN)CC1,Potential,10.74581,12.667849
11815351,CCCCc1ncc[nH]1,Potential,8.108359,13.82635
12735,CCCCCCC(C)N,Potential,11.2008295,11.430366
8640,Nc1cccc2ccccc12,Potential,9.184224,15.175283
12749,Cc1ncc[nH]1,Potential,8.017931,13.763136
211415,Cc1ccc(C)c(CCN)c1,Potential,10.738029,14.096856
219608,CC(C)CCCN,Potential,12.11896,10.889487
68067,Nc1cccc2cccc(N)c12,Potential,9.077409,15.030295
66024,CC(C)NCc1ccccc1,Potential,11.524612,14.897741
2759157,FC1CCCNC1,Potential,9.318947,12.163563
2759159,FC1CCNCC1,Potential,9.5375395,11.919274
84474,CNCc1cccc2ccccc12,Potential,9.969459,15.365727
5310967,CNCCC=Cc1cccnc1,Potential,8.763959,12.648282
66071,CCNCCN,Potential,11.010375,11.963323
16800,CCCCCc1ccccn1,Potential,8.14398,13.314209
31279,C=CCNCC=C,Potential,10.007418,12.104515
10823,CCc1cccnc1,Potential,8.543603,12.654349
6736,Cc1c[nH]c2ccccc12,Potential,9.025372,13.961502
66130,CCc1ncc[nH]1,Potential,8.115781,13.780139
10836,CNC(C)Cc1ccccc1,Potential,11.408665,13.046205
8793,c1ccc(CNCCNCc2ccccc2)cc1,Potential,11.448283,14.954966
10855,Nc1ccc(N=Nc2ccc(N)cc2)cc1,Potential,8.627993,15.732472
66171,C=Cn1ccnc1,Potential,9.364542,12.996263
76430,Brc1nccs1,Potential,9.033571,13.014622
80528,Nc1cccnc1Cl,Potential,8.564734,13.031365
10893,Nc1ccc(I)cc1,Potential,9.118563,15.5388975
238233,CC(N)c1cccs1,Potential,9.835975,13.750236
4771,CC(C)(N)Cc1ccccc1,Potential,10.840728,13.500843
676520,CNc1nc2ccccc2[nH]1,Potential,8.545017,14.041552
144047,CCc1ccc(CCN)cc1,Potential,10.975367,14.307988
99014,CCCC(C)CN,Potential,11.8925085,11.407816
6486733,CC(N)CCc1ccccc1Cl,Potential,10.040768,13.470875
21209,Nc1ccc(Cl)c(N)c1,Potential,8.855858,16.033009
68315,NCc1ccc(CN)cc1,Potential,10.852711,15.6102295
15075,Nc1ccccc1-c1ccccc1N,Potential,8.524378,15.504168
13032,CC(C)Nc1ccccc1,Potential,9.609315,14.706212
6890,CN(C)Cc1c[nH]c2ccccc12,Potential,8.968194,14.086763
6893,Cc1cccc(N)c1C,Potential,8.615412,14.841495
78599,Clc1ccc2nc[nH]c2c1,Potential,8.441438,14.168865
2794252,NCc1ccc2ccc3cccc4ccc1c2c34,Potential,10.006922,15.139657
205586,c1cncc(C2CCCCN2)c1,Potential,8.8844385,12.382703
15133,NCc1cccc(CN)c1,Potential,10.940305,15.548892
798,c1ccc2[nH]ccc2c1,Potential,9.035074,13.929965
82727,CCNCCCN,Potential,10.985192,12.0091
2897,NC1CCCCCCCCCCC1,Potential,10.929287,11.220918
4379480,NCCCCn1ccnc1,Potential,9.492433,12.918593
205668,CC(N)Cc1ccc(Br)cc1,Potential,10.789996,13.292947
217958,NCCc1ccc(Cl)c(Cl)c1,Potential,10.929167,14.143508
7015,Nc1ccccc1-c1ccccc1,Potential,8.474736,15.304708
10867563,Ic1nccs1,Potential,8.999406,12.781395
457587,NCc1cccc(Br)c1,Potential,10.33423,15.249511
11123,Nc1ccc(Cl)cc1Cl,Potential,9.107717,16.12681
457602,NCc1cc(Cl)cc(Cl)c1,Potential,10.595504,15.689652
13195,Cc1cnc[nH]1,Potential,8.644131,13.609677
7057,Nc1ccc2ccccc2c1,Potential,8.949276,15.366649
11157,NNCc1ccccc1,Potential,11.620063,14.740299
2771858,CC(N)c1ccc(Cl)cc1Cl,Potential,10.095144,15.976445
7061,CCN(CC)c1ccccc1,Potential,9.688138,14.378923
7071,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,Potential,8.527385,15.848163
76704,CCC1CCNCC1,Potential,9.749942,11.972538
119716,CC(C)CCCCCCN,Potential,12.212393,11.006604
68525,C=CCNc1ccccc1,Potential,9.683361,14.36573
949,CN(C)c1ccccc1,Potential,8.885247,15.235151
7096,c1ccc(N2CCNCC2)cc1,Potential,9.393413,14.138859
3007,CC(N)Cc1ccccc1,Potential,11.263937,13.103586
156615,CC(N)Cc1cnc[nH]1,Potential,8.813297,13.6673
99277,C#CCNCc1ccccc1,Potential,11.636778,14.829567
115665,CC(N)CC1CCCCC1,Potential,10.719881,12.488382
3920849,NCCCn1cnc2ccccc21,Potential,9.65408,13.348957
7120,CCN(CC)c1ccc(N)cc1,Potential,8.724718,15.172143
2737112,CCCCCN1CCNCC1,Potential,10.170438,12.562634
13283,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,Potential,8.5835085,14.886024
17386,CCCCCCCCCCCCCCCN,Potential,12.999842,10.959111
31721,COc1ccc(CC(C)N)cc1,Potential,10.122385,13.690199
437234,c1cncc(N2CCNCC2)c1,Potential,8.721906,12.976825
15347,Cc1cccnc1N,Potential,8.862281,12.586835
17406,NCC1CCCC(CN)C1,Potential,11.61617,11.731716
1049,c1ccncc1,Potential,8.011304,12.707088
11293,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,Potential,8.936523,14.468912
19493,NC1CC1c1ccccc1,Potential,10.314447,13.575346
91175,CC(N)c1ccc(Br)cc1,Potential,10.417789,16.244652
19509,NCc1ccccn1,Potential,7.932615,13.180759
3127,CC(N)Cc1ccc(Cl)cc1,Potential,10.831382,13.416903
146486,Nc1cccc(Cc2cccc(N)c2)c1,Potential,8.572445,15.363224
18367556,CNCCc1ccc(Br)cc1,Potential,10.131403,14.001539
9287,CC(N)Cc1c[nH]c2ccccc12,Potential,9.278374,13.732538
7240,Nc1ccccc1Cl,Potential,9.092371,16.018957
7243,Nc1ccccc1N,Potential,8.54828,15.805471
66648,NCc1ccccc1Cl,Potential,10.755531,15.4725
7257,Nc1ccc(Cl)c(Cl)c1,Potential,8.941939,16.132076
7263,Nc1ccc(Cl)cc1N,Potential,8.863757,16.096563
74850,CCCNCc1ccccc1,Potential,11.504058,14.666576
74866,COc1cccc(CCN)c1,Potential,10.323827,14.101678
7283,CCC(C)CN,Potential,11.777927,11.396115
5325951,CC(N)C1CCCCC1,Potential,10.833202,12.223433
11398,CC(CN)c1ccccc1,Potential,11.46815,13.7893095
7021736,NCCc1cccc(Br)c1,Potential,10.539823,14.517059
10654891,c1cncc(N2CCCNCC2)c1,Potential,8.745276,13.157305
1206,CNC(C)Cc1ccccc1,Potential,11.3274975,13.083719
74937,c1ccc(CCCc2ccncc2)cc1,Potential,8.253895,12.575372
72895,NCCc1ccc(N)cc1,Potential,10.478526,14.645921
66754,CNCc1ccccc1Cl,Potential,10.731318,15.038396
263366,NCc1ccccc1-c1ccccc1,Potential,10.5426855,14.715187
10583272,CNCCc1cccc(Cl)c1,Potential,9.766282,14.01791
11085034,NCc1c2ccccc2cc2ccccc12,Potential,9.894499,15.283527
79081,CC1CCCNC1,Potential,9.685738,12.208657
11503,CNCCc1ccccc1,Potential,10.319376,13.817745
269722,COc1ccc(N2CCNCC2)cc1,Potential,9.378518,14.258446
11504,CCc1ccc(N)cc1,Potential,8.4380665,15.155582
15617,Cc1nccn1C,Potential,9.318545,13.204577
11562,Nc1cccc(Br)c1,Potential,9.074542,15.569759
66853,NCc1cccc(F)c1,Potential,10.578141,15.124418
15664,Cc1ccc(-c2ccc(C)cn2)nc1,Potential,8.627432,12.439765
66869,COc1ccc(Nc2ccc(N)cc2)cc1,Potential,9.045104,14.719873
10997046,CC(N)C1CCCCC1,Potential,10.833893,12.271066
13624,Nc1nc2ccccc2[nH]1,Potential,8.593003,14.048436
15111480,N#Cc1nccs1,Potential,9.088174,12.9336815
13623,Nc1ccc2nc[nH]c2c1,Potential,8.425155,14.401939
91462,c1cncc(C2CCCN2)c1,Potential,8.715482,12.579268
113994,N=C(N)SCCCN,Potential,10.3137865,13.097375
2760009,CN1CCNC(c2ccccc2)C1,Potential,9.58848,13.430546
13651,c1ccc(-c2ccncc2)cc1,Potential,8.138217,12.869086
23905,N#CC(C#N)=Cc1cccnc1,Potential,8.624211,12.498275
7521,C=Cc1ccccn1,Potential,7.968991,13.251664
185717,Clc1ccc(C2=CCNCC2)cc1,Potential,9.725385,13.761317
135460230,ON=Cc1ccncc1,Potential,8.206464,12.762115
66952,Nc1cc(N)cc(N)c1,Potential,8.589915,16.04462
7571,COc1ccc(Nc2ccc(OC)cc2)cc1,Potential,9.129041,14.583273
5530,NC1CC1c1ccccc1,Potential,10.224593,13.454168
135476661,NC(=NO)c1ccncc1,Potential,8.192372,12.809747
15807,CCc1nc2ccccc2[nH]1,Potential,8.590597,14.006746
64961,c1ccc2c(c1)[nH]c1cnccc12,Potential,8.848839,13.825586
1485,NCc1ccc(Cl)cc1Cl,Potential,10.534481,15.586317
26070,NC1CC1c1ccccc1,Potential,10.26714,13.606916
7656,c1ccc(CNCc2ccccc2)cc1,Potential,11.332643,15.010046
118259,CC1CNCC(C)C1,Potential,9.680349,12.221163
7669,CNCc1ccccc1,Potential,10.831326,15.006307
7670,CCNc1ccccc1,Potential,9.722117,14.596511
2063868,Cc1ccccc1CCN,Potential,10.736574,14.204997
9731,Nc1ccc(F)cc1,Potential,8.760555,15.33131
1988106,NCCc1ccc(C(F)(F)F)cc1,Potential,11.040993,13.968018
3614,Cn1cnc(CCN)c1,Potential,9.361714,13.055969
67104,CCNCCNC,Potential,10.541466,12.112653
65055,c1ccc(CCNCc2ccccc2)cc1,Potential,11.524255,14.775137
7732,COc1ccc(N)cc1,Potential,8.944871,14.9077215
60993,CCN(CC)CCN,Potential,10.894272,12.810971
9815618,CC(N)Cc1cccc(C(F)(F)F)c1,Potential,10.321923,13.597567
1608,NCc1ccc(Cl)c(Cl)c1,Potential,10.663873,15.398967
69206,Nc1ccc(N)c(N)c1,Potential,8.70112,15.938002
3675,NNCCc1ccccc1,Potential,10.636962,14.276105
253532,CCC(C)Nc1ccccc1,Potential,9.6882105,14.412583
1639,Nc1ncn[nH]1,Potential,8.953921,13.5204525
11885,Nc1cccc2cc3ccccc3cc12,Potential,8.977657,15.111059
7813,Cc1ccc(N)cc1,Potential,8.631102,15.323858
75452,COc1ccc(CN)cc1,Potential,10.346423,15.409174
1727,Nc1ccncc1,Potential,8.317198,12.975885
5826,CC(N)Cc1ccccc1,Potential,11.198583,13.038364
5827,COc1ccc(NC(C)=O)cc1,Potential,9.273689,14.416022
69320,CCCc1ccccn1,Potential,8.063593,13.178324
75467,CCCCNCc1ccccc1,Potential,11.611425,14.7404375
11979,Cc1ccc2nc[nH]c2c1,Potential,8.387441,14.1901
2758350,FC1(F)CCCNC1,Potential,9.549619,12.23922
11984,Cc1nc2ccccc2[nH]1,Potential,8.623687,14.008698
7894,CC(C)CCN,Potential,12.2640705,10.903332
11992,Nc1ccccc1Br,Potential,9.225289,15.178025
12004,Nc1ccc(Br)cc1Br,Potential,9.376161,15.068446
9956,Nc1cccnc1N,Potential,8.617552,12.970114
12019,CCC(N)CC,Potential,11.343719,10.857489
69369,Brc1cncc(Br)c1,Potential,8.274048,12.601285
36604,CNC(C)Cc1ccccc1,Potential,11.315859,13.048735
7932,Nc1cccc(Cl)c1,Potential,8.859753,16.280678
69381,CC1CCNCC1,Potential,9.710832,11.878742
7934,Cc1cccc(N)c1,Potential,8.555944,15.252195
38665,CCCC(N)CCC,Potential,11.166205,11.101111
67338,CNCCN(C)C,Potential,9.954091,12.706943
6485772,NCCCc1ccc(Cl)cc1,Potential,10.993466,13.491312
10001,NCCC(F)(F)F,Potential,12.408664,10.641538
10007,CC(C)(N)Cc1ccc(Cl)cc1,Potential,10.727532,13.58697
7963,Cc1ccncc1,Potential,7.890652,12.495854
5918,Nc1ccncc1N,Potential,8.471565,13.014308
104223,NCCc1cccc(C(F)(F)F)c1,Potential,10.458351,13.964246
7970,Cc1cccnc1,Potential,8.530909,12.25798
7973,Brc1ccccn1,Potential,8.144276,13.117647
7975,Cc1ccccn1,Potential,7.956184,13.224969
98094,CCN1CCCC(N)C1,Potential,10.14963,12.9878435
40761,CCCCCCCCCCCCCN,Potential,12.953265,11.005428
7993,CN(C)CCCN,Potential,11.510357,11.976647
13756235,CC#CCCN,Potential,12.6317005,10.70481
81742,CCCCCCCCCCCN,Potential,12.972497,10.780341
6367052,NC(N)c1ccccc1,Potential,10.365804,13.636324
79698,NCCC(c1ccccc1)c1ccccc1,Potential,11.144864,13.429254
20314,Nc1ccc(N)nc1,Potential,8.692773,13.1430025
67422,c1ccc(NCCNc2ccccc2)cc1,Potential,9.684983,14.765904
20329,Nc1cccc2[nH]cnc12,Potential,8.534806,14.272232
796534,c1ccc(CCCN2CCNCC2)cc1,Potential,9.772026,13.40141
12158,NNc1ccc(Br)cc1,Potential,9.427795,15.1979265
96125,Brc1cnc[nH]1,Potential,8.576812,13.68442
737155,NC(=S)c1cccnc1,Potential,8.475361,12.278456
69520,Cn1cncc1CCN,Potential,9.554939,13.173843
61347,CCCCn1ccnc1,Potential,9.387905,13.023033
6051,Nc1ccc(N=Nc2ccccc2)cc1,Potential,8.727306,15.523541
6053,CN(C)c1ccc(N=Nc2ccccc2)cc1,Potential,8.84403,15.09097
8119,C1CCCNCC1,Potential,9.974515,11.452345
436153,CNCc1cccs1,Potential,9.498954,13.678715
14268,Brc1ccncc1,Potential,8.076461,12.62069
14272,C=Cc1cccnc1,Potential,8.517136,12.425227
18374,NC1CCC(N)CC1,Potential,10.964473,11.150214
6088,CNCCc1c[nH]c2ccccc12,Potential,9.11259,13.971914
6089,CN(C)CCc1c[nH]c2ccccc12,Potential,9.119685,14.005788
2723788,NC(=S)c1ccncc1,Potential,7.996556,12.516136
12246,CCCC(C)N,Potential,11.355848,11.137577
6115,Nc1ccccc1,Potential,8.49834,15.925364
