CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
1550852,CC(N)c1ccc(Cl)cc1,Existing,2.1800358,9.875717
2759011,CNc1cccc(F)c1,Existing,4.140908,11.9380865
68024,CNc1ccc(F)cc1,Existing,4.0369987,11.829983
66649,NCc1ccccc1F,Existing,2.6890686,11.305832
67326,NCc1ccc(F)cc1,Existing,2.7768707,10.909659
457577,CNCc1cccc(F)c1,Existing,3.2670195,11.146128
643357,NCCc1ccccc1F,Existing,2.4714684,12.00622
533928,NCCc1cccc(F)c1,Existing,2.151988,12.216466
4653,NCCc1ccc(F)cc1,Existing,2.282801,11.789639
11052938,NCCc1c(F)c(F)c(F)c(F)c1F,Existing,2.3033524,11.913694
69883,NCCc1ccccc1C(F)(F)F,Existing,2.2140849,11.977189
2737533,NCc1ccc(I)cc1,Existing,2.8532507,10.728658
795,c1c[nH]cn1,Existing,5.923067,12.349943
1390,Cn1ccnc1,Existing,5.1731253,13.24158
5798,c1ccc2[nH]cnc2c1,Existing,5.5526624,11.763552
78736,NCCCn1ccnc1,Existing,5.0665526,13.202955
9257,c1nc[nH]n1,Existing,5.3055315,12.873107
10009,Nc1cccnc1,Existing,5.9092894,13.429664
31018,NCc1cccnc1,Existing,5.926457,14.219856
77317,NCc1ccncc1,Existing,6.2028875,14.480189
1150,NCCc1c[nH]c2ccccc12,Existing,4.876934,12.410319
9256,c1cscn1,Existing,5.5792994,13.755982
70714,Ic1cccnc1,Existing,5.899274,13.894859
12286,Brc1cccnc1,Existing,6.3483367,14.040513
345375,Fc1cc2nc[nH]c2cc1F,Existing,5.553789,11.746556
3301,NCCN,Existing,2.8146236,17.19111
428,NCCCN,Existing,3.4059784,17.936268
1045,NCCCCN,Existing,3.6154542,18.08274
273,NCCCCCN,Existing,3.6474633,18.132423
16402,NCCCCCCN,Existing,3.7178948,18.196787
69533,NCCCCCCCN,Existing,3.7070942,18.187334
24250,NCCCCCCCCN,Existing,3.7093575,18.189133
69534,NCCCCCCCCCN,Existing,3.6864295,18.166668
1317,NCCCCCCCCCCN,Existing,3.7021768,18.181412
17727,NCCCCCCCCCCCCN,Existing,3.6927302,18.170809
85862,CC(CN)CCCN,Existing,1.9994113,17.128319
8014,CNCCN,Existing,3.813658,14.750914
80511,CNCCCN,Existing,3.799711,15.033012
66053,CN(C)CCN,Existing,3.6497266,14.0958395
66978,CNCCCNC,Existing,3.9745283,14.989483
193756,C[N+](C)(C)CCN,Existing,1.8381107,12.31105
4091,CN(C)C(=N)N=C(N)N,Existing,4.848186,12.332876
2915,NCCSSCCN,Existing,1.5254469,18.714117
2039,N=C(N)SCCN,Existing,4.6779637,13.282885
70248,NCCOCCOCCN,Existing,1.6432427,17.612328
61157,NCC(O)CN,Existing,1.5270892,18.334387
4610,NC1CCCCC1N,Existing,1.8986915,15.004147
17354,NCC1CCC(CN)CC1,Existing,2.0827558,16.905445
4837,C1CNCCN1,Existing,4.199791,14.48736
79196,CCN1CCNCC1,Existing,4.0271955,14.017059
53167,CN1CCNCC1,Existing,4.1245785,13.978575
8795,NCCN1CCNCC1,Existing,3.8825002,14.017447
90865,NCC1CCCCN1,Existing,4.991214,13.842911
90880,NCC1CCCNC1,Existing,4.630245,14.727922
23527,NCC1CCNCC1,Existing,4.46018,14.807761
33944,NCCN1CCCCC1,Existing,3.7199605,14.104114
164401,NC1CCNC1,Existing,3.4099846,13.733713
75994,c1ccc(CN2CCNCC2)cc1,Existing,4.0038867,13.539136
7814,Nc1ccc(N)cc1,Existing,4.6858535,10.4952755
7472,CN(C)c1ccc(N)cc1,Existing,4.5221705,10.827452
7935,Nc1cccc(N)c1,Existing,4.680585,10.3994055
7577,Nc1ccc(Cc2ccc(N)cc2)cc1,Existing,4.5637336,11.082826
20134827,NCCc1cccc(N)c1,Existing,2.8564353,11.777176
74270,NCCNc1ccccc1,Existing,3.9439614,12.251583
77801,NCCNCc1ccccc1,Existing,3.5930138,13.094926
7111,Nc1ccc(-c2ccc(N)cc2)cc1,Existing,4.7372894,10.621677
16720,Nc1cccc2c(N)cccc12,Existing,4.0148535,10.046623
774,NCCc1cnc[nH]1,Existing,5.685235,12.360764
3082145,NCCc1ncc[nH]1,Existing,6.1303754,12.312006
101463,c1c[nH]c(-c2ncc[nH]2)n1,Existing,6.0696735,12.236381
202043,N=C(N)c1cccnc1,Existing,5.9399767,14.130379
409094,N=C(N)c1ccncc1,Existing,6.2831106,14.40166
11107,c1cc(-c2ccncc2)ccn1,Existing,6.5267315,14.120539
78630,c1cc(CCc2ccncc2)ccn1,Existing,6.3338666,14.470852
83275,NCCc1ccncc1,Existing,6.1842155,14.477229
75919,NCCc1ccccn1,Existing,6.6974187,13.47401
854051,NCCc1cccnc1,Existing,5.9573617,14.088592
118785,CCCn1ccnc1,Potential,5.179354,13.216858
4,CC(O)CN,Potential,1.4994471,18.41403
323593,Nc1ccc(Br)cc1N,Potential,5.2032304,10.816274
2734101,NCCc1c(Cl)cccc1Cl,Potential,2.2982428,12.024748
485400,CNCc1ccc(Br)cc1,Potential,3.289054,11.137376
12315,CCCNC,Potential,3.8579998,14.942141
485432,NCc1c(Cl)cccc1Cl,Potential,2.549952,10.73217
485436,CNCc1ccc(Cl)c(Cl)c1,Potential,3.2867413,11.177825
641098,C(=Cc1ccncc1)c1ccccc1,Potential,6.33405,14.133185
79,N#Cc1cccnc1,Potential,6.010657,14.071685
2736229,CN(C)CCN1CCNCC1,Potential,4.1011224,13.930156
79978,CC(=O)Nc1cccnc1,Potential,5.867015,13.404454
139381,NCCc1cccc(Cl)c1,Potential,2.1751711,12.123449
522360,CNCc1ccccc1Br,Potential,3.2562091,11.155875
32893,CC(N)Cc1ccccc1,Potential,2.1021152,13.398191
2181,c1cncc(C2CCCCN2)c1,Potential,5.776379,14.018858
77960,NC(Cc1ccccc1)Cc1ccccc1,Potential,2.1529284,13.350871
90250,CCCNCCCN,Potential,3.7908509,15.023282
8355,NCc1cccc2ccccc12,Potential,3.273235,10.1471615
8367,CCC(N)Cc1c[nH]c2ccccc12,Potential,4.8232603,12.519668
6484144,NCCCCN1CCCCC1,Potential,1.5020949,17.684847
6951129,COc1ccc(CC(C)N)cc1,Potential,2.492554,13.102808
8413,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Potential,5.0014105,11.527181
21887195,CNCCc1ccccc1F,Potential,3.259785,12.429121
82140,Nc1ncc[nH]1,Potential,6.0127234,12.158802
3152105,Cc1nccn1CCCN,Potential,5.027754,13.237688
69872,Nc1cc2ccccc2cc1N,Potential,3.975871,10.036963
334072,NCc1ccccc1Br,Potential,2.7858212,11.1771965
200957,NCCc1ccc(OCc2ccccc2)cc1,Potential,2.6978035,12.022769
1814795,CCCCCNCc1cccc(Br)c1,Potential,4.177284,12.812144
2773261,Brc1ncc[nH]1,Potential,6.227028,12.390803
11804947,CCNc1ccc(OC)cc1,Potential,3.7904263,11.820816
442649,c1cncc(C2=NCCC2)c1,Potential,5.989869,13.912858
2366,CNCCc1ccccn1,Potential,6.7277913,13.591102
4962631,CNCc1nccn1C,Potential,5.39867,13.374796
221512,Nc1cc(Br)cc(Br)c1,Potential,5.2037296,10.831375
69966,NCCCCCCCCCCCN,Potential,3.6897118,18.169456
2773328,Clc1ncc[nH]1,Potential,6.081132,12.285223
16719,Nc1ccc(N)c2ccccc12,Potential,4.0289884,10.058828
69983,ONc1ccc(Cl)cc1,Potential,4.902099,9.708439
8562,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potential,4.2867093,10.371267
84352,CCNCc1ccccc1,Potential,3.654162,12.923327
6713753,CCC(C)N,Potential,1.7306553,15.494199
412,c1cncc(C2CCCN2)c1,Potential,5.889244,13.963822
82334,CCNCCCNCC,Potential,4.1908536,14.848033
70048,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,Potential,4.060615,13.613433
76190,c1ccc(CN2CCCCC2)cc1,Potential,3.8651464,13.252704
6567,CC(N)CN,Potential,2.025575,13.486668
776622,CCN1CCN(CCN)CC1,Potential,3.6928391,14.035112
11815351,CCCCc1ncc[nH]1,Potential,6.0873013,12.264631
12735,CCCCCCC(C)N,Potential,1.5622034,15.589678
8640,Nc1cccc2ccccc12,Potential,4.016307,10.062674
12749,Cc1ncc[nH]1,Potential,6.133527,12.294169
211415,Cc1ccc(C)c(CCN)c1,Potential,2.1756773,11.944803
219608,CC(C)CCCN,Potential,1.9241662,17.482876
68067,Nc1cccc2cccc(N)c12,Potential,3.9979134,10.058166
66024,CC(C)NCc1ccccc1,Potential,3.6067307,12.990061
2759157,FC1CCCNC1,Potential,4.6346574,14.60108
2759159,FC1CCNCC1,Potential,4.6606927,14.594277
84474,CNCc1cccc2ccccc12,Potential,3.3738484,10.219323
5310967,CNCCC=Cc1cccnc1,Potential,5.916415,13.677559
66071,CCNCCN,Potential,3.927463,14.702481
16800,CCCCCc1ccccn1,Potential,6.6561966,13.491097
31279,C=CCNCC=C,Potential,4.2077203,14.425802
10823,CCc1cccnc1,Potential,5.898097,14.067214
6736,Cc1c[nH]c2ccccc12,Potential,4.9322987,12.321716
66130,CCc1ncc[nH]1,Potential,6.1154833,12.308127
10836,CNC(C)Cc1ccccc1,Potential,2.0899222,13.387553
8793,c1ccc(CNCCNCc2ccccc2)cc1,Potential,3.6090107,12.968442
10855,Nc1ccc(N=Nc2ccc(N)cc2)cc1,Potential,4.551127,10.649622
66171,C=Cn1ccnc1,Potential,5.179769,13.218906
76430,Brc1nccs1,Potential,5.6171455,13.721583
80528,Nc1cccnc1Cl,Potential,5.9140954,13.516673
10893,Nc1ccc(I)cc1,Potential,4.005305,11.263418
238233,CC(N)c1cccs1,Potential,4.208251,12.807197
4771,CC(C)(N)Cc1ccccc1,Potential,2.3310273,13.112231
676520,CNc1nc2ccccc2[nH]1,Potential,5.534318,11.945374
144047,CCc1ccc(CCN)cc1,Potential,2.0365746,11.557162
99014,CCCC(C)CN,Potential,1.9795705,17.086061
6486733,CC(N)CCc1ccccc1Cl,Potential,2.9913075,13.050699
21209,Nc1ccc(Cl)c(N)c1,Potential,4.8805866,9.875013
68315,NCc1ccc(CN)cc1,Potential,2.8808064,10.5839405
15075,Nc1ccccc1-c1ccccc1N,Potential,4.977848,10.61245
13032,CC(C)Nc1ccccc1,Potential,4.028701,12.29389
6890,CN(C)Cc1c[nH]c2ccccc12,Potential,4.928856,12.298805
6893,Cc1cccc(N)c1C,Potential,4.7681713,11.435269
78599,Clc1ccc2nc[nH]c2c1,Potential,5.4991693,11.784691
2794252,NCc1ccc2ccc3cccc4ccc1c2c34,Potential,3.2664835,10.170944
205586,c1cncc(C2CCCCN2)c1,Potential,5.765089,13.940815
15133,NCc1cccc(CN)c1,Potential,2.8941998,10.570581
798,c1ccc2[nH]ccc2c1,Potential,4.914465,12.338144
82727,CCNCCCN,Potential,3.912168,14.896777
2897,NC1CCCCCCCCCCC1,Potential,1.7899132,15.062407
4379480,NCCCCn1ccnc1,Potential,5.100618,13.252118
205668,CC(N)Cc1ccc(Br)cc1,Potential,2.4301867,13.181054
217958,NCCc1ccc(Cl)c(Cl)c1,Potential,2.1218848,12.077533
7015,Nc1ccccc1-c1ccccc1,Potential,4.951481,10.549859
10867563,Ic1nccs1,Potential,5.680607,13.803017
457587,NCc1cccc(Br)c1,Potential,2.846174,10.961252
11123,Nc1ccc(Cl)cc1Cl,Potential,4.8950844,9.836698
457602,NCc1cc(Cl)cc(Cl)c1,Potential,2.6701732,10.634281
13195,Cc1cnc[nH]1,Potential,5.7436657,12.362648
7057,Nc1ccc2ccccc2c1,Potential,4.048266,10.1038065
11157,NNCc1ccccc1,Potential,3.720598,13.135271
2771858,CC(N)c1ccc(Cl)cc1Cl,Potential,2.2677784,9.972293
7061,CCN(CC)c1ccccc1,Potential,4.2318087,11.719459
7071,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,Potential,4.943174,10.438888
76704,CCC1CCNCC1,Potential,4.4519763,14.775155
119716,CC(C)CCCCCCN,Potential,1.8976036,17.467535
68525,C=CCNc1ccccc1,Potential,3.972512,12.281095
949,CN(C)c1ccccc1,Potential,4.558629,10.771668
7096,c1ccc(N2CCNCC2)cc1,Potential,4.2510924,12.641389
3007,CC(N)Cc1ccccc1,Potential,2.1626868,13.390105
156615,CC(N)Cc1cnc[nH]1,Potential,5.666338,12.395898
99277,C#CCNCc1ccccc1,Potential,3.638363,13.000226
115665,CC(N)CC1CCCCC1,Potential,2.1826286,14.437218
3920849,NCCCn1cnc2ccccc21,Potential,4.9283733,12.994894
7120,CCN(CC)c1ccc(N)cc1,Potential,4.4118795,11.290741
2737112,CCCCCN1CCNCC1,Potential,4.122772,14.011342
13283,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,Potential,4.8678107,11.500003
17386,CCCCCCCCCCCCCCCN,Potential,1.7257588,18.452967
31721,COc1ccc(CC(C)N)cc1,Potential,2.4939623,13.122
437234,c1cncc(N2CCNCC2)c1,Potential,5.75672,13.359714
15347,Cc1cccnc1N,Potential,5.8396573,13.928588
17406,NCC1CCCC(CN)C1,Potential,2.1005383,16.86404
1049,c1ccncc1,Potential,6.51648,14.150426
11293,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,Potential,4.6942425,11.775052
19493,NC1CC1c1ccccc1,Potential,2.9860742,13.116543
91175,CC(N)c1ccc(Br)cc1,Potential,2.2741814,10.060115
19509,NCc1ccccn1,Potential,6.734488,13.527078
3127,CC(N)Cc1ccc(Cl)cc1,Potential,2.399855,13.19073
146486,Nc1cccc(Cc2cccc(N)c2)c1,Potential,4.634736,11.215671
18367556,CNCCc1ccc(Br)cc1,Potential,3.2527394,12.480859
9287,CC(N)Cc1c[nH]c2ccccc12,Potential,4.9379954,12.388876
7240,Nc1ccccc1Cl,Potential,4.9361153,9.799336
7243,Nc1ccccc1N,Potential,4.792184,10.318457
66648,NCc1ccccc1Cl,Potential,2.5397515,10.746976
7257,Nc1ccc(Cl)c(Cl)c1,Potential,4.8524237,9.874786
7263,Nc1ccc(Cl)cc1N,Potential,4.8996897,9.942412
74850,CCCNCc1ccccc1,Potential,3.6565123,12.985122
74866,COc1cccc(CCN)c1,Potential,2.6240597,11.976553
7283,CCC(C)CN,Potential,2.0172095,17.122675
5325951,CC(N)C1CCCCC1,Potential,2.1814659,14.383847
11398,CC(CN)c1ccccc1,Potential,1.9098523,12.333831
7021736,NCCc1cccc(Br)c1,Potential,2.4139733,11.877955
10654891,c1cncc(N2CCCNCC2)c1,Potential,5.7364855,13.339086
1206,CNC(C)Cc1ccccc1,Potential,2.1225421,13.382937
74937,c1ccc(CCCc2ccncc2)cc1,Potential,6.2117305,14.324103
72895,NCCc1ccc(N)cc1,Potential,2.716268,11.564029
66754,CNCc1ccccc1Cl,Potential,3.1854157,11.17345
263366,NCc1ccccc1-c1ccccc1,Potential,2.6422403,11.437266
10583272,CNCCc1cccc(Cl)c1,Potential,3.285014,12.375056
11085034,NCc1c2ccccc2cc2ccccc12,Potential,3.29221,10.157378
79081,CC1CCCNC1,Potential,4.567574,14.672077
11503,CNCCc1ccccc1,Potential,3.2453053,12.497628
269722,COc1ccc(N2CCNCC2)cc1,Potential,3.8141437,11.815483
11504,CCc1ccc(N)cc1,Potential,4.3773937,11.183947
15617,Cc1nccn1C,Potential,5.295915,13.363194
11562,Nc1cccc(Br)c1,Potential,5.1977396,10.857974
66853,NCc1cccc(F)c1,Potential,2.8365543,10.975478
15664,Cc1ccc(-c2ccc(C)cn2)nc1,Potential,5.780443,13.991068
66869,COc1ccc(Nc2ccc(N)cc2)cc1,Potential,3.9281814,11.486443
10997046,CC(N)C1CCCCC1,Potential,2.1634052,14.41418
13624,Nc1nc2ccccc2[nH]1,Potential,5.566685,11.94748
15111480,N#Cc1nccs1,Potential,5.5420957,13.712398
13623,Nc1ccc2nc[nH]c2c1,Potential,5.4350324,11.669312
91462,c1cncc(C2CCCN2)c1,Potential,5.8411236,13.923305
113994,N=C(N)SCCCN,Potential,4.7067175,13.260957
2760009,CN1CCNC(c2ccccc2)C1,Potential,4.2464585,13.194338
13651,c1ccc(-c2ccncc2)cc1,Potential,6.436893,14.122146
23905,N#CC(C#N)=Cc1cccnc1,Potential,5.967093,13.885358
7521,C=Cc1ccccn1,Potential,6.7426786,13.535894
185717,Clc1ccc(C2=CCNCC2)cc1,Potential,4.1045737,12.942478
135460230,ON=Cc1ccncc1,Potential,6.2144747,14.289141
66952,Nc1cc(N)cc(N)c1,Potential,4.7144446,10.42327
7571,COc1ccc(Nc2ccc(OC)cc2)cc1,Potential,3.7858279,11.605204
5530,NC1CC1c1ccccc1,Potential,2.9819577,13.114883
135476661,NC(=NO)c1ccncc1,Potential,6.1087456,14.276621
15807,CCc1nc2ccccc2[nH]1,Potential,5.550604,12.045046
64961,c1ccc2c(c1)[nH]c1cnccc12,Potential,4.971582,12.436131
1485,NCc1ccc(Cl)cc1Cl,Potential,2.5686877,10.704095
26070,NC1CC1c1ccccc1,Potential,3.031061,13.146176
7656,c1ccc(CNCc2ccccc2)cc1,Potential,3.6231103,12.871826
118259,CC1CNCC(C)C1,Potential,4.5616283,14.724886
7669,CNCc1ccccc1,Potential,3.2280872,11.113039
7670,CCNc1ccccc1,Potential,3.922459,12.098777
2063868,Cc1ccccc1CCN,Potential,2.2223644,11.901631
9731,Nc1ccc(F)cc1,Potential,4.154529,11.247433
1988106,NCCc1ccc(C(F)(F)F)cc1,Potential,2.2163532,11.80974
3614,Cn1cnc(CCN)c1,Potential,5.094064,13.14346
67104,CCNCCNC,Potential,3.9633305,14.6778755
65055,c1ccc(CCNCc2ccccc2)cc1,Potential,3.6326933,12.923381
7732,COc1ccc(N)cc1,Potential,3.8805876,11.469219
60993,CCN(CC)CCN,Potential,3.6608474,14.019504
9815618,CC(N)Cc1cccc(C(F)(F)F)c1,Potential,2.5551546,13.175699
1608,NCc1ccc(Cl)c(Cl)c1,Potential,2.6718566,10.697512
69206,Nc1ccc(N)c(N)c1,Potential,4.811662,10.242465
3675,NNCCc1ccccc1,Potential,2.5684137,12.035025
253532,CCC(C)Nc1ccccc1,Potential,4.1255302,12.282881
1639,Nc1ncn[nH]1,Potential,5.3618727,12.937948
11885,Nc1cccc2cc3ccccc3cc12,Potential,4.0329947,10.104003
7813,Cc1ccc(N)cc1,Potential,4.6159897,11.204314
75452,COc1ccc(CN)cc1,Potential,2.8323095,10.89965
1727,Nc1ccncc1,Potential,6.224345,13.806369
5826,CC(N)Cc1ccccc1,Potential,2.1259022,13.364279
5827,COc1ccc(NC(C)=O)cc1,Potential,3.7997053,11.802304
69320,CCCc1ccccn1,Potential,6.6557064,13.464945
75467,CCCCNCc1ccccc1,Potential,3.6997194,12.936366
11979,Cc1ccc2nc[nH]c2c1,Potential,5.5114136,11.820097
2758350,FC1(F)CCCNC1,Potential,4.687368,14.556236
11984,Cc1nc2ccccc2[nH]1,Potential,5.5225677,11.950879
7894,CC(C)CCN,Potential,1.9716815,17.370537
11992,Nc1ccccc1Br,Potential,5.1035886,10.99069
12004,Nc1ccc(Br)cc1Br,Potential,5.2190857,10.923067
9956,Nc1cccnc1N,Potential,5.952815,13.531076
12019,CCC(N)CC,Potential,1.7120638,15.48726
69369,Brc1cncc(Br)c1,Potential,6.266052,14.173678
36604,CNC(C)Cc1ccccc1,Potential,2.1289167,13.364255
7932,Nc1cccc(Cl)c1,Potential,4.810338,9.955029
69381,CC1CCNCC1,Potential,4.4674273,14.819995
7934,Cc1cccc(N)c1,Potential,4.646237,11.185316
38665,CCCC(N)CCC,Potential,1.6824179,15.41325
67338,CNCCN(C)C,Potential,4.023602,13.995382
6485772,NCCCc1ccc(Cl)cc1,Potential,2.5663314,12.608505
10001,NCCC(F)(F)F,Potential,2.0091426,17.771906
10007,CC(C)(N)Cc1ccc(Cl)cc1,Potential,2.4030306,12.820677
7963,Cc1ccncc1,Potential,6.3491244,14.421722
5918,Nc1ccncc1N,Potential,5.958829,13.525176
104223,NCCc1cccc(C(F)(F)F)c1,Potential,2.3599238,12.04331
7970,Cc1cccnc1,Potential,5.8667116,14.10532
7973,Brc1ccccn1,Potential,6.5865064,13.662953
7975,Cc1ccccn1,Potential,6.7342105,13.538939
98094,CCN1CCCC(N)C1,Potential,3.3433385,13.750689
40761,CCCCCCCCCCCCCN,Potential,1.7148017,18.532557
7993,CN(C)CCCN,Potential,3.723122,15.039421
13756235,CC#CCCN,Potential,1.8658862,18.232374
81742,CCCCCCCCCCCN,Potential,1.6845633,18.501097
6367052,NC(N)c1ccccc1,Potential,3.0191765,13.131448
79698,NCCC(c1ccccc1)c1ccccc1,Potential,2.6907048,12.515875
20314,Nc1ccc(N)nc1,Potential,5.9082894,13.44468
67422,c1ccc(NCCNc2ccccc2)cc1,Potential,3.9831488,12.149537
20329,Nc1cccc2[nH]cnc12,Potential,5.4610934,11.734977
796534,c1ccc(CCCN2CCNCC2)cc1,Potential,4.1247535,13.578148
12158,NNc1ccc(Br)cc1,Potential,5.238227,10.903951
96125,Brc1cnc[nH]1,Potential,5.73188,12.337449
737155,NC(=S)c1cccnc1,Potential,5.9594007,14.137258
69520,Cn1cncc1CCN,Potential,5.1533446,13.044457
61347,CCCCn1ccnc1,Potential,5.159563,13.220809
6051,Nc1ccc(N=Nc2ccccc2)cc1,Potential,4.4977045,10.733512
6053,CN(C)c1ccc(N=Nc2ccccc2)cc1,Potential,4.5145664,10.738217
8119,C1CCCNCC1,Potential,4.332298,14.906096
