CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
222,N,Existing,11.177029,19.424147
6329,CN,Existing,11.145474,19.603565
6341,CCN,Existing,10.706062,19.251604
7852,CCCN,Existing,10.221185,18.95991
8007,CCCCN,Existing,9.693658,18.505217
8060,CCCCCN,Existing,10.013344,18.299055
8102,CCCCCCN,Existing,9.560819,17.937704
8127,CCCCCCCN,Existing,10.056117,17.829632
8143,CCCCCCCCN,Existing,9.539154,17.577007
16215,CCCCCCCCCN,Existing,9.910304,17.970322
8916,CCCCCCCCCCN,Existing,9.616369,17.626747
13583,CCCCCCCCCCCCN,Existing,9.746585,17.767183
16217,CCCCCCCCCCCCCCN,Existing,9.713055,17.997316
8926,CCCCCCCCCCCCCCCCN,Existing,9.855839,17.628073
15793,CCCCCCCCCCCCCCCCCCN,Existing,9.773096,17.90516
6363,CC(C)N,Existing,10.243915,16.785997
24874,CCC(C)N,Existing,9.929555,16.669199
6558,CC(C)CN,Existing,11.185353,18.720547
5603,CCCCCC(C)N,Existing,10.656805,16.145887
7719,CCCCC(CC)CN,Existing,11.144849,17.45898
7853,C=CCN,Existing,11.810221,18.070156
10034574,C#CCCN,Existing,10.394558,18.146046
155569865,CCCCC#CC#CCCN,Existing,10.314038,17.563065
674,CNC,Existing,11.455884,19.593245
1146,CN(C)C,Existing,11.396861,19.670746
9321,NN,Existing,11.18446,19.5623
6061,CNN,Existing,11.211244,19.810589
67171,CC(=N)N,Existing,10.269473,18.835033
1647,N#CCCN,Existing,9.6299095,18.058157
3520,N=C(N)N,Existing,10.646283,19.072702
68047,N=CN,Existing,10.42334,19.074463
5142,CSC(=N)N,Existing,13.336429,16.82442
239,NCCC(=O)O,Existing,11.855564,17.596802
119,NCCCC(=O)O,Existing,11.884579,17.754524
138,NCCCCC(=O)O,Existing,11.543511,17.389803
787,NO,Existing,10.993509,19.371151
700,NCCO,Existing,11.304458,18.048353
9086,NCCCO,Existing,11.059312,18.248772
25868,NCCCCO,Existing,11.214209,18.227795
75634,NCCCCCO,Existing,11.374897,17.79391
19960,NCCCCCCO,Existing,11.384989,17.809032
13306451,NCCI,Existing,10.913129,18.528767
21194665,NCCCI,Existing,11.061322,18.49968
21440816,NCCCCI,Existing,10.678097,17.899359
86056440,NCCCCCI,Existing,11.144212,18.130367
13406458,NCCCCCCI,Existing,10.927199,17.837757
7851,NCCBr,Existing,11.034044,18.832813
13369,NCCCl,Existing,11.881837,18.134016
9996,NCCF,Existing,10.066998,18.501911
136274,NCC(F)F,Existing,10.426685,18.549627
9773,NCC(F)(F)F,Existing,10.905462,18.562164
69828,NC1CC1,Existing,10.124789,16.755882
75645,NC1CCC1,Existing,10.225327,16.432388
2906,NC1CCCC1,Existing,10.870914,16.410795
7965,NC1CCCCC1,Existing,10.57645,16.740046
2899,NC1CCCCCC1,Existing,10.901193,16.489267
2903,NC1CCCCCCC1,Existing,10.907348,16.497303
76688,NCC1CCCCC1,Existing,11.5474,17.615553
20509,NCCC1CCCCC1,Existing,10.900712,17.40514
76938,NCCC1=CCCCC1,Existing,12.832777,17.823214
419223,NC1CCOCC1,Existing,11.638882,16.13771
129866010,CC1CC(ON)OC1C,Existing,14.591992,16.842852
3847030,NC1CCC(F)(F)CC1,Existing,11.899438,16.209103
10422,C1CNC1,Existing,12.129901,19.544024
8082,C1CCNCC1,Existing,12.976063,19.275599
66059,C1=CCNC1,Existing,12.89327,18.980314
52911246,FC1CCCNCC1,Existing,13.622497,18.900702
2758352,FC1(F)CCNCC1,Existing,13.332947,18.8275
7504,NCc1ccccc1,Existing,13.393117,14.162358
66035,Cc1ccc(CN)cc1,Existing,13.881593,14.368906
7515,CNc1ccccc1,Existing,14.927041,15.860325
1001,NCCc1ccccc1,Existing,12.5330515,16.087543
7408,CC(N)c1ccccc1,Existing,13.498315,13.406699
643189,CC(N)c1ccccc1,Existing,13.31837,13.405677
75818,CC(N)c1ccccc1,Existing,13.345165,13.351502
76751,Cc1ccc(CCN)cc1,Existing,12.875335,16.308487
1547949,CC(CN)c1ccccc1,Existing,12.186098,16.728474
1547950,CC(CN)c1ccccc1,Existing,12.215288,16.873222
414329,Cc1cc(C)cc(CCN)c1,Existing,13.356637,16.740545
16259,NCCCc1ccccc1,Existing,12.462726,16.950726
83242,NCCCCc1ccccc1,Existing,12.609145,17.218893
137282,NCc1ccc2ccccc2c1,Existing,14.372886,14.506283
98089,CC(N)c1cccc2ccccc12,Existing,14.445511,14.127247
66325,CC(N)c1cccc2ccccc12,Existing,14.62954,14.065483
2724264,CC(N)c1cccc2ccccc12,Existing,14.570601,14.017131
3784378,NCCc1ccc2ccccc2c1,Existing,13.451928,16.09547
7102,Nc1ccc(-c2ccccc2)cc1,Existing,16.342613,15.435708
28210,NCCc1ccc(-c2ccccc2)cc1,Existing,12.954207,15.994229
3311060,NCCCCc1ccc2ccc3cccc4ccc1c2c34,Existing,13.868538,17.24863
34005,NCc1cccs1,Existing,14.129732,16.83679
116521,NCCc1cccs1,Existing,13.661192,17.020828
22250,CNc1ccc(OC)cc1,Existing,15.212954,16.384272
4657,COc1ccc(CCN)cc1,Existing,13.630645,16.265476
7807,Nc1ccc(Br)cc1,Existing,15.330948,14.988189
77571,NCc1ccc(Br)cc1,Existing,13.732257,14.689076
457588,CNCc1cccc(Br)c1,Existing,13.786549,15.68775
2734091,NCCc1ccccc1Br,Existing,13.261056,16.527403
533915,NCCc1ccc(Br)cc1,Existing,13.386256,16.024935
18509414,NCCc1cc(Br)cc(Br)c1,Existing,13.712549,16.325907
7812,Nc1ccc(Cl)cc1,Existing,17.099768,15.30434
66036,NCc1ccc(Cl)cc1,Existing,13.862427,14.391407
122721,CNCc1cccc(Cl)c1,Existing,14.001702,15.2698
83117,NCCc1ccccc1Cl,Existing,12.905311,16.443686
67430,NCCc1ccc(Cl)cc1,Existing,13.036212,16.167194
15670830,NCCc1cc(Cl)cc(Cl)c1,Existing,13.127129,16.278025
97803,CC(N)c1ccc(Cl)cc1,Existing,13.685709,13.686134
1715226,CC(N)c1ccc(Cl)cc1,Existing,13.457663,13.72512
1550852,CC(N)c1ccc(Cl)cc1,Existing,13.284753,13.88563
2759011,CNc1cccc(F)c1,Existing,14.835377,15.76176
68024,CNc1ccc(F)cc1,Existing,14.8429985,15.928922
66649,NCc1ccccc1F,Existing,13.509284,15.16976
67326,NCc1ccc(F)cc1,Existing,14.149342,14.925579
457577,CNCc1cccc(F)c1,Existing,14.136821,15.600509
643357,NCCc1ccccc1F,Existing,13.057985,16.737684
533928,NCCc1cccc(F)c1,Existing,13.000186,16.312418
4653,NCCc1ccc(F)cc1,Existing,12.855755,16.476627
11052938,NCCc1c(F)c(F)c(F)c(F)c1F,Existing,13.124658,16.877394
69883,NCCc1ccccc1C(F)(F)F,Existing,12.802037,16.628395
2737533,NCc1ccc(I)cc1,Existing,14.322437,14.595809
795,c1c[nH]cn1,Existing,16.235296,17.347534
1390,Cn1ccnc1,Existing,14.621057,17.96913
5798,c1ccc2[nH]cnc2c1,Existing,16.070963,16.711935
78736,NCCCn1ccnc1,Existing,13.925887,17.968859
9257,c1nc[nH]n1,Existing,14.813667,17.769249
10009,Nc1cccnc1,Existing,15.676777,18.362017
31018,NCc1cccnc1,Existing,15.036341,19.649864
77317,NCc1ccncc1,Existing,15.5599575,19.619455
1150,NCCc1c[nH]c2ccccc12,Existing,14.331146,16.61262
9256,c1cscn1,Existing,14.530571,18.268097
70714,Ic1cccnc1,Existing,14.80433,18.992006
12286,Brc1cccnc1,Existing,15.280821,19.05155
345375,Fc1cc2nc[nH]c2cc1F,Existing,15.785302,17.102428
3301,NCCN,Existing,10.927216,19.25418
428,NCCCN,Existing,10.474242,19.768642
1045,NCCCCN,Existing,10.687278,20.071386
273,NCCCCCN,Existing,10.352261,20.068361
16402,NCCCCCCN,Existing,10.605893,20.19097
69533,NCCCCCCCN,Existing,10.387253,20.335033
24250,NCCCCCCCCN,Existing,10.536012,20.39662
69534,NCCCCCCCCCN,Existing,10.381133,20.387636
1317,NCCCCCCCCCCN,Existing,10.299443,20.538761
17727,NCCCCCCCCCCCCN,Existing,10.378963,20.460443
85862,CC(CN)CCCN,Existing,10.733927,17.99485
8014,CNCCN,Existing,12.520405,18.518944
80511,CNCCCN,Existing,12.161687,18.81184
66053,CN(C)CCN,Existing,12.144884,18.106518
66978,CNCCCNC,Existing,12.308,19.05225
193756,C[N+](C)(C)CCN,Existing,12.163187,17.219097
4091,CN(C)C(=N)N=C(N)N,Existing,14.542165,16.93147
2915,NCCSSCCN,Existing,11.619633,17.341421
2039,N=C(N)SCCN,Existing,12.9624405,17.35148
70248,NCCOCCOCCN,Existing,11.949097,17.991602
61157,NCC(O)CN,Existing,10.854594,18.408957
4610,NC1CCCCC1N,Existing,10.747496,16.904247
17354,NCC1CCC(CN)CC1,Existing,11.295713,17.944265
4837,C1CNCCN1,Existing,12.664998,18.98925
79196,CCN1CCNCC1,Existing,13.439254,17.938765
53167,CN1CCNCC1,Existing,13.71756,18.305002
8795,NCCN1CCNCC1,Existing,13.305877,18.034248
90865,NCC1CCCCN1,Existing,13.289855,18.052645
90880,NCC1CCCNC1,Existing,13.180465,18.506113
23527,NCC1CCNCC1,Existing,12.718286,18.35149
33944,NCCN1CCCCC1,Existing,12.193662,17.781427
164401,NC1CCNC1,Existing,13.535028,17.74059
75994,c1ccc(CN2CCNCC2)cc1,Existing,13.559003,17.208841
7814,Nc1ccc(N)cc1,Existing,16.300125,14.699186
7472,CN(C)c1ccc(N)cc1,Existing,16.184494,15.318174
