CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
66053,CN(C)CCN,Existing,10.614877,-6.0818458
66978,CNCCCNC,Existing,11.747753,-6.463273
193756,C[N+](C)(C)CCN,Existing,8.952465,-4.5715485
4091,CN(C)C(=N)N=C(N)N,Existing,11.439067,-4.1016817
2915,NCCSSCCN,Existing,10.333499,-6.4749827
2039,N=C(N)SCCN,Existing,10.665193,-5.095134
70248,NCCOCCOCCN,Existing,10.759969,-7.3200893
61157,NCC(O)CN,Existing,10.450008,-7.5643992
4610,NC1CCCCC1N,Existing,9.622189,-6.552167
17354,NCC1CCC(CN)CC1,Existing,10.559882,-6.7871723
4837,C1CNCCN1,Existing,11.209233,-6.202556
79196,CCN1CCNCC1,Existing,10.818098,-5.3576136
53167,CN1CCNCC1,Existing,11.001016,-5.4361887
8795,NCCN1CCNCC1,Existing,10.677505,-5.64504
90865,NCC1CCCCN1,Existing,11.343358,-5.465548
90880,NCC1CCCNC1,Existing,11.662887,-5.7217727
23527,NCC1CCNCC1,Existing,11.676771,-5.927435
33944,NCCN1CCCCC1,Existing,10.685751,-6.0280414
164401,NC1CCNC1,Existing,11.1279335,-4.9260616
75994,c1ccc(CN2CCNCC2)cc1,Existing,10.959813,-4.6866446
7814,Nc1ccc(N)cc1,Existing,11.702115,-1.2007039
7472,CN(C)c1ccc(N)cc1,Existing,11.332784,-1.7793598
7935,Nc1cccc(N)c1,Existing,11.630893,-1.1119983
7577,Nc1ccc(Cc2ccc(N)cc2)cc1,Existing,11.11773,-1.6342751
20134827,NCCc1cccc(N)c1,Existing,10.213364,-2.9822104
74270,NCCNc1ccccc1,Existing,10.848387,-3.4634268
77801,NCCNCc1ccccc1,Existing,10.399357,-4.3179183
7111,Nc1ccc(-c2ccc(N)cc2)cc1,Existing,11.4309845,-1.5081029
16720,Nc1cccc2c(N)cccc12,Existing,12.228023,-1.8875402
774,NCCc1cnc[nH]1,Existing,12.295375,-4.116809
3082145,NCCc1ncc[nH]1,Existing,13.0381775,-3.644171
101463,c1c[nH]c(-c2ncc[nH]2)n1,Existing,13.014054,-3.352588
202043,N=C(N)c1cccnc1,Existing,13.138044,-5.3561435
409094,N=C(N)c1ccncc1,Existing,13.450958,-4.9850965
11107,c1cc(-c2ccncc2)ccn1,Existing,13.459057,-4.653036
78630,c1cc(CCc2ccncc2)ccn1,Existing,13.775242,-4.973148
83275,NCCc1ccncc1,Existing,13.5398,-5.2693224
75919,NCCc1ccccn1,Existing,12.631839,-4.6796203
854051,NCCc1cccnc1,Existing,12.8687725,-5.261433
118785,CCCn1ccnc1,Potential,11.799386,-4.83279
4,CC(O)CN,Potential,10.269157,-7.428127
323593,Nc1ccc(Br)cc1N,Potential,10.973537,-2.2489562
2734101,NCCc1c(Cl)cccc1Cl,Potential,9.27638,-3.3373766
485400,CNCc1ccc(Br)cc1,Potential,10.497574,-3.4320157
12315,CCCNC,Potential,11.345401,-6.442644
485432,NCc1c(Cl)cccc1Cl,Potential,9.218459,-2.439833
485436,CNCc1ccc(Cl)c(Cl)c1,Potential,10.375984,-3.0610712
641098,C(=Cc1ccncc1)c1ccccc1,Potential,13.398987,-4.71024
79,N#Cc1cccnc1,Potential,13.01935,-5.528494
