CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
222,N,Existing,11.804419,12.475252
6329,CN,Existing,11.709347,12.449295
6341,CCN,Existing,12.785608,13.242717
7852,CCCN,Existing,14.128902,12.625308
8007,CCCCN,Existing,14.721014,12.483938
8060,CCCCCN,Existing,14.266094,13.068153
8102,CCCCCCN,Existing,15.112738,12.75041
8127,CCCCCCCN,Existing,15.836645,13.491943
8143,CCCCCCCCN,Existing,15.093431,13.304173
16215,CCCCCCCCCN,Existing,15.57045,13.143969
8916,CCCCCCCCCCN,Existing,15.137408,13.381331
13583,CCCCCCCCCCCCN,Existing,15.019526,12.878317
16217,CCCCCCCCCCCCCCN,Existing,15.82342,13.642583
8926,CCCCCCCCCCCCCCCCN,Existing,15.433245,13.305901
15793,CCCCCCCCCCCCCCCCCCN,Existing,15.531739,13.936653
6363,CC(C)N,Existing,11.813386,11.455385
24874,CCC(C)N,Existing,12.662801,11.006269
6558,CC(C)CN,Existing,12.687078,15.126438
5603,CCCCCC(C)N,Existing,13.775257,12.188272
7719,CCCCC(CC)CN,Existing,12.2300625,15.633126
7853,C=CCN,Existing,11.787444,14.927252
10034574,C#CCCN,Existing,15.083094,14.225339
155569865,CCCCC#CC#CCCN,Existing,13.699816,14.125892
674,CNC,Existing,11.757839,12.939104
1146,CN(C)C,Existing,12.074945,12.618413
9321,NN,Existing,11.754646,12.805123
6061,CNN,Existing,12.5931015,12.385096
67171,CC(=N)N,Existing,12.946135,12.068654
1647,N#CCCN,Existing,14.626159,13.784489
3520,N=C(N)N,Existing,12.839917,12.801085
68047,N=CN,Existing,12.883586,12.508703
5142,CSC(=N)N,Existing,8.73288,14.535492
239,NCCC(=O)O,Existing,12.684664,14.056377
119,NCCCC(=O)O,Existing,12.275914,14.907499
138,NCCCCC(=O)O,Existing,12.1638565,14.722385
787,NO,Existing,12.138876,12.728968
700,NCCO,Existing,13.7787895,14.490333
9086,NCCCO,Existing,14.353787,13.709724
25868,NCCCCO,Existing,14.393988,14.210562
75634,NCCCCCO,Existing,14.456053,14.543988
19960,NCCCCCCO,Existing,14.271999,14.349263
13306451,NCCI,Existing,14.508294,15.062916
21194665,NCCCI,Existing,14.769728,15.053227
21440816,NCCCCI,Existing,15.3832035,14.559814
86056440,NCCCCCI,Existing,15.428679,14.438249
13406458,NCCCCCCI,Existing,15.068528,14.537491
7851,NCCBr,Existing,13.801093,14.447438
13369,NCCCl,Existing,12.127968,13.717395
9996,NCCF,Existing,13.548706,13.271495
136274,NCC(F)F,Existing,13.244483,13.70758
9773,NCC(F)(F)F,Existing,12.9783945,14.574605
69828,NC1CC1,Existing,12.195388,11.013746
75645,NC1CCC1,Existing,11.692495,10.486653
2906,NC1CCCC1,Existing,11.002057,10.944079
7965,NC1CCCCC1,Existing,11.076451,10.592591
2899,NC1CCCCCC1,Existing,10.841112,11.050165
2903,NC1CCCCCCC1,Existing,11.4500265,10.803479
76688,NCC1CCCCC1,Existing,12.228064,16.323437
20509,NCCC1CCCCC1,Existing,13.173135,15.151585
76938,NCCC1=CCCCC1,Existing,9.696646,14.985647
419223,NC1CCOCC1,Existing,9.67477,10.86896
129866010,CC1CC(ON)OC1C,Existing,7.5450606,15.569879
3847030,NC1CCC(F)(F)CC1,Existing,9.872635,11.740154
10422,C1CNC1,Existing,11.350144,14.193521
8082,C1CCNCC1,Existing,10.632403,15.26884
66059,C1=CCNC1,Existing,11.0035305,14.909294
52911246,FC1CCCNCC1,Existing,9.707616,16.058601
2758352,FC1(F)CCNCC1,Existing,10.25194,16.082598
7504,NCc1ccccc1,Existing,4.350049,10.0989275
66035,Cc1ccc(CN)cc1,Existing,4.6365633,10.482804
7515,CNc1ccccc1,Existing,6.4684415,13.871036
1001,NCCc1ccccc1,Existing,6.4124722,12.422147
7408,CC(N)c1ccccc1,Existing,6.1910524,8.166495
643189,CC(N)c1ccccc1,Existing,5.9923615,8.165952
75818,CC(N)c1ccccc1,Existing,6.5481696,8.212293
76751,Cc1ccc(CCN)cc1,Existing,6.000745,11.873427
1547949,CC(CN)c1ccccc1,Existing,8.283795,11.424003
1547950,CC(CN)c1ccccc1,Existing,8.44675,11.893727
