CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
222,N,Existing,9.6495495,13.72148
6329,CN,Existing,9.616761,13.723349
6341,CCN,Existing,9.89931,14.384951
7852,CCCN,Existing,10.761701,14.486613
8007,CCCCN,Existing,11.36893,15.482003
8060,CCCCCN,Existing,11.253688,15.531374
8102,CCCCCCN,Existing,11.641679,15.953018
8127,CCCCCCCN,Existing,11.767288,16.105288
8143,CCCCCCCCN,Existing,11.651161,16.243465
16215,CCCCCCCCCN,Existing,11.671944,16.02919
8916,CCCCCCCCCCN,Existing,11.630224,16.43417
13583,CCCCCCCCCCCCN,Existing,11.445175,16.293274
16217,CCCCCCCCCCCCCCN,Existing,11.56126,16.228298
8926,CCCCCCCCCCCCCCCCN,Existing,11.5163965,16.196947
15793,CCCCCCCCCCCCCCCCCCN,Existing,11.357056,16.092947
6363,CC(C)N,Existing,8.609316,12.813276
24874,CCC(C)N,Existing,8.907718,12.767733
6558,CC(C)CN,Existing,8.975908,15.339402
5603,CCCCCC(C)N,Existing,9.037653,12.537506
7719,CCCCC(CC)CN,Existing,8.516726,15.608123
7853,C=CCN,Existing,7.05677,14.508138
10034574,C#CCCN,Existing,10.861633,15.742602
155569865,CCCCC#CC#CCCN,Existing,10.190656,15.965726
674,CNC,Existing,9.552634,13.935783
1146,CN(C)C,Existing,9.549889,13.827204
9321,NN,Existing,9.517792,13.84305
6061,CNN,Existing,10.02374,13.627491
67171,CC(=N)N,Existing,9.1947565,13.371413
1647,N#CCCN,Existing,11.186112,16.28282
3520,N=C(N)N,Existing,9.300258,13.719964
68047,N=CN,Existing,9.411618,13.799421
5142,CSC(=N)N,Existing,4.5852966,14.1436615
239,NCCC(=O)O,Existing,9.694202,16.120745
119,NCCCC(=O)O,Existing,9.620462,16.227682
138,NCCCCC(=O)O,Existing,9.725486,16.17201
787,NO,Existing,9.512406,13.952631
700,NCCO,Existing,10.3829565,15.557298
9086,NCCCO,Existing,10.6126795,15.732209
25868,NCCCCO,Existing,10.713265,15.620081
75634,NCCCCCO,Existing,10.727231,15.832748
19960,NCCCCCCO,Existing,10.502445,15.903539
13306451,NCCI,Existing,10.730306,16.331518
21194665,NCCCI,Existing,10.605107,16.298185
21440816,NCCCCI,Existing,10.79609,16.367998
86056440,NCCCCCI,Existing,10.714567,16.294289
13406458,NCCCCCCI,Existing,10.787727,16.360806
7851,NCCBr,Existing,10.695759,15.796967
13369,NCCCl,Existing,9.001402,14.614252
9996,NCCF,Existing,10.716829,15.207599
136274,NCC(F)F,Existing,10.447622,15.072662
9773,NCC(F)(F)F,Existing,9.89701,15.315925
69828,NC1CC1,Existing,8.723839,12.803637
75645,NC1CCC1,Existing,8.273753,12.437933
2906,NC1CCCC1,Existing,8.267293,12.135512
7965,NC1CCCCC1,Existing,8.121513,12.194745
2899,NC1CCCCCC1,Existing,8.319541,12.172819
2903,NC1CCCCCCC1,Existing,8.401439,12.228815
76688,NCC1CCCCC1,Existing,8.570598,15.662562
20509,NCCC1CCCCC1,Existing,9.50503,15.763427
76938,NCCC1=CCCCC1,Existing,4.192188,14.263191
419223,NC1CCOCC1,Existing,6.437573,11.944472
129866010,CC1CC(ON)OC1C,Existing,3.9882019,13.69816
3847030,NC1CCC(F)(F)CC1,Existing,6.8659835,12.102078
10422,C1CNC1,Existing,7.562238,14.711885
8082,C1CCNCC1,Existing,7.3003783,15.010756
66059,C1=CCNC1,Existing,6.9805446,14.799306
52911246,FC1CCCNCC1,Existing,6.48525,15.170432
2758352,FC1(F)CCNCC1,Existing,6.8794284,15.354101
7504,NCc1ccccc1,Existing,4.543415,10.192474
66035,Cc1ccc(CN)cc1,Existing,4.5376883,10.389013
7515,CNc1ccccc1,Existing,4.2227836,12.499559
1001,NCCc1ccccc1,Existing,2.486849,10.501991
7408,CC(N)c1ccccc1,Existing,6.0895367,9.062376
643189,CC(N)c1ccccc1,Existing,6.1366606,9.079377
75818,CC(N)c1ccccc1,Existing,6.208429,8.978314
76751,Cc1ccc(CCN)cc1,Existing,2.6164408,10.588537
1547949,CC(CN)c1ccccc1,Existing,3.435897,9.649436
1547950,CC(CN)c1ccccc1,Existing,3.5459504,9.719532
414329,Cc1cc(C)cc(CCN)c1,Existing,2.930882,10.558333
16259,NCCCc1ccccc1,Existing,4.600643,11.916725
83242,NCCCCc1ccccc1,Existing,4.5797153,12.069194
137282,NCc1ccc2ccccc2c1,Existing,3.2833917,12.320409
98089,CC(N)c1cccc2ccccc12,Existing,2.965381,12.799206
66325,CC(N)c1cccc2ccccc12,Existing,2.911422,12.771994
2724264,CC(N)c1cccc2ccccc12,Existing,2.8687315,12.78052
3784378,NCCc1ccc2ccccc2c1,Existing,3.142656,11.442111
7102,Nc1ccc(-c2ccccc2)cc1,Existing,1.4369177,12.056948
28210,NCCc1ccc(-c2ccccc2)cc1,Existing,2.647952,10.691999
3311060,NCCCCc1ccc2ccc3cccc4ccc1c2c34,Existing,4.188622,13.680674
34005,NCc1cccs1,Existing,3.8535264,13.501071
116521,NCCc1cccs1,Existing,3.92325,13.284776
22250,CNc1ccc(OC)cc1,Existing,3.9388447,12.149014
4657,COc1ccc(CCN)cc1,Existing,3.6730473,11.175291
7807,Nc1ccc(Br)cc1,Existing,1.5541155,12.184598
77571,NCc1ccc(Br)cc1,Existing,4.5336337,10.6359
457588,CNCc1cccc(Br)c1,Existing,4.861098,11.178644
2734091,NCCc1ccccc1Br,Existing,3.41869,10.786004
533915,NCCc1ccc(Br)cc1,Existing,3.1136768,10.833947
18509414,NCCc1cc(Br)cc(Br)c1,Existing,3.1648583,10.977288
7812,Nc1ccc(Cl)cc1,Existing,0.4208175,11.87989
66036,NCc1ccc(Cl)cc1,Existing,4.9429235,10.059991
122721,CNCc1cccc(Cl)c1,Existing,5.14845,10.821091
83117,NCCc1ccccc1Cl,Existing,3.7438164,10.20451
67430,NCCc1ccc(Cl)cc1,Existing,3.56683,10.328242
15670830,NCCc1cc(Cl)cc(Cl)c1,Existing,3.377273,10.198816
97803,CC(N)c1ccc(Cl)cc1,Existing,6.062359,9.183208
1715226,CC(N)c1ccc(Cl)cc1,Existing,6.0553536,9.175608
1550852,CC(N)c1ccc(Cl)cc1,Existing,6.032416,9.2023115
2759011,CNc1cccc(F)c1,Existing,4.055578,12.377065
68024,CNc1ccc(F)cc1,Existing,3.9054193,12.062081
66649,NCc1ccccc1F,Existing,4.0987587,11.000774
67326,NCc1ccc(F)cc1,Existing,4.210135,10.468307
457577,CNCc1cccc(F)c1,Existing,4.83183,10.989464
643357,NCCc1ccccc1F,Existing,3.6420975,10.834961
533928,NCCc1cccc(F)c1,Existing,3.3148904,10.043304
4653,NCCc1ccc(F)cc1,Existing,2.886658,10.314193
11052938,NCCc1c(F)c(F)c(F)c(F)c1F,Existing,2.9904892,10.324731
69883,NCCc1ccccc1C(F)(F)F,Existing,3.1469386,10.212963
2737533,NCc1ccc(I)cc1,Existing,4.1004033,10.626649
795,c1c[nH]cn1,Existing,2.2083638,14.86964
1390,Cn1ccnc1,Existing,3.9443507,14.771771
5798,c1ccc2[nH]cnc2c1,Existing,1.5289531,13.9588175
78736,NCCCn1ccnc1,Existing,4.0066915,14.662935
9257,c1nc[nH]n1,Existing,3.3614743,14.708653
10009,Nc1cccnc1,Existing,4.460775,15.964866
31018,NCc1cccnc1,Existing,5.6854105,16.425657
77317,NCc1ccncc1,Existing,5.504769,16.75973
1150,NCCc1c[nH]c2ccccc12,Existing,3.245791,13.56037
9256,c1cscn1,Existing,5.221548,15.182575
70714,Ic1cccnc1,Existing,5.5125914,15.564683
12286,Brc1cccnc1,Existing,4.89511,16.314001
345375,Fc1cc2nc[nH]c2cc1F,Existing,1.6461347,14.070037
3301,NCCN,Existing,9.866806,14.265718
428,NCCCN,Existing,10.583595,13.65438
1045,NCCCCN,Existing,10.646016,13.356575
273,NCCCCCN,Existing,10.837856,13.229932
16402,NCCCCCCN,Existing,10.951922,13.104417
69533,NCCCCCCCN,Existing,11.088098,13.001577
24250,NCCCCCCCCN,Existing,11.055465,12.9939165
69534,NCCCCCCCCCN,Existing,11.0184555,12.975499
1317,NCCCCCCCCCCN,Existing,11.031095,13.022549
17727,NCCCCCCCCCCCCN,Existing,11.063788,12.969922
85862,CC(CN)CCCN,Existing,8.948661,15.603441
8014,CNCCN,Existing,7.363346,13.953785
80511,CNCCCN,Existing,7.7130594,14.104122
66053,CN(C)CCN,Existing,6.7319255,13.963347
66978,CNCCCNC,Existing,7.6076503,14.157982
193756,C[N+](C)(C)CCN,Existing,3.338026,9.789928
4091,CN(C)C(=N)N=C(N)N,Existing,3.5442564,13.788711
2915,NCCSSCCN,Existing,4.4601436,13.576933
2039,N=C(N)SCCN,Existing,4.343411,13.853103
70248,NCCOCCOCCN,Existing,10.280405,15.646586
61157,NCC(O)CN,Existing,11.209555,15.557496
4610,NC1CCCCC1N,Existing,7.8457575,12.138528
17354,NCC1CCC(CN)CC1,Existing,8.52473,15.637164
4837,C1CNCCN1,Existing,6.6744776,14.569579
79196,CCN1CCNCC1,Existing,6.1364,14.331683
53167,CN1CCNCC1,Existing,6.118912,14.343376
8795,NCCN1CCNCC1,Existing,6.26499,14.151832
90865,NCC1CCCCN1,Existing,5.2287636,14.90003
90880,NCC1CCCNC1,Existing,7.325404,15.566307
23527,NCC1CCNCC1,Existing,7.606902,15.453422
33944,NCCN1CCCCC1,Existing,6.5371003,13.974339
164401,NC1CCNC1,Existing,5.365177,13.621207
75994,c1ccc(CN2CCNCC2)cc1,Existing,5.7173157,13.908864
7814,Nc1ccc(N)cc1,Existing,1.4344726,11.645246
7472,CN(C)c1ccc(N)cc1,Existing,1.8937463,12.088165
7935,Nc1cccc(N)c1,Existing,1.2883513,11.639036
7577,Nc1ccc(Cc2ccc(N)cc2)cc1,Existing,2.3787107,11.727419
20134827,NCCc1cccc(N)c1,Existing,2.9700832,11.391597
74270,NCCNc1ccccc1,Existing,4.9412465,12.825409
77801,NCCNCc1ccccc1,Existing,6.1444697,13.016858
7111,Nc1ccc(-c2ccc(N)cc2)cc1,Existing,1.5053422,11.824545
16720,Nc1cccc2c(N)cccc12,Existing,2.0892904,13.120962
774,NCCc1cnc[nH]1,Existing,2.7910972,14.621539
3082145,NCCc1ncc[nH]1,Existing,2.5024624,14.971319
101463,c1c[nH]c(-c2ncc[nH]2)n1,Existing,2.3715844,15.067771
202043,N=C(N)c1cccnc1,Existing,5.4700413,16.104708
409094,N=C(N)c1ccncc1,Existing,5.4211907,16.523264
11107,c1cc(-c2ccncc2)ccn1,Existing,4.9328194,16.840897
78630,c1cc(CCc2ccncc2)ccn1,Existing,5.2800674,16.741364
83275,NCCc1ccncc1,Existing,5.638826,16.608473
75919,NCCc1ccccn1,Existing,3.6662707,16.23104
854051,NCCc1cccnc1,Existing,5.545513,16.189514
118785,CCCn1ccnc1,Potential,3.7905135,14.76125
4,CC(O)CN,Potential,11.140751,15.597789
323593,Nc1ccc(Br)cc1N,Potential,1.2991261,12.227334
2734101,NCCc1c(Cl)cccc1Cl,Potential,3.4780824,10.394139
485400,CNCc1ccc(Br)cc1,Potential,5.012755,11.201493
12315,CCCNC,Potential,7.6861324,14.071318
485432,NCc1c(Cl)cccc1Cl,Potential,5.290472,9.97589
485436,CNCc1ccc(Cl)c(Cl)c1,Potential,5.13616,10.710491
641098,C(=Cc1ccncc1)c1ccccc1,Potential,5.0652204,16.45932
79,N#Cc1cccnc1,Potential,5.6040373,15.922486
2736229,CN(C)CCN1CCNCC1,Potential,6.126131,14.206293
79978,CC(=O)Nc1cccnc1,Potential,4.5933986,15.551465
139381,NCCc1cccc(Cl)c1,Potential,3.474459,10.56879
522360,CNCc1ccccc1Br,Potential,4.7543645,11.179881
32893,CC(N)Cc1ccccc1,Potential,6.739311,11.030221
2181,c1cncc(C2CCCCN2)c1,Potential,5.2972655,15.460197
77960,NC(Cc1ccccc1)Cc1ccccc1,Potential,6.852951,10.951061
90250,CCCNCCCN,Potential,7.917184,14.368331
8355,NCc1cccc2ccccc12,Potential,3.189774,12.750571
8367,CCC(N)Cc1c[nH]c2ccccc12,Potential,3.6668372,13.980162
6484144,NCCCCN1CCCCC1,Potential,10.109117,16.067448
6951129,COc1ccc(CC(C)N)cc1,Potential,5.6118517,11.633588
8413,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Potential,2.2031534,12.532618
21887195,CNCCc1ccccc1F,Potential,4.507315,11.628098
82140,Nc1ncc[nH]1,Potential,2.171484,14.832665
3152105,Cc1nccn1CCCN,Potential,4.3649597,14.588638
69872,Nc1cc2ccccc2cc1N,Potential,2.0584207,13.190984
334072,NCc1ccccc1Br,Potential,4.2374806,11.201297
200957,NCCc1ccc(OCc2ccccc2)cc1,Potential,3.46445,11.140744
1814795,CCCCCNCc1cccc(Br)c1,Potential,4.9168015,13.542971
2773261,Brc1ncc[nH]1,Potential,2.4843662,15.171787
11804947,CCNc1ccc(OC)cc1,Potential,4.1887317,12.292841
442649,c1cncc(C2=NCCC2)c1,Potential,5.0279317,16.029688
2366,CNCCc1ccccn1,Potential,3.8304768,16.22502
4962631,CNCc1nccn1C,Potential,4.3669744,14.859457
221512,Nc1cc(Br)cc(Br)c1,Potential,1.4707524,12.354597
69966,NCCCCCCCCCCCN,Potential,10.946434,13.107143
2773328,Clc1ncc[nH]1,Potential,2.59659,14.860915
16719,Nc1ccc(N)c2ccccc12,Potential,2.047409,13.126156
69983,ONc1ccc(Cl)cc1,Potential,0.49790588,11.6781225
8562,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potential,2.4165378,13.088687
84352,CCNCc1ccccc1,Potential,6.045159,12.97668
