PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
453,17389798,7444,Active,40
455,17389814,300,Active,40
456,17389828,4156,Active,40
458,17389835,5284416,Active,40
459,17389836,697993,Active,40
461,17389840,15415,Active,40
463,17389913,6053,Active,40
464,17389919,448537,Active,40
466,17389922,3048,Active,40
468,17389936,11860,Active,40
469,17389945,5743,Active,40
471,17389963,2950,Active,40
472,17389978,22584,Active,40
473,17389982,53665,Active,40
474,17389984,8371,Active,40
475,17389988,289,Active,40
477,17389996,1548943,Active,40
480,17390020,4650,Active,40
485,17390064,7847,Active,40
486,26751478,6279,Active,40
487,26752071,456201,Active,40
488,26752740,5283349,Active,40
490,26752796,8785,Active,40
491,26752808,9570071,Active,40
492,26752823,108938,Active,40
495,26752850,311,Active,40
498,26752867,9154,Active,40
501,26752951,7447,Active,40
502,26752961,16720,Active,40
504,26753005,19042,Active,40
510,26753101,8461,Active,40
512,26753120,9128,Active,40
514,26753686,4793,Active,40
515,26753711,36324,Active,40
516,26753773,4169,Active,40
517,26754420,5816,Active,40
518,26754501,7347,Active,40
519,26754513,447912,Active,40
520,26754634,25146,Active,40
521,26756453,9600409,Active,40
522,26757090,8305,Active,40
523,26757093,21803,Active,40
525,26757116,29216,Active,40
526,26757119,3032581,Active,40
529,26757138,5377791,Active,40
530,26757144,16760145,Active,40
531,26757174,8809,Active,40
532,26757176,11488729,Active,40
533,26757191,13526,Active,40
534,26757196,213031,Active,40
535,26757230,51605,Active,40
536,26757252,175967,Active,40
537,26757262,21805,Active,40
538,26757292,31356,Active,40
539,26757298,9298,Active,40
540,26757310,16248,Active,40
541,26757314,67821,Active,40
542,26757317,23675274,Active,40
543,26757342,71482,Active,40
544,26757353,16116,Active,40
545,26757356,54680085,Active,40
546,26757357,9828359,Active,40
547,26757358,38479,Active,40
548,26757359,16682746,Active,40
549,26757371,115003,Active,40
550,26757381,23670745,Active,40
551,26757391,9117,Active,40
552,26757400,15787,Active,40
553,26757405,15530,Active,40
554,26757414,24743,Active,40
556,26757436,8207,Active,40
557,26757447,13271,Active,40
558,26757494,6051,Active,40
559,26757506,17190,Active,40
560,26757521,27423,Active,40
561,26757553,13286,Active,40
562,26757557,23673837,Active,40
563,26757559,93118,Active,40
564,26757579,31298,Active,40
565,26757595,33263,Active,40
566,26757603,15096,Active,40
567,26757607,5365125,Active,40
568,26757623,17520,Active,40
569,26757639,2771871,Active,40
570,26757641,6931,Active,40
571,26757645,31208,Active,40
572,26757656,7564,Active,40
573,26757667,8152,Active,40
574,26757668,82145,Active,40
575,26757669,1730,Active,40
576,26757741,5280863,Active,40
577,26757782,16682740,Active,40
578,26757830,135442967,Active,40
579,26757831,115157,Active,40
580,26757858,13022500,Active,40
582,26757883,182951,Active,40
584,26757131,91778,Inconclusive,23
585,26752921,3121,Inconclusive,22
586,26757107,27982,Inconclusive,22
587,144203698,3339,Inconclusive,21
588,144204379,3969,Inconclusive,21
589,144204468,38852,Inconclusive,21
590,17388694,700999,Inconclusive,21
593,17388789,8813,Inconclusive,21
594,17388792,36159,Inconclusive,21
595,17388865,7670,Inconclusive,21
597,17389027,13816,Inconclusive,21
598,17389332,22571,Inconclusive,21
599,17389513,6013,Inconclusive,21
600,17389615,7583,Inconclusive,21
601,17389688,7904,Inconclusive,21
602,17389712,2406,Inconclusive,21
603,17389763,4021,Inconclusive,21
605,17389875,3385,Inconclusive,21
606,17389904,6319,Inconclusive,21
607,17389932,642197,Inconclusive,21
608,17389943,7261,Inconclusive,21
609,17389956,135465076,Inconclusive,21
612,26753116,31070,Inconclusive,21
613,26754630,7158,Inconclusive,21
614,26754633,9570093,Inconclusive,21
615,26757199,73670,Inconclusive,21
616,26757337,13905,Inconclusive,21
617,26757352,181987,Inconclusive,21
618,26757374,135585373,Inconclusive,21
619,26757401,7804,Inconclusive,21
620,26757554,8178,Inconclusive,21
621,26757630,7565,Inconclusive,21
622,26757751,11799,Inconclusive,21
1000,26753043,335,Inconclusive,20
1001,26753058,7540,Inconclusive,20
1002,26753068,6540,Inconclusive,20
1004,26753078,3346,Inconclusive,20
1005,26753086,12443,Inconclusive,20
1006,26753090,11769,Inconclusive,20
1007,26753093,6849,Inconclusive,20
1008,26753111,11966,Inconclusive,20
1010,26753132,31200,Inconclusive,20
1011,26753572,5983,Inconclusive,20
1012,26753644,5282379,Inconclusive,20
1013,26753691,4933,Inconclusive,20
1014,26753693,3120,Inconclusive,20
1015,26753700,1480,Inconclusive,20
1016,26753703,2314,Inconclusive,20
1017,26753710,37123,Inconclusive,20
1018,26753742,91741,Inconclusive,20
1019,26754114,91773,Inconclusive,20
1020,26754457,8364,Inconclusive,20
1021,26754480,40159,Inconclusive,20
1022,26754482,40326,Inconclusive,20
1025,26754492,8456,Inconclusive,20
1026,26754494,439260,Inconclusive,20
1027,26754496,7618,Inconclusive,20
1028,26754616,2912,Inconclusive,20
1029,26754620,47326,Inconclusive,20
1030,26754621,33360,Inconclusive,20
1031,26754622,9502,Inconclusive,20
1032,26754637,8434,Inconclusive,20
1033,26755748,442530,Inconclusive,20
1034,26756892,3347,Inconclusive,20
1035,26757086,15106,Inconclusive,20
1036,26757089,92425,Inconclusive,20
1037,26757092,9555,Inconclusive,20
1038,26757101,11784975,Inconclusive,20
1039,26757109,5281874,Inconclusive,20
1040,26757110,8686,Inconclusive,20
1041,26757126,213013,Inconclusive,20
1042,26757129,14626249,Inconclusive,20
1044,26757140,5281303,Inconclusive,20
1045,26757141,9477,Inconclusive,20
1047,26757158,5281872,Inconclusive,20
1048,26757163,13878,Inconclusive,20
1049,26757175,3289,Inconclusive,20
1050,26757185,16760149,Inconclusive,20
1051,26757192,37517,Inconclusive,20
1052,26757203,8172,Inconclusive,20
1053,26757205,155909,Inconclusive,20
1054,26757207,156429,Inconclusive,20
1055,26757208,7555,Inconclusive,20
1056,26757211,50465,Inconclusive,20
1057,26757212,185588,Inconclusive,20
1058,26757215,122087,Inconclusive,20
1059,26757217,91763,Inconclusive,20
1060,26757233,24723,Inconclusive,20
1061,26757237,155907,Inconclusive,20
1062,26757238,5371560,Inconclusive,20
1063,26757242,15553,Inconclusive,20
1064,26757243,12881581,Inconclusive,20
1066,26757248,3081304,Inconclusive,20
1067,26757259,11097730,Inconclusive,20
1068,26757263,9595287,Inconclusive,20
1069,26757269,2776282,Inconclusive,20
1070,26757274,62210,Inconclusive,20
1071,26757275,22188,Inconclusive,20
1072,26757276,16760154,Inconclusive,20
1073,26757294,34766,Inconclusive,20
1074,26757306,41381,Inconclusive,20
1076,26757319,40585,Inconclusive,20
1077,26757321,10693,Inconclusive,20
1078,26757328,23678874,Inconclusive,20
1080,26757338,135491728,Inconclusive,20
1081,26757343,41428,Inconclusive,20
1082,26757347,9411,Inconclusive,20
1083,26757355,5485188,Inconclusive,20
1084,26757363,86287519,Inconclusive,20
1085,26757368,105010,Inconclusive,20
1086,26757369,5372405,Inconclusive,20
1087,26757370,11442,Inconclusive,20
1088,26757372,86137,Inconclusive,20
1089,26757378,39676,Inconclusive,20
1090,26757382,26710,Inconclusive,20
1091,26757384,9161,Inconclusive,20
1092,26757394,8050,Inconclusive,20
1093,26757417,2724048,Inconclusive,20
1094,26757419,21277,Inconclusive,20
1095,26757421,84098,Inconclusive,20
1096,26757422,23676814,Inconclusive,20
1097,26757437,31355,Inconclusive,20
1098,26757441,8184,Inconclusive,20
1099,26757443,6730,Inconclusive,20
1100,26757445,7492,Inconclusive,20
1101,26757446,6626,Inconclusive,20
1102,26757450,8289,Inconclusive,20
1103,26757453,31337,Inconclusive,20
1104,26757464,67215,Inconclusive,20
1105,26757475,7453,Inconclusive,20
1106,26757482,7031,Inconclusive,20
1107,26757513,3032732,Inconclusive,20
1108,26757514,17869,Inconclusive,20
1109,26757519,568,Inconclusive,20
1110,26757522,4128060,Inconclusive,20
1111,26757532,70837,Inconclusive,20
1112,26757535,31335,Inconclusive,20
1113,26757541,101940,Inconclusive,20
1114,26757546,7710,Inconclusive,20
1115,26757549,11006,Inconclusive,20
1116,26757550,8199,Inconclusive,20
1117,26757556,62485,Inconclusive,20
1118,26757566,8437,Inconclusive,20
1119,26757580,16949,Inconclusive,20
1120,26757585,69779,Inconclusive,20
1121,26757594,8836,Inconclusive,20
1122,26757598,9006,Inconclusive,20
1123,26757601,70400,Inconclusive,20
1124,26757605,19284,Inconclusive,20
1125,26757640,11831,Inconclusive,20
1126,26757644,41690,Inconclusive,20
1127,26757666,9993,Inconclusive,20
1128,26757681,9936739,Inconclusive,20
1129,26757683,93539,Inconclusive,20
1130,26757688,66461,Inconclusive,20
1131,26757693,73672,Inconclusive,20
1132,26757702,8154,Inconclusive,20
1133,26757705,15433,Inconclusive,20
1134,26757711,28936,Inconclusive,20
1135,26757716,38779,Inconclusive,20
1136,26757720,33565,Inconclusive,20
1137,26757726,91650,Inconclusive,20
1138,26757727,73671,Inconclusive,20
1139,26757731,31284,Inconclusive,20
1140,26757742,23668817,Inconclusive,20
1141,26757744,81811,Inconclusive,20
1142,26757745,16219651,Inconclusive,20
1143,26757746,23662383,Inconclusive,20
1144,26757748,5356789,Inconclusive,20
1145,26757761,16698,Inconclusive,20
1146,26757791,14260,Inconclusive,20
1147,26757816,5833,Inconclusive,20
1148,26757822,1549133,Inconclusive,20
1149,26757846,6529,Inconclusive,20
1151,26757861,24180709,Inconclusive,20
1152,26757862,54680782,Inconclusive,20
1153,26757867,9554,Inconclusive,20
1154,26757873,93315,Inconclusive,20
1155,26757886,6436604,Inconclusive,20
623,124877498,5920,Inconclusive,20
624,124879524,2708,Inconclusive,20
625,124880205,3488,Inconclusive,20
626,124880458,3715,Inconclusive,20
627,124881575,5382,Inconclusive,20
628,124881996,92222,Inconclusive,20
629,124882390,8249,Inconclusive,20
632,124883499,8593,Inconclusive,20
633,124888701,54739,Inconclusive,20
634,144203648,2578,Inconclusive,20
636,144203876,9552079,Inconclusive,20
637,144203898,4754,Inconclusive,20
638,144204164,3463,Inconclusive,20
639,144204389,4764,Inconclusive,20
640,144204430,5753,Inconclusive,20
641,144204445,35370,Inconclusive,20
642,144204544,12901,Inconclusive,20
643,144204564,30541,Inconclusive,20
644,144204591,338733,Inconclusive,20
645,144204609,10204,Inconclusive,20
646,144204610,3423265,Inconclusive,20
649,144204658,5770,Inconclusive,20
651,144204710,6643,Inconclusive,20
652,144204737,9280,Inconclusive,20
653,144204784,6238,Inconclusive,20
654,144204911,5143,Inconclusive,20
655,144204922,6780,Inconclusive,20
656,144205645,6251,Inconclusive,20
657,144205656,6909,Inconclusive,20
658,144205659,23707968,Inconclusive,20
659,144205667,28417,Inconclusive,20
660,144205668,9782,Inconclusive,20
661,144205673,2750,Inconclusive,20
662,144205675,16722126,Inconclusive,20
663,17388672,6440940,Inconclusive,20
664,17388674,33133,Inconclusive,20
665,17388677,8783,Inconclusive,20
666,17388681,5569,Inconclusive,20
667,17388684,6421,Inconclusive,20
668,17388685,13931,Inconclusive,20
669,17388688,641240,Inconclusive,20
670,17388697,2723754,Inconclusive,20
672,17388710,86102,Inconclusive,20
673,17388714,24314,Inconclusive,20
674,17388726,16220118,Inconclusive,20
677,17388738,31553,Inconclusive,20
678,17388748,31423,Inconclusive,20
679,17388749,67172,Inconclusive,20
680,17388751,7724,Inconclusive,20
681,17388755,228987,Inconclusive,20
682,17388756,7175,Inconclusive,20
684,17388761,36242,Inconclusive,20
685,17388762,9076,Inconclusive,20
686,17388765,17231,Inconclusive,20
687,17388766,7473,Inconclusive,20
688,17388770,7487,Inconclusive,20
689,17388771,11505,Inconclusive,20
690,17388781,14090,Inconclusive,20
691,17388783,24744,Inconclusive,20
692,17388786,8615,Inconclusive,20
693,17388787,995,Inconclusive,20
697,17388800,7732,Inconclusive,20
698,17388803,31230,Inconclusive,20
700,17388822,11921,Inconclusive,20
701,17388823,11875,Inconclusive,20
702,17388830,5371728,Inconclusive,20
703,17388843,6926,Inconclusive,20
704,17388856,16637,Inconclusive,20
705,17388866,28594,Inconclusive,20
706,17388889,2478,Inconclusive,20
707,17388890,7929,Inconclusive,20
708,17388893,12120,Inconclusive,20
710,17388897,11137,Inconclusive,20
711,17388900,8497,Inconclusive,20
712,17388902,7423,Inconclusive,20
713,17388918,10797,Inconclusive,20
714,17388919,3672772,Inconclusive,20
715,17388921,7150,Inconclusive,20
717,17388929,329983,Inconclusive,20
719,17388933,7933,Inconclusive,20
720,17388938,10824,Inconclusive,20
721,17388940,7604,Inconclusive,20
722,17388944,10638,Inconclusive,20
723,17388954,439280,Inconclusive,20
724,17388957,5807,Inconclusive,20
725,17388959,13551,Inconclusive,20
726,17388969,8053,Inconclusive,20
727,17388970,5273467,Inconclusive,20
728,17388981,3562,Inconclusive,20
729,17388982,3552,Inconclusive,20
730,17388985,7860,Inconclusive,20
731,17388988,3485,Inconclusive,20
732,17388995,7671,Inconclusive,20
733,17388998,6446,Inconclusive,20
734,17389007,701,Inconclusive,20
735,17389008,15394,Inconclusive,20
736,17389024,66666,Inconclusive,20
737,17389029,6537503,Inconclusive,20
738,17389041,10660,Inconclusive,20
739,17389048,8210,Inconclusive,20
740,17389053,18283,Inconclusive,20
741,17389055,7582,Inconclusive,20
742,17389057,6641,Inconclusive,20
743,17389062,75969,Inconclusive,20
744,17389067,5273621,Inconclusive,20
746,17389078,22420,Inconclusive,20
747,17389093,2879,Inconclusive,20
748,17389097,92884,Inconclusive,20
749,17389103,637511,Inconclusive,20
751,17389111,6537496,Inconclusive,20
753,17389118,7335,Inconclusive,20
755,17389125,8124,Inconclusive,20
757,17389144,8147,Inconclusive,20
758,17389147,5284459,Inconclusive,20
759,17389148,8842,Inconclusive,20
760,17389172,5462814,Inconclusive,20
761,17389179,22985,Inconclusive,20
762,17389186,5354896,Inconclusive,20
763,17389187,51,Inconclusive,20
764,17389195,24116,Inconclusive,20
765,17389197,15588,Inconclusive,20
766,17389200,6537491,Inconclusive,20
769,17389220,11356,Inconclusive,20
770,17389221,2355,Inconclusive,20
771,17389236,38764,Inconclusive,20
772,17389242,7331,Inconclusive,20
773,17389244,9147,Inconclusive,20
774,17389248,6979,Inconclusive,20
775,17389249,12088,Inconclusive,20
776,17389252,6128,Inconclusive,20
777,17389253,22586,Inconclusive,20
779,17389257,15660,Inconclusive,20
780,17389260,8469,Inconclusive,20
781,17389261,5324707,Inconclusive,20
782,17389267,7421,Inconclusive,20
783,17389268,7062,Inconclusive,20
784,17389273,16449,Inconclusive,20
785,17389276,12308,Inconclusive,20
786,17389281,11571,Inconclusive,20
787,17389282,5811,Inconclusive,20
788,17389283,12281,Inconclusive,20
789,17389284,7248,Inconclusive,20
790,17389286,7249,Inconclusive,20
791,17389288,7258,Inconclusive,20
792,17389289,7443,Inconclusive,20
793,17389293,25608,Inconclusive,20
794,17389295,88365,Inconclusive,20
796,17389308,6732,Inconclusive,20
797,17389312,8407,Inconclusive,20
798,17389316,6559,Inconclusive,20
799,17389320,16096,Inconclusive,20
800,17389321,11783,Inconclusive,20
801,17389324,7745,Inconclusive,20
802,17389325,707035,Inconclusive,20
803,17389328,9808,Inconclusive,20
805,17389339,5362708,Inconclusive,20
806,17389340,13594,Inconclusive,20
807,17389356,7192,Inconclusive,20
808,17389369,15008,Inconclusive,20
809,17389371,13205,Inconclusive,20
810,17389372,7040,Inconclusive,20
811,17389383,7262,Inconclusive,20
812,17389385,11443,Inconclusive,20
813,17389389,1491,Inconclusive,20
814,17389393,5787,Inconclusive,20
816,17389399,29228,Inconclusive,20
817,17389407,10687,Inconclusive,20
818,17389410,11334,Inconclusive,20
819,17389414,12018,Inconclusive,20
820,17389416,13618,Inconclusive,20
821,17389419,8330,Inconclusive,20
822,17389421,28697,Inconclusive,20
823,17389432,95170,Inconclusive,20
824,17389433,37034,Inconclusive,20
825,17389434,155166,Inconclusive,20
826,17389440,8125,Inconclusive,20
827,17389441,12589,Inconclusive,20
828,17389449,11750,Inconclusive,20
829,17389462,7908,Inconclusive,20
831,17389473,23741,Inconclusive,20
832,17389477,6739,Inconclusive,20
833,17389478,8981,Inconclusive,20
834,17389481,69317,Inconclusive,20
835,17389482,4649906,Inconclusive,20
836,17389494,5371084,Inconclusive,20
837,17389495,18728,Inconclusive,20
