PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
1,144212402,27872,Active,100
3,170465699,3109,Active,85
4,144209378,26041,Active,83
5,170464627,636362,Active,82
7,170465719,3259,Active,81
8,144208357,62770,Active,80
10,144208693,3036,Active,78
11,144209681,443939,Active,77
12,170465048,30323,Active,76
13,170465664,5455,Active,74
15,170465822,11296583,Active,71
16,144210448,19658,Active,71
17,170465615,9577124,Active,70
18,144210184,1923,Active,70
19,170465247,5790,Active,69
20,144209108,8722,Active,69
21,170465183,51082,Active,68
22,144210721,3117,Active,68
23,144209981,70414,Active,68
26,170465129,60749,Active,67
27,144209787,26710,Active,67
28,144209978,472181,Active,67
29,144213197,7347,Active,67
30,144208960,11057,Active,67
31,144209798,16682804,Active,66
33,170465709,7188,Active,65
34,251919755,12540,Active,65
35,144208873,12688,Active,65
36,170466353,5154,Active,64
38,170466390,7083,Active,63
39,144209457,5284416,Active,62
42,144208434,10788,Active,62
43,170464742,60871,Active,61
44,144209196,1318,Active,61
45,144209399,904857,Active,61
46,144212551,6857648,Active,61
48,170466324,33039,Active,60
52,170465514,16682935,Active,59
53,144212558,9786,Active,59
54,144209680,457193,Active,59
55,144213843,517000,Active,59
56,144213139,9074,Active,59
57,170464911,6256,Active,58
58,144212799,16682953,Active,58
59,170465137,60699,Active,58
60,144207314,16682740,Active,58
61,144209356,1176,Active,58
62,144209719,2724411,Active,58
63,251919880,9888276,Active,58
64,144208824,15096,Active,57
65,144210944,169371,Active,57
67,144212317,15337,Active,57
68,144211118,17038,Active,57
70,144212518,5284558,Active,57
71,144209785,221511,Active,57
73,251919686,11294,Active,57
75,144210199,16682746,Active,56
77,144208885,15910,Active,56
79,170465145,119182,Active,56
80,144211559,87323,Active,56
81,144212693,61080,Active,56
82,251919753,8530,Active,56
83,144208766,7352,Active,56
84,170465534,6855,Active,56
85,144211071,6327657,Active,55
86,144210727,16682828,Active,55
87,170465182,446541,Active,55
88,144212493,16684434,Active,55
89,144211722,17701,Active,55
90,144209400,7768,Active,55
91,170465914,6607,Active,55
92,144210567,9872438,Active,55
100,170466074,5709754,Active,54
101,144209377,10943,Active,54
93,170465590,11969781,Active,54
94,144207198,135400182,Active,54
95,144211912,181518,Active,54
96,170464859,5281078,Active,54
98,144209922,14425,Active,54
99,144207224,154914,Active,54
102,144212112,16683072,Active,53
103,170464688,126941,Active,53
104,144210592,61253,Active,53
105,170464674,60164,Active,53
106,144208850,8342,Active,53
107,170466440,71208,Active,53
110,144211653,10303,Active,53
111,170466131,3033968,Active,53
112,144208622,7573,Active,53
113,144210709,560256,Active,53
114,170466638,65776,Active,52
115,144209222,19042,Active,52
116,144211603,2723715,Active,52
117,170466788,46780884,Active,52
118,170466776,24466,Active,52
119,170464708,38911,Active,52
120,170466124,19910,Active,52
121,170466500,16211385,Active,52
122,144209342,7564,Active,52
123,144208465,517546,Active,52
124,170464814,5746,Active,52
125,144207438,10474,Active,52
126,144213366,8749,Active,52
128,144213901,28777,Active,52
129,144212039,108956,Active,51
130,144213781,29354,Active,51
131,170466435,5284439,Active,51
132,170466458,135400471,Active,51
133,144209515,289,Active,51
136,144207692,38221,Active,50
137,144210098,16719,Active,50
138,144210124,10935,Active,50
139,144213017,3078952,Active,50
140,170464683,6230,Active,50
141,144207948,16212610,Active,50
142,144207836,5935,Active,50
143,144207704,7253,Active,50
144,170466727,20250,Active,50
146,144207595,3068143,Active,49
147,170465523,2817,Active,49
148,144211945,10568,Active,49
149,144208104,5930,Active,49
150,144208572,445154,Active,49
151,144207970,5284459,Active,49
152,144209654,76013,Active,49
153,144212178,1730,Active,49
154,170465704,6708701,Active,49
156,144209543,785,Active,49
157,170464759,3011155,Active,48
158,251919798,17437,Active,48
159,144208591,18283,Active,48
160,251919708,62738,Active,48
161,144208909,67271,Active,48
162,144210806,6252,Active,48
163,144208345,7638,Active,48
164,144208324,135436526,Active,48
165,144210994,7626,Active,48
166,144209811,16217238,Active,48
167,144210935,10229,Active,48
168,144210913,20279,Active,48
169,170465598,5405,Active,48
170,170465084,2722,Active,48
171,170466615,2799,Active,48
172,170466763,73828,Active,48
174,144212433,26030,Active,48
175,144209032,4993,Active,48
176,144212722,18771,Active,48
177,144213353,4931,Active,48
178,144207830,9958,Active,48
179,170465929,5489012,Active,48
180,144209185,8607,Active,47
181,170466182,5284557,Active,47
183,144207552,6319,Active,47
184,170465455,10209,Active,47
185,144212047,170286,Active,47
186,144209722,409301,Active,47
187,144209154,6,Active,47
188,170465290,148192,Active,47
189,144210492,24860538,Active,47
190,144207293,2247,Active,47
191,144211011,34469,Active,47
193,144212847,94398,Active,47
195,144209427,24633,Active,47
196,144213915,1549520,Active,47
197,144213240,8398,Active,47
198,144211870,27020,Active,47
199,251919678,11689,Active,47
200,144213210,15098,Active,46
201,144207801,16211009,Active,46
203,170466664,712441,Active,46
204,144207895,11375816,Active,46
205,144212082,23690437,Active,46
206,170465447,60961,Active,46
207,170464727,460612,Active,46
209,144208795,235227,Active,46
211,170465390,3062316,Active,46
213,144207733,8256,Active,46
215,144209533,3385,Active,46
217,144210915,23558,Active,46
218,144211642,23690438,Active,46
219,144209484,4947,Active,46
220,144212288,6253,Active,46
221,144212489,2723853,Active,46
222,144211972,671,Active,46
223,144213956,25015,Active,46
225,144212488,4534,Active,46
226,144208563,2724189,Active,46
227,144210191,28803,Active,46
228,144207315,75146,Active,46
229,144211104,22833503,Active,46
230,144213906,60196441,Active,46
232,144210187,7381,Active,46
233,144212298,2097895,Active,46
234,144207903,10236,Active,46
235,170465240,2351,Active,46
236,144207667,7112,Active,46
238,144208192,6537489,Active,45
240,144208086,7120,Active,45
241,170466364,27812,Active,45
242,144211494,91731,Active,45
243,170466858,7814,Active,45
244,170466875,403,Active,45
246,170466083,5561,Active,45
247,170466618,156422,Active,45
248,144212507,13254,Active,45
249,144212206,23665583,Active,45
250,144209644,3225,Active,45
252,144210410,8455,Active,45
253,144211528,2735045,Active,45
254,144208441,2733526,Active,45
255,144208407,53665,Active,45
257,144209506,5280343,Active,45
258,144211262,9959038,Active,45
259,144207489,2788,Active,45
260,144213676,171144,Active,45
261,144210556,60196404,Active,45
262,144208726,338733,Active,45
263,170465336,156418,Active,45
266,144213674,6928,Active,45
267,144208088,13101,Active,45
270,144212469,11048,Active,45
271,170465100,65329,Active,45
272,170465813,2466,Active,45
273,170465593,65057,Active,45
274,144209417,4764,Active,45
275,144208665,73864,Active,44
276,144209698,2767,Active,44
277,170464824,74990,Active,44
278,144211389,30692,Active,44
279,144208165,37542,Active,44
280,144206423,9567,Active,44
281,144211088,11402127,Active,44
282,144210578,60196411,Active,44
283,144207569,7589,Active,44
284,144209993,13530,Active,44
285,144210550,60196403,Active,44
286,144212268,61948,Active,44
287,144208348,5284452,Active,44
288,144208439,1752,Active,44
289,144208538,7231,Active,44
290,144214004,171660,Active,44
291,170466551,71873,Active,44
292,144209557,7111,Active,44
294,144209910,60196397,Active,44
295,170466473,65620,Active,44
296,144209207,9889168,Active,44
297,144210122,10789,Active,44
299,144212682,4499,Active,44
300,144212303,31208,Active,44
301,170466793,154256,Active,44
302,170465646,10041070,Active,44
303,170464723,214348,Active,44
305,144207358,115157,Active,44
306,144213271,8805,Active,44
307,144213657,60196435,Active,44
308,144211337,66030,Active,44
309,170465081,4659569,Active,44
311,170466529,36303,Active,44
312,170466562,18637,Active,44
314,144209571,1057,Active,44
315,144209077,62558,Active,44
316,170465080,5452,Active,44
317,170465318,5281069,Active,44
318,170466613,9561033,Active,44
319,144209505,24502,Active,44
320,144208410,9904,Active,44
321,144207253,6537495,Active,44
322,170464897,2082,Active,43
323,144213427,7648,Active,43
324,144213799,38360,Active,43
325,144207792,53316407,Active,43
326,144212795,23347,Active,43
327,144212519,2540,Active,43
328,144208740,5280443,Active,43
329,144211684,4055,Active,43
330,170465403,5281034,Active,43
332,144212616,62418,Active,43
334,170465050,36811,Active,43
335,144213976,15730,Active,43
338,170465794,4066,Active,43
339,251919827,608116,Active,43
340,144208245,7265,Active,43
341,170465775,3282,Active,43
342,170466621,3926,Active,43
343,170466175,5702162,Active,43
344,170465640,3728,Active,43
345,144213001,12150,Active,43
346,144210594,2733525,Active,43
347,144210903,60196414,Active,43
348,144210040,68297,Active,43
349,144208171,17570,Active,43
350,170465729,3607,Active,43
351,144208409,68289,Active,43
352,144210974,3224,Active,43
354,144208546,2723789,Active,43
355,144209565,9015,Active,43
356,144209467,6128,Active,43
357,144209731,60934,Active,43
358,144211513,8010,Active,43
359,144213174,2771871,Active,43
361,144213997,4984721,Active,43
363,144213959,63062,Active,43
364,251919899,19710,Active,43
365,144211300,11485,Active,43
367,144212258,4964,Active,43
368,144207230,5281707,Active,43
369,144209066,9903,Active,43
370,144207488,5993,Active,43
