PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
189,144211046,8693,Active,43
190,144213801,65552,Active,43
191,144212421,7094,Active,43
192,144210432,3385,Active,43
193,144207643,10401,Active,43
194,144208239,113124,Active,43
195,170466250,3969,Active,43
196,144210848,33599,Active,43
197,144207623,6417,Active,43
198,144207665,94483,Active,43
199,144207355,5578,Active,43
200,144207934,7719,Active,43
201,144207951,7745,Active,43
202,144212325,6434236,Active,43
203,144207645,11040,Active,43
204,144207847,9414,Active,43
205,144208922,9128,Active,43
206,144209367,3397,Active,42
207,144210605,5280343,Active,42
208,144210354,8113,Active,42
209,170466463,4488,Active,42
210,170466564,10239,Active,42
211,144213378,31237,Active,42
212,170465799,3335,Active,42
213,144211106,262,Active,42
214,144212255,67350,Active,42
215,170466598,60196270,Active,42
216,144213850,5803,Active,42
217,144213113,7418,Active,42
218,144208237,2758874,Active,42
219,144214041,1489,Active,42
220,144210349,2879,Active,42
221,251919649,6800,Active,42
222,144211076,14871,Active,42
223,144210168,443297,Active,42
224,144210701,5634,Active,42
225,144210502,643460,Active,42
227,144211415,643684,Active,42
228,144208064,73773,Active,42
229,144209347,3893,Active,42
230,144207735,12530,Active,42
231,144208258,12228,Active,41
232,144210894,11107,Active,41
233,144211100,66885,Active,41
234,144208781,8160,Active,41
235,144213413,11867,Active,41
236,144212405,135442941,Active,41
237,144208979,65360,Active,41
238,144212017,76980,Active,41
239,144211067,10442,Active,41
240,144212103,85178,Active,41
241,144208026,20849290,Active,41
242,144211909,62445,Active,41
244,144208517,7207,Active,41
245,144207984,25711,Active,41
246,144213013,62441,Active,41
247,144211414,23700088,Active,40
248,144208262,7500,Active,40
250,144212174,50895,Active,40
251,144210684,2969,Active,40
252,144213555,5340,Inconclusive,30
253,144210818,6001,Inconclusive,30
254,144210766,9930121,Inconclusive,30
255,144211848,80434,Inconclusive,30
256,144207908,2336,Inconclusive,30
257,144211503,7881,Inconclusive,30
258,144209450,10698,Inconclusive,30
259,144210552,9842616,Inconclusive,30
260,144208453,5921,Inconclusive,30
261,144211522,7825,Inconclusive,30
262,144211224,71777,Inconclusive,30
263,144210812,5641,Inconclusive,30
264,144211219,7560,Inconclusive,30
265,170465897,4507,Inconclusive,30
266,144207339,6279,Inconclusive,30
267,144210957,6960,Inconclusive,30
268,144210464,753,Inconclusive,30
269,144212169,43233,Inconclusive,30
270,144211409,7877,Inconclusive,30
271,144210875,2955,Inconclusive,30
272,144210616,18692,Inconclusive,30
273,144208437,5339,Inconclusive,30
274,170465833,2577,Inconclusive,30
275,144210850,1349907,Inconclusive,30
276,144211492,17406,Inconclusive,30
277,144212973,8175,Inconclusive,30
278,144211327,11784975,Inconclusive,30
279,144210426,8496,Inconclusive,30
280,144210991,7017,Inconclusive,30
281,144211205,8575,Inconclusive,30
282,144211681,99597,Inconclusive,30
283,144212684,5281055,Inconclusive,30
284,144211344,7654,Inconclusive,30
285,144207646,69027,Inconclusive,30
286,144212408,24671,Inconclusive,30
287,144210972,27189,Inconclusive,30
288,144211119,5383,Inconclusive,30
289,144208216,65340,Inconclusive,30
290,144210455,8560,Inconclusive,30
291,144210829,7705,Inconclusive,30
292,144210447,135398658,Inconclusive,30
293,144209472,17016,Inconclusive,30
294,144211355,86354,Inconclusive,30
295,144209001,7900,Inconclusive,30
296,144211058,7506,Inconclusive,30
297,144211928,160138,Inconclusive,30
298,144211101,47866,Inconclusive,30
299,144208240,23741,Inconclusive,30
300,144209429,7641,Inconclusive,30
302,144210971,9963,Inconclusive,30
303,144208534,3293,Inconclusive,30
304,144212785,5281056,Inconclusive,30
305,144211329,54740,Inconclusive,30
306,144211504,61038,Inconclusive,30
307,144210773,9843744,Inconclusive,30
308,144210665,8635,Inconclusive,30
310,144211371,6915,Inconclusive,30
311,144207690,6209,Inconclusive,30
313,144210743,13542,Inconclusive,30
314,144209666,174223,Inconclusive,30
315,144211328,5281167,Inconclusive,30
316,144210897,5426,Inconclusive,30
317,144208678,10850,Inconclusive,30
318,144210898,3365,Inconclusive,30
319,144210660,8094,Inconclusive,30
320,144214024,31423,Inconclusive,30
321,144210463,7261,Inconclusive,30
322,144211005,9554,Inconclusive,30
323,144211539,11437710,Inconclusive,30
324,144212782,10409,Inconclusive,30
325,144213844,23700188,Inconclusive,30
326,144210803,11006,Inconclusive,30
327,144211085,12069,Inconclusive,30
328,144210913,20279,Inconclusive,30
329,144209783,5284359,Inconclusive,30
330,144210667,16224,Inconclusive,30
331,144211513,8010,Inconclusive,30
332,144210558,9824131,Inconclusive,30
333,144210869,7615,Inconclusive,30
334,144210572,24798733,Inconclusive,30
335,144211038,15546,Inconclusive,30
336,144211294,86751,Inconclusive,30
337,144213962,135474890,Inconclusive,30
338,144210992,60995,Inconclusive,30
339,144210864,82190,Inconclusive,30
340,144210509,6914,Inconclusive,30
341,144210705,7440,Inconclusive,30
342,144210686,78202,Inconclusive,30
343,170465979,71771,Inconclusive,30
344,144210940,2566,Inconclusive,30
346,144209638,8172,Inconclusive,30
347,170465364,3517,Inconclusive,30
348,144210846,91500,Inconclusive,30
349,144210993,7542,Inconclusive,30
350,144211392,69413,Inconclusive,30
351,144210780,9910393,Inconclusive,30
352,144210585,5018304,Inconclusive,30
353,144209592,12161,Inconclusive,30
354,144211340,3883,Inconclusive,30
355,144211004,7476,Inconclusive,30
356,144210504,8360,Inconclusive,30
357,144210944,169371,Inconclusive,30
358,144211388,22563,Inconclusive,30
359,144211279,7865,Inconclusive,30
360,144213412,6537494,Inconclusive,30
361,144211295,5283292,Inconclusive,30
362,144210453,7579,Inconclusive,30
363,144211028,7793,Inconclusive,30
364,144210630,33733,Inconclusive,30
365,144208663,5104,Inconclusive,30
366,144207304,6035,Inconclusive,30
367,144208187,5288209,Inconclusive,30
368,144211047,3017,Inconclusive,30
369,144212566,66598,Inconclusive,30
370,144211301,4937,Inconclusive,30
371,144211062,39965,Inconclusive,30
372,144208002,10758,Inconclusive,30
373,144211283,29216,Inconclusive,30
374,144211278,7792,Inconclusive,30
375,144207689,10133,Inconclusive,30
376,144211285,14210,Inconclusive,30
377,144207668,7892,Inconclusive,30
378,144213109,66666,Inconclusive,30
379,144207322,12748,Inconclusive,30
380,144211353,8088,Inconclusive,30
381,144209276,11224,Inconclusive,30
382,144211217,5281874,Inconclusive,30
383,144207357,7407,Inconclusive,30
384,144208974,19458,Inconclusive,30
385,144210775,9949821,Inconclusive,30
386,144212798,6327366,Inconclusive,30
387,144210817,5954,Inconclusive,30
388,144210895,35370,Inconclusive,30
389,144211284,7800,Inconclusive,30
390,144208080,5354284,Inconclusive,30
391,144209369,5280450,Inconclusive,30
393,144208970,6796,Inconclusive,30
394,144211361,62829,Inconclusive,30
395,144208598,7963,Inconclusive,30
396,144213106,2727,Inconclusive,30
397,144212323,6143,Inconclusive,30
398,144213720,22311,Inconclusive,30
399,144211261,86367,Inconclusive,30
400,144208630,40585,Inconclusive,30
401,144211732,189821,Inconclusive,30
402,144211250,7504,Inconclusive,30
403,144207815,7490,Inconclusive,30
404,144213422,7335,Inconclusive,30
406,144210628,5807,Inconclusive,30
407,144210612,3639,Inconclusive,30
408,144210757,18551400,Inconclusive,30
409,144210998,15575641,Inconclusive,30
410,144210886,7061,Inconclusive,30
411,144208511,7411,Inconclusive,30
412,144213118,5147,Inconclusive,30
413,144211010,12586,Inconclusive,30
414,144210763,9865929,Inconclusive,30
415,144207292,8258,Inconclusive,30
416,144211211,5338,Inconclusive,30
417,144207936,16637,Inconclusive,30
418,144207935,8494,Inconclusive,30
419,144211376,91758,Inconclusive,30
420,144210328,931,Inconclusive,30
421,144212849,162268,Inconclusive,30
422,144210997,5364079,Inconclusive,30
423,144210767,9932000,Inconclusive,30
424,144209000,32485,Inconclusive,30
425,144210392,23668192,Inconclusive,30
426,144209616,1269845,Inconclusive,30
427,144211710,8908,Inconclusive,30
428,144208496,15965,Inconclusive,30
429,144210419,8033,Inconclusive,30
430,144210161,14586,Inconclusive,30
431,144209764,23664361,Inconclusive,30
432,144211252,65420,Inconclusive,30
433,144212688,2477,Inconclusive,30
434,144210878,6618,Inconclusive,30
435,144211393,11097730,Inconclusive,30
436,144209529,86102,Inconclusive,30
437,144210999,113606,Inconclusive,30
438,144211467,91757,Inconclusive,30
439,144207698,90547,Inconclusive,30
440,144209615,5054,Inconclusive,30
441,144210488,7813,Inconclusive,30
443,144211318,54738,Inconclusive,30
444,144207967,7766,Inconclusive,30
445,144210983,13263,Inconclusive,30
446,144211014,115224,Inconclusive,30
447,170466386,2541,Inconclusive,30
448,144210342,8158,Inconclusive,30
449,144212360,92888,Inconclusive,30
450,144210887,22833331,Inconclusive,30
451,144211368,5367650,Inconclusive,30
452,144211571,53672,Inconclusive,30
453,144213098,11005,Inconclusive,30
455,144212935,4420067,Inconclusive,30
456,144209277,616765,Inconclusive,30
457,144207621,7622,Inconclusive,30
458,144210357,7497,Inconclusive,30
459,144208303,11424880,Inconclusive,30
460,170466192,42725,Inconclusive,30
461,144211333,3120,Inconclusive,30
462,144211678,17517,Inconclusive,30
463,144208375,61249,Inconclusive,30
464,144207371,61410,Inconclusive,30
465,144208238,6787,Inconclusive,30
466,144208955,8050,Inconclusive,30
467,144209551,10509,Inconclusive,30
468,144208978,11807,Inconclusive,30
469,144209245,7924,Inconclusive,30
470,144213706,24434,Inconclusive,30
471,144211826,20239,Inconclusive,30
472,144209263,8042,Inconclusive,30
473,144209262,37829,Inconclusive,30
474,144212811,7707,Inconclusive,30
475,144208615,11729,Inconclusive,30
476,144211302,11002,Inconclusive,30
477,144208644,13521,Inconclusive,30
478,144211523,100524,Inconclusive,30
479,144211708,2723631,Inconclusive,30
480,144208328,16907,Inconclusive,30
481,144207986,2723598,Inconclusive,30
482,144211029,326,Inconclusive,30
483,144207953,31553,Inconclusive,30
484,251919742,11271,Inconclusive,30
485,144213425,8199,Inconclusive,30
486,144212719,6166,Inconclusive,30
487,144208229,8180,Inconclusive,30
488,144209815,11258643,Inconclusive,30
489,144209440,4837,Inconclusive,30
490,144208957,7274,Inconclusive,30
491,144213107,8400,Inconclusive,30
492,144209264,11089,Inconclusive,30
493,144213105,3613389,Inconclusive,30
494,144212810,31211,Inconclusive,30
495,144208304,181978,Inconclusive,30
496,144209659,33557,Inconclusive,30
497,144208284,7798,Inconclusive,30
498,144212279,6433266,Inconclusive,30
499,144208305,6276,Inconclusive,30
500,251919787,8166,Inconclusive,30
501,144208760,2314,Inconclusive,30
502,144210439,17142,Inconclusive,30
503,144208421,7964,Inconclusive,30
504,144208892,17869,Inconclusive,30
505,144208956,8195,Inconclusive,30
506,144210575,60196408,Inconclusive,30
507,144210158,28308,Inconclusive,30
508,144206858,15004,Inconclusive,30
509,144207258,6416,Inconclusive,30
510,144207275,61017,Inconclusive,30
511,144207311,222536,Inconclusive,30
512,144207312,26690,Inconclusive,30
513,144207335,8502,Inconclusive,30
514,144207363,75471,Inconclusive,30
515,144207365,72,Inconclusive,30
516,144207368,32346,Inconclusive,30
517,144207373,7438,Inconclusive,30
518,144207407,8112,Inconclusive,30
519,144207448,18604,Inconclusive,30
520,144207667,7112,Inconclusive,30
521,144207687,146540,Inconclusive,30
522,144207688,7302,Inconclusive,30
523,144208275,8981,Inconclusive,30
524,144208306,7909,Inconclusive,30
525,144208326,7673,Inconclusive,30
526,144208329,5827,Inconclusive,30
527,144208330,6650,Inconclusive,30
528,144208350,9246,Inconclusive,30
529,144208372,19871,Inconclusive,30
530,144208373,8082,Inconclusive,30
531,144208374,82728,Inconclusive,30
532,144208422,1140,Inconclusive,30
533,144208487,2723770,Inconclusive,30
535,144208604,8697,Inconclusive,30
536,144208613,454,Inconclusive,30
537,144208614,2734171,Inconclusive,30
538,144208662,7473,Inconclusive,30
539,144208677,8141,Inconclusive,30
540,144208697,14286,Inconclusive,30
541,144208716,9352,Inconclusive,30
542,144208801,31215,Inconclusive,30
543,144208803,1480,Inconclusive,30
544,144208845,7603,Inconclusive,30
545,144208857,7489,Inconclusive,30
546,144208890,19241,Inconclusive,30
547,144208911,24764,Inconclusive,30
548,144208913,8142,Inconclusive,30
549,144208935,6998,Inconclusive,30
550,144208998,6809,Inconclusive,30
551,144208999,15595,Inconclusive,30
552,144209021,16666,Inconclusive,30
553,144209127,6559,Inconclusive,30
554,144209128,1983,Inconclusive,30
555,144209227,643820,Inconclusive,30
556,144209229,38852,Inconclusive,30
557,144209395,13266,Inconclusive,30
558,144209397,15331,Inconclusive,30
559,144209419,5327,Inconclusive,30
561,144209485,11966,Inconclusive,30
562,144209525,6997,Inconclusive,30
563,144209527,7390,Inconclusive,30
564,144209574,12472902,Inconclusive,30
565,144209660,6917,Inconclusive,30
567,144210138,12635,Inconclusive,30
568,144210329,7456,Inconclusive,30
569,144210343,992,Inconclusive,30
570,144210375,6896,Inconclusive,30
571,144210391,7127,Inconclusive,30
572,144210411,31405,Inconclusive,30
573,144210423,7393,Inconclusive,30
574,144210449,4993,Inconclusive,30
575,144210457,4133,Inconclusive,30
576,144210472,5372174,Inconclusive,30
577,144210489,6163,Inconclusive,30
578,144210551,178019,Inconclusive,30
579,144210576,60196409,Inconclusive,30
580,144210603,6629,Inconclusive,30
581,144210797,11813,Inconclusive,30
584,144210934,21387,Inconclusive,30
585,144210981,7624,Inconclusive,30
586,144211013,73672,Inconclusive,30
587,144211052,20392,Inconclusive,30
588,144211163,2086,Inconclusive,30
589,144211189,137994,Inconclusive,30
590,144211216,53316400,Inconclusive,30
591,144211319,24705,Inconclusive,30
592,144211332,25204,Inconclusive,30
593,144211334,83975,Inconclusive,30
594,144211583,171018,Inconclusive,30
595,144211622,3032854,Inconclusive,30
596,144211705,11722,Inconclusive,30
597,144211753,6024631,Inconclusive,30
598,144211756,23672589,Inconclusive,30
599,144211793,94310,Inconclusive,30
600,144211835,70248,Inconclusive,30
601,144211837,69685,Inconclusive,30
602,144212129,5386,Inconclusive,30
603,144212133,109029,Inconclusive,30
604,144212165,5280378,Inconclusive,30
605,144212363,8919,Inconclusive,30
606,144212397,8272,Inconclusive,30
607,144212486,135459645,Inconclusive,30
608,144212522,5355,Inconclusive,30
609,144212674,5364579,Inconclusive,30
610,144212716,47936,Inconclusive,30
611,144212718,5284627,Inconclusive,30
612,144212797,75771,Inconclusive,30
613,144212812,60196431,Inconclusive,30
614,144212815,520148,Inconclusive,30
615,144213094,7583,Inconclusive,30
616,144213120,7966,Inconclusive,30
617,144213411,8087,Inconclusive,30
618,144213424,228987,Inconclusive,30
619,144213625,12736,Inconclusive,30
620,144213891,16036578,Inconclusive,30
621,144213999,8041,Inconclusive,30
622,170464635,5754,Inconclusive,30
625,170465332,6432394,Inconclusive,30
626,170465333,9588170,Inconclusive,30
627,170465385,32798,Inconclusive,30
628,170465417,77999,Inconclusive,30
629,170465604,65906,Inconclusive,30
630,170466053,93858,Inconclusive,30
631,251919934,12561,Inconclusive,30
632,251919836,9500,Inconclusive,30
633,170465819,5280567,Inconclusive,30
634,144207594,71833,Inconclusive,30
635,144211385,60196415,Inconclusive,30
636,144212253,6850780,Inconclusive,30
637,170464706,5546,Inconclusive,30
640,144211857,33786,Inconclusive,30
641,144211851,6867,Inconclusive,30
643,144213602,7050,Inconclusive,30
645,170466071,38072,Inconclusive,30
646,144207919,9158,Inconclusive,30
1000,144213155,727200,Inconclusive,20
1001,170465822,11296583,Inconclusive,20
1002,144209433,441140,Inconclusive,20
1003,144207417,10866,Inconclusive,20
1004,170466240,102678,Inconclusive,20
1005,170464776,68304,Inconclusive,20
1006,144211572,91692,Inconclusive,20
1007,144213284,31356,Inconclusive,20
1008,144207869,20250,Inconclusive,20
1009,144213201,5280443,Inconclusive,20
1010,144207788,12040509,Inconclusive,20
1011,144212726,91688,Inconclusive,20
1012,144211672,28292,Inconclusive,20
1013,144207801,16211009,Inconclusive,20
1014,170465173,4474,Inconclusive,20
1015,144213083,8305,Inconclusive,20
1016,170464681,74989,Inconclusive,20
1017,170466614,6433339,Inconclusive,20
1018,170466454,68186,Inconclusive,20
1019,144213691,60196348,Inconclusive,20
1020,144211305,8268,Inconclusive,20
1021,144213482,5283349,Inconclusive,20
1022,144211143,3032581,Inconclusive,20
1023,144208818,4110039,Inconclusive,20
1024,144209830,16211417,Inconclusive,20
1025,144213630,14716,Inconclusive,20
1026,144207955,6053,Inconclusive,20
1027,144212538,34468,Inconclusive,20
1028,144210915,23558,Inconclusive,20
1029,144213657,60196435,Inconclusive,20
1030,144212380,69484,Inconclusive,20
1031,144213115,108938,Inconclusive,20
1032,170466896,24964624,Inconclusive,20
1033,170465794,4066,Inconclusive,20
1034,170465175,406563,Inconclusive,20
1035,144212178,1730,Inconclusive,20
1036,144213666,10068207,Inconclusive,20
1037,144213174,2771871,Inconclusive,20
1038,170465392,60795,Inconclusive,20
1039,170466124,19910,Inconclusive,20
1040,144211849,3957,Inconclusive,20
1041,144213527,11883,Inconclusive,20
1042,170466548,175533,Inconclusive,20
1043,251919880,9888276,Inconclusive,20
1044,144209492,4793,Inconclusive,20
1045,170465289,60196290,Inconclusive,20
1046,144213540,14868,Inconclusive,20
1047,144206829,9568078,Inconclusive,20
1048,144211158,6434889,Inconclusive,20
1049,144211411,93379,Inconclusive,20
1050,144213026,34286,Inconclusive,20
1051,144212237,54680085,Inconclusive,20
1052,170466782,158793,Inconclusive,20
1054,144213901,28777,Inconclusive,20
1055,144214046,47898,Inconclusive,20
1056,144211012,6758,Inconclusive,20
1057,144211933,39230,Inconclusive,20
1058,170465183,51082,Inconclusive,20
1059,144212958,223368,Inconclusive,20
1060,170466398,60196362,Inconclusive,20
1061,170466792,50491,Inconclusive,20
1062,144208795,235227,Inconclusive,20
1063,144210821,8722,Inconclusive,20
1064,144207880,6881,Inconclusive,20
1065,170465611,3686,Inconclusive,20
1066,144206849,34051,Inconclusive,20
1067,144211225,20708,Inconclusive,20
1068,170465599,104850,Inconclusive,20
1069,144212677,11683,Inconclusive,20
1070,144212078,23672293,Inconclusive,20
1072,144209478,101560,Inconclusive,20
1073,144213139,9074,Inconclusive,20
1074,144211277,14145,Inconclusive,20
1075,144213044,163263,Inconclusive,20
1076,144211254,6778,Inconclusive,20
1077,144211419,5455,Inconclusive,20
1078,170465813,2466,Inconclusive,20
1079,144212877,62217,Inconclusive,20
1080,170464864,16362,Inconclusive,20
1081,144212241,69827,Inconclusive,20
1082,144212906,526624,Inconclusive,20
1083,170465347,2754,Inconclusive,20
1084,144211636,4778,Inconclusive,20
1085,144208128,71645,Inconclusive,20
1086,144208266,15533,Inconclusive,20
1087,144210492,24860538,Inconclusive,20
1088,144213587,26124,Inconclusive,20
1089,144209812,11181836,Inconclusive,20
1090,144210595,2723601,Inconclusive,20
1091,170466706,2734678,Inconclusive,20
1092,144211260,122087,Inconclusive,20
1093,170465709,7188,Inconclusive,20
1094,144208175,17305,Inconclusive,20
1095,144209207,9889168,Inconclusive,20
1096,144213812,180494,Inconclusive,20
1097,170465151,55245,Inconclusive,20
1098,170466575,60712,Inconclusive,20
1099,144208040,12184591,Inconclusive,20
1100,170466455,24978536,Inconclusive,20
1101,144209827,46226173,Inconclusive,20
1102,144211021,23662264,Inconclusive,20
1103,144212173,15583,Inconclusive,20
1104,144213931,5281516,Inconclusive,20
1105,144210587,456201,Inconclusive,20
1106,170465330,16051941,Inconclusive,20
1107,144211746,60196420,Inconclusive,20
1108,170466126,23705,Inconclusive,20
1109,144213882,66597,Inconclusive,20
1110,144212248,31315,Inconclusive,20
1111,170465903,676166,Inconclusive,20
1112,144208091,13428,Inconclusive,20
1113,170465590,11969781,Inconclusive,20
1114,144209378,26041,Inconclusive,20
1115,170465669,2194,Inconclusive,20
1116,170466339,4106,Inconclusive,20
1117,144207593,8442,Inconclusive,20
1118,144211896,91778,Inconclusive,20
1120,170466107,9578572,Inconclusive,20
1121,170465598,5405,Inconclusive,20
1122,144207948,16212610,Inconclusive,20
1123,144208750,7327,Inconclusive,20
1124,170464668,457193,Inconclusive,20
1125,170465077,6603149,Inconclusive,20
1126,170466601,31475,Inconclusive,20
1127,144207617,31204,Inconclusive,20
1128,144213366,8749,Inconclusive,20
1129,170466087,4122,Inconclusive,20
1130,144211060,14994,Inconclusive,20
1131,170466422,9570327,Inconclusive,20
1132,144211179,15910,Inconclusive,20
1133,144213241,7232,Inconclusive,20
1134,144212587,5995,Inconclusive,20
1135,144213862,75454,Inconclusive,20
1136,144210535,53257735,Inconclusive,20
1137,170466110,60662,Inconclusive,20
1138,170465469,16684434,Inconclusive,20
1139,144207926,13436,Inconclusive,20
1140,170465087,387447,Inconclusive,20
1141,144212814,86211,Inconclusive,20
1142,144208056,20701,Inconclusive,20
1143,144212068,5284462,Inconclusive,20
1144,170466162,357904,Inconclusive,20
1145,144209104,11933,Inconclusive,20
1146,144210633,3034368,Inconclusive,20
1147,144207866,7586,Inconclusive,20
1148,144207380,62857,Inconclusive,20
1149,144211309,71478,Inconclusive,20
1150,170465186,5978,Inconclusive,20
1151,170464977,5388983,Inconclusive,20
1152,170466010,122125,Inconclusive,20
1153,170464933,9270,Inconclusive,20
1154,170464788,10607,Inconclusive,20
1155,170465900,2377,Inconclusive,20
1156,170466265,59757,Inconclusive,20
1157,144212166,5284373,Inconclusive,20
1158,144212800,8712,Inconclusive,20
1159,144211118,17038,Inconclusive,20
1160,144211098,61719,Inconclusive,20
1161,144212542,83322,Inconclusive,20
1162,144213195,6014,Inconclusive,20
1163,144211676,26033,Inconclusive,20
1164,144211170,5974,Inconclusive,20
1165,170465973,444005,Inconclusive,20
1166,170465640,3728,Inconclusive,20
1167,144209191,7814,Inconclusive,20
1168,144207906,16212746,Inconclusive,20
1169,170465786,3627,Inconclusive,20
1170,144208228,403,Inconclusive,20
1171,144212145,3334,Inconclusive,20
1172,144212136,68539,Inconclusive,20
1173,144213234,5284421,Inconclusive,20
1174,144208183,7578,Inconclusive,20
1175,144212420,67215,Inconclusive,20
1176,144211727,93335,Inconclusive,20
1177,170464834,4748,Inconclusive,20
1178,144208104,5930,Inconclusive,20
1179,170465182,446541,Inconclusive,20
1180,144211750,4292413,Inconclusive,20
1181,170466835,6918454,Inconclusive,20
1182,144209420,66166,Inconclusive,20
1183,144212690,60822,Inconclusive,20
1184,144213119,6,Inconclusive,20
1185,144209534,41384,Inconclusive,20
1186,170465374,3386,Inconclusive,20
1188,144211680,5510,Inconclusive,20
1189,144213348,8342,Inconclusive,20
1190,170465090,41684,Inconclusive,20
1191,144206876,4921,Inconclusive,20
1192,144206837,20054967,Inconclusive,20
1193,170465587,157917,Inconclusive,20
1194,144208744,6529,Inconclusive,20
1195,144210713,441325,Inconclusive,20
1196,144213058,3598,Inconclusive,20
