PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
2964,144206517,9938056,Active,55
3365,144206918,176167,Active,55
3635,144207188,75195,Active,55
3999,144207552,6319,Active,55
4454,144208007,16218822,Active,55
4566,144208119,64142,Active,55
6268,144209821,2734225,Active,55
6305,144209858,2734229,Active,55
7605,144211158,6434889,Active,55
878,144204429,16574,Active,55
9171,144212724,82146,Active,55
10308,144213861,9889168,Active,54
1493,144205046,5746,Active,54
1705,144205258,5282219,Active,54
2664,144206217,5284515,Active,54
3412,144206965,12922658,Active,54
3714,144207267,8247,Active,54
6283,144209836,53316406,Active,54
6297,144209850,24944555,Active,54
6974,144210527,9799979,Active,54
6989,144210542,10233356,Active,54
7015,144210568,60196406,Active,54
7203,144210756,9935274,Active,54
7246,144210799,7547,Active,54
8964,144212517,77328,Active,54
8965,144212518,5284558,Active,54
9127,144212680,9562059,Active,54
9800,144213353,4931,Active,54
10248,144213801,65552,Active,53
10349,144213902,31100,Active,53
10364,144213917,11065,Active,53
10393,144213946,73864,Active,53
1107,144204658,5770,Active,53
1271,144204823,123015,Active,53
1337,144204890,443101,Active,53
2060,144205613,16760569,Active,53
2204,144205757,92727,Active,53
2435,144205988,135403821,Active,53
2494,144206047,150762,Active,53
2987,144206540,5281104,Active,53
3080,144206633,50491,Active,53
3361,144206914,6918454,Active,53
357,144203908,54676038,Active,53
3593,144207146,6450551,Active,53
41,144203592,2333,Active,53
4203,144207756,84677,Active,53
4555,144208108,13636,Active,53
6369,144209922,14425,Active,53
7067,144210620,7340,Active,53
7180,144210733,2812,Active,53
7551,144211104,22833503,Active,53
7811,144211364,213016,Active,53
838,144204389,4764,Active,53
8848,144212401,14249,Active,53
9769,144213322,441140,Active,53
9851,144213404,9275,Active,53
9925,144213478,5281875,Active,53
1989,144205542,5283748,Active,52
211,144203762,4474,Active,52
2268,144205821,6536,Active,52
2486,144206039,6918155,Active,52
2593,144206146,6432394,Active,52
3055,144206608,6433339,Active,52
3384,144206937,156422,Active,52
3591,144207144,60196364,Active,52
3737,144207290,13745,Active,52
3983,144207536,2391,Active,52
434,144203985,3503,Active,52
6292,144209845,18506491,Active,52
7724,144211277,14145,Active,52
7858,144211411,93379,Active,52
8515,144212068,5284462,Active,52
1757,144205310,60712,Active,51
185,144203736,3957,Active,51
2236,144205789,60164,Active,51
2249,144205802,60196290,Active,51
2322,144205875,65057,Active,51
2367,144205920,9370,Active,51
2469,144206022,5288783,Active,51
2644,144206197,60749,Active,51
269,144203820,5265,Active,51
2899,144206452,11969480,Active,51
294,144203845,5452,Active,51
2990,144206543,444021,Active,51
3245,144206798,68547,Active,51
3261,144206814,10455790,Active,51
3319,144206872,26391,Active,51
3600,144207153,60196366,Active,51
3614,144207167,11626384,Active,51
3616,144207169,147912,Active,51
3761,144207314,16682740,Active,51
4199,144207752,6620,Active,51
4296,144207849,7543,Active,51
4465,144208018,10824,Active,51
5169,144208722,67172,Active,51
531,144204082,3634,Active,51
5776,144209329,992,Active,51
6156,144209709,14710,Active,51
6173,144209726,5371728,Active,51
6242,144209795,24007,Active,51
6445,144209998,71027,Active,51
7145,144210698,67821,Active,51
781,144204332,38911,Active,51
7908,144211461,213032,Active,51
8776,144212329,36382,Active,51
8880,144212433,26030,Active,51
8988,144212541,13783,Active,51
914,144204465,68186,Active,51
1007,144204558,5288209,Active,50
10301,144213854,83656,Active,50
10334,144213887,6619,Active,50
10380,144213933,23670838,Active,50
10428,144213991,7812,Active,50
10429,144213992,7475,Active,50
10486,144214049,6623,Active,50
1683,144205236,123631,Active,50
1692,144205245,2118,Active,50
2001,144205554,5282138,Active,50
2493,144206046,157917,Active,50
2648,144206201,23716429,Active,50
2926,144206479,214348,Active,50
3041,144206594,10382,Active,50
3172,144206725,10113978,Active,50
3286,144206839,60810,Active,50
4193,144207746,586708,Active,50
5576,144209129,6028,Active,50
6489,144210042,104677,Active,50
7079,144210632,8813,Active,50
7121,144210674,8152,Active,50
7186,144210739,6950,Active,50
7366,144210919,4509,Active,50
7372,144210925,9555,Active,50
7452,144211005,9554,Active,50
8,144203559,2724411,Active,50
8006,144211559,87323,Active,50
8434,144211987,32912,Active,50
907,144204458,31101,Active,50
9766,144213319,17170,Active,50
9875,144213428,1318,Active,50
2270,144205823,60196293,Active,49
2808,144206361,151194,Active,49
29,144203580,5920,Active,49
3502,144207055,55008,Active,49
3544,144207097,60196359,Active,49
4052,144207605,1091,Active,49
4191,144207744,17569,Active,49
4442,144207995,93221,Active,49
4549,144208102,17231,Active,49
6052,144209605,448537,Active,49
7395,144210948,11723708,Active,49
7405,144210958,24814,Active,49
7469,144211022,91744,Active,49
7813,144211366,86398,Active,49
7878,144211431,3352,Active,49
8094,144211647,15530,Active,49
823,144204374,3728,Active,49
8474,144212027,54682468,Active,49
8918,144212471,5833,Active,49
9129,144212682,4499,Active,49
9152,144212705,24180685,Active,49
9189,144212742,6025,Active,49
9477,144213030,657220,Active,49
9648,144213201,5280443,Active,49
9674,144213227,7807,Active,49
10074,144213627,6868,Active,48
10081,144213634,6732,Active,48
10158,144213711,5362708,Active,48
10234,144213787,3735,Active,48
15,144203566,197883,Active,48
1893,144205446,6719,Active,48
2087,144205640,23673837,Active,48
3008,144206561,443868,Active,48
3594,144207147,656667,Active,48
3805,144207358,115157,Active,48
4374,144207927,7495,Active,48
4612,144208165,37542,Active,48
4798,144208351,5281576,Active,48
4810,144208363,5280863,Active,48
4942,144208495,11742,Active,48
5443,144208996,31356,Active,48
5771,144209324,14050,Active,48
6021,144209574,12472902,Active,48
6069,144209622,9395,Active,48
7029,144210582,24809526,Active,48
7150,144210703,2374,Active,48
7393,144210946,833466,Active,48
7459,144211012,6758,Active,48
7487,144211040,107720,Active,48
7755,144211308,7693,Active,48
7841,144211394,8607,Active,48
7854,144211407,91754,Active,48
7930,144211483,47938,Active,48
8019,144211572,91692,Active,48
8583,144212136,68539,Active,48
8695,144212248,31315,Active,48
8704,144212257,28417,Active,48
9673,144213226,2734956,Active,48
10113,144213666,10068207,Active,47
10151,144213704,82343,Active,47
10179,144213732,32933,Active,47
10255,144213808,8615,Active,47
10472,144214035,11442,Active,47
10473,144214036,4115,Active,47
10481,144214044,74483,Active,47
1052,144204603,3039,Active,47
1842,144205395,6075,Active,47
3721,144207274,4890,Active,47
3836,144207389,7472,Active,47
4023,144207576,2482,Active,47
4551,144208104,5930,Active,47
4733,144208286,19996,Active,47
5398,144208951,10522,Active,47
5551,144209104,11933,Active,47
6186,144209739,28803,Active,47
6228,144209781,16682736,Active,47
6613,144210166,15529,Active,47
7007,144210560,9895468,Active,47
7349,144210902,5280961,Active,47
7359,144210912,2776282,Active,47
7414,144210967,43226,Active,47
7525,144211078,73675,Active,47
7588,144211141,11048796,Active,47
7653,144211206,1988,Active,47
7707,144211260,122087,Active,47
7830,144211383,5282198,Active,47
7852,144211405,50367,Active,47
7862,144211415,643684,Active,47
8253,144211806,85821,Active,47
8337,144211890,10107,Active,47
8542,144212095,5392,Active,47
8628,144212181,23678979,Active,47
8892,144212445,7337,Active,47
8935,144212488,4534,Active,47
9327,144212880,71612,Active,47
9382,144212935,4420067,Active,47
9384,144212937,61031,Active,47
9785,144213338,8371,Active,47
9929,144213482,5283349,Active,47
10013,144213566,8689,Active,46
10165,144213718,10345790,Active,46
10215,144213768,14138,Active,46
4196,144207749,23019,Active,46
4918,144208471,1483,Active,46
5350,144208903,9787,Active,46
5430,144208983,7184,Active,46
5798,144209351,8691,Active,46
6146,144209699,61444,Active,46
6865,144210418,299,Active,46
6961,144210514,26177,Active,46
6994,144210547,9882837,Active,46
7039,144210592,61253,Active,46
7081,144210634,62311,Active,46
7122,144210675,3610,Active,46
7363,144210916,2662,Active,46
7432,144210985,29732,Active,46
7651,144211204,6436605,Active,46
7781,144211334,83975,Active,46
7913,144211466,2337,Active,46
7973,144211526,51605,Active,46
8082,144211635,91693,Active,46
8327,144211880,40520,Active,46
8678,144212231,22094,Active,46
9037,144212590,86210,Active,46
9392,144212945,85025,Active,46
9705,144213258,9880,Active,46
5994,144209547,10377,Active,45
7012,144210565,60196405,Active,45
7236,144210789,53316398,Active,45
7301,144210854,3397,Active,45
7497,144211050,12932,Active,45
7806,144211359,213031,Active,45
7877,144211430,22833489,Active,45
8666,144212219,16115,Active,45
8865,144212418,23668353,Active,45
9557,144213110,107377,Active,45
9642,144213195,6014,Active,45
7516,144211069,38779,Active,42
6466,144210019,67589,Active,40
10118,144213671,22463,Inconclusive,30
10122,144213675,62306,Inconclusive,30
10228,144213781,29354,Inconclusive,30
10280,144213833,16212880,Inconclusive,30
1032,144204583,9444,Inconclusive,30
10359,144213912,163934,Inconclusive,30
10361,144213914,11241,Inconclusive,30
10363,144213916,2734161,Inconclusive,30
10365,144213918,59694,Inconclusive,30
10366,144213919,7811,Inconclusive,30
10367,144213920,8182,Inconclusive,30
10368,144213921,612,Inconclusive,30
10417,144213980,6051,Inconclusive,30
113,144203664,135398737,Inconclusive,30
117,144203668,2801,Inconclusive,30
1276,144204828,66069,Inconclusive,30
1437,144204990,5284600,Inconclusive,30
1479,144205032,74990,Inconclusive,30
1582,144205135,64139,Inconclusive,30
1684,144205237,123596,Inconclusive,30
1818,144205371,27448,Inconclusive,30
2067,144205620,5978,Inconclusive,30
2131,144205684,3109,Inconclusive,30
2255,144205808,518605,Inconclusive,30
2271,144205824,16051941,Inconclusive,30
2311,144205864,451668,Inconclusive,30
2371,144205924,9849425,Inconclusive,30
2411,144205964,6256,Inconclusive,30
2475,144206028,2194,Inconclusive,30
2613,144206166,43032,Inconclusive,30
2622,144206175,75194,Inconclusive,30
2724,144206277,33309,Inconclusive,30
2908,144206461,11243969,Inconclusive,30
2970,144206523,4744,Inconclusive,30
3121,144206674,43815,Inconclusive,30
3284,144206837,20054967,Inconclusive,30
3324,144206877,66067,Inconclusive,30
3410,144206963,5282367,Inconclusive,30
3448,144207001,5280531,Inconclusive,30
3535,144207088,9920342,Inconclusive,30
3555,144207108,92729,Inconclusive,30
3597,144207150,2451,Inconclusive,30
3628,144207181,43116,Inconclusive,30
3638,144207191,130313,Inconclusive,30
3639,144207192,54675783,Inconclusive,30
3706,144207259,6818,Inconclusive,30
40,144203591,22576,Inconclusive,30
4040,144207593,8442,Inconclusive,30
4200,144207753,608116,Inconclusive,30
4283,144207836,5935,Inconclusive,30
4308,144207861,77929,Inconclusive,30
4553,144208106,14642,Inconclusive,30
4565,144208118,8029,Inconclusive,30
4587,144208140,8081,Inconclusive,30
4610,144208163,637892,Inconclusive,30
4945,144208498,62276,Inconclusive,30
5019,144208572,445154,Inconclusive,30
5111,144208664,73665,Inconclusive,30
5152,144208705,5503,Inconclusive,30
5173,144208726,338733,Inconclusive,30
5238,144208791,6540,Inconclusive,30
524,144204075,17275,Inconclusive,30
5252,144208805,5853,Inconclusive,30
5316,144208869,985,Inconclusive,30
5341,144208894,21209,Inconclusive,30
5472,144209025,40000,Inconclusive,30
55,144203606,122820,Inconclusive,30
5598,144209151,75576,Inconclusive,30
5737,144209290,5284366,Inconclusive,30
5816,144209369,5280450,Inconclusive,30
5869,144209422,7070,Inconclusive,30
5945,144209498,13271,Inconclusive,30
6010,144209563,3224,Inconclusive,30
6055,144209608,17719,Inconclusive,30
6170,144209723,104827,Inconclusive,30
64,144203615,2170,Inconclusive,30
6499,144210052,4788,Inconclusive,30
6567,144210120,10607,Inconclusive,30
6916,144210469,3423265,Inconclusive,30
7017,144210570,24852044,Inconclusive,30
7169,144210722,4807,Inconclusive,30
72,144203623,1967,Inconclusive,30
7223,144210776,9908126,Inconclusive,30
7271,144210824,23707968,Inconclusive,30
7282,144210835,6240,Inconclusive,30
7370,144210923,77222,Inconclusive,30
7389,144210942,11285653,Inconclusive,30
7415,144210968,40087,Inconclusive,30
7448,144211001,66461,Inconclusive,30
7489,144211042,17533,Inconclusive,30
7538,144211091,2319,Inconclusive,30
7559,144211112,86138,Inconclusive,30
7608,144211161,3391107,Inconclusive,30
7623,144211176,43234,Inconclusive,30
7670,144211223,31200,Inconclusive,30
7674,144211227,28935,Inconclusive,30
7719,144211272,62210,Inconclusive,30
7752,144211305,8268,Inconclusive,30
7759,144211312,80277,Inconclusive,30
7797,144211350,82145,Inconclusive,30
7808,144211361,62829,Inconclusive,30
7814,144211367,13218777,Inconclusive,30
7857,144211410,10403199,Inconclusive,30
7865,144211418,39676,Inconclusive,30
799,144204350,175533,Inconclusive,30
8023,144211576,28768,Inconclusive,30
8050,144211603,2723715,Inconclusive,30
8181,144211734,8228,Inconclusive,30
8185,144211738,17531,Inconclusive,30
8318,144211871,10234,Inconclusive,30
8354,144211907,54685925,Inconclusive,30
850,144204401,2378,Inconclusive,30
8531,144212084,6610,Inconclusive,30
8533,144212086,60196421,Inconclusive,30
8665,144212218,20848,Inconclusive,30
8730,144212283,82161,Inconclusive,30
8773,144212326,13708,Inconclusive,30
9102,144212655,657302,Inconclusive,30
9138,144212691,23665884,Inconclusive,30
9148,144212701,23673604,Inconclusive,30
935,144204486,5311093,Inconclusive,30
9460,144213013,62441,Inconclusive,30
953,144204504,53388,Inconclusive,30
9575,144213128,5111791,Inconclusive,30
9670,144213223,8034,Inconclusive,30
9741,144213294,22960,Inconclusive,30
9764,144213317,24633,Inconclusive,30
9782,144213335,7516,Inconclusive,30
10016,144213569,19042,Inconclusive,25
10121,144213674,6928,Inconclusive,25
10123,144213676,171144,Inconclusive,25
10130,144213683,5358159,Inconclusive,25
10150,144213703,68589,Inconclusive,25
10195,144213748,8816,Inconclusive,25
10231,144213784,10159191,Inconclusive,25
10281,144213834,27423,Inconclusive,25
10328,144213881,129491,Inconclusive,25
10353,144213906,60196441,Inconclusive,25
10409,144213972,8814,Inconclusive,25
10444,144214007,8425,Inconclusive,25
10462,144214025,29249,Inconclusive,25
10476,144214039,29393,Inconclusive,25
10477,144214040,5564,Inconclusive,25
10485,144214048,3034285,Inconclusive,25
1054,144204605,10866,Inconclusive,25
1132,144204683,6537493,Inconclusive,25
1137,144204688,60934,Inconclusive,25
1158,144204709,667490,Inconclusive,25
1169,144204720,7573,Inconclusive,25
1173,144204724,5284469,Inconclusive,25
1208,144204759,73334,Inconclusive,25
1244,144204795,60662,Inconclusive,25
125,144203676,104920,Inconclusive,25
1279,144204831,3060974,Inconclusive,25
128,144203679,10649,Inconclusive,25
1331,144204884,16684434,Inconclusive,25
1334,144204887,60196278,Inconclusive,25
1338,144204891,2453,Inconclusive,25
1354,144204907,5702167,Inconclusive,25
1380,144204933,102678,Inconclusive,25
1389,144204942,2799,Inconclusive,25
1395,144204948,5284439,Inconclusive,25
1407,144204960,23703990,Inconclusive,25
142,144203693,3396,Inconclusive,25
1422,144204975,16129778,Inconclusive,25
1494,144205047,2722,Inconclusive,25
1536,144205089,24773,Inconclusive,25
1558,144205111,676166,Inconclusive,25
1728,144205281,60795,Inconclusive,25
1735,144205288,54911,Inconclusive,25
1793,144205346,6237,Inconclusive,25
191,144203742,4184,Inconclusive,25
1969,144205522,19910,Inconclusive,25
1987,144205540,5283731,Inconclusive,25
1988,144205541,5280453,Inconclusive,25
1998,144205551,16683761,Inconclusive,25
1999,144205552,65329,Inconclusive,25
2014,144205567,357904,Inconclusive,25
2096,144205649,5974,Inconclusive,25
2172,144205725,122125,Inconclusive,25
2176,144205729,5717,Inconclusive,25
2188,144205741,60834,Inconclusive,25
2231,144205784,50248,Inconclusive,25
227,144203778,4927,Inconclusive,25
2302,144205855,16957,Inconclusive,25
2326,144205879,31280,Inconclusive,25
2327,144205880,14250,Inconclusive,25
2373,144205926,5709754,Inconclusive,25
2392,144205945,16211385,Inconclusive,25
2394,144205947,656641,Inconclusive,25
2434,144205987,5482,Inconclusive,25
2440,144205993,65948,Inconclusive,25
2496,144206049,164877,Inconclusive,25
2514,144206067,25077533,Inconclusive,25
2543,144206096,12629,Inconclusive,25
2545,144206098,65452,Inconclusive,25
2562,144206115,9281,Inconclusive,25
2569,144206122,71413,Inconclusive,25
2633,144206186,126565,Inconclusive,25
2654,144206207,156418,Inconclusive,25
268,144203819,5154,Inconclusive,25
2704,144206257,17671,Inconclusive,25
2720,144206273,10578,Inconclusive,25
2732,144206285,21517,Inconclusive,25
2746,144206299,2569,Inconclusive,25
2748,144206301,12164,Inconclusive,25
2761,144206314,6999,Inconclusive,25
2907,144206460,56840936,Inconclusive,25
2930,144206483,62581,Inconclusive,25
2959,144206512,60751,Inconclusive,25
2978,144206531,5281107,Inconclusive,25
3006,144206559,208898,Inconclusive,25
3036,144206589,5284483,Inconclusive,25
3068,144206621,9719,Inconclusive,25
3089,144206642,23705,Inconclusive,25
3091,144206644,16760141,Inconclusive,25
3093,144206646,12449,Inconclusive,25
3169,144206722,57350843,Inconclusive,25
3182,144206735,2723601,Inconclusive,25
3187,144206740,71277,Inconclusive,25
3189,144206742,23667299,Inconclusive,25
3201,144206754,213037,Inconclusive,25
3227,144206780,400769,Inconclusive,25
3244,144206797,20250,Inconclusive,25
3273,144206826,130990,Inconclusive,25
3298,144206851,119175,Inconclusive,25
3405,144206958,60149,Inconclusive,25
3439,144206992,9832750,Inconclusive,25
3440,144206993,20054964,Inconclusive,25
3482,144207035,2543,Inconclusive,25
3518,144207071,5281032,Inconclusive,25
3542,144207095,33630,Inconclusive,25
3596,144207149,46780884,Inconclusive,25
3625,144207178,5282175,Inconclusive,25
3700,144207253,6537495,Inconclusive,25
3740,144207293,2247,Inconclusive,25
3750,144207303,21013,Inconclusive,25
3827,144207380,62857,Inconclusive,25
3833,144207386,11859,Inconclusive,25
3858,144207411,1910825,Inconclusive,25
3885,144207438,10474,Inconclusive,25
3908,144207461,26633,Inconclusive,25
3936,144207489,2788,Inconclusive,25
3984,144207537,11852,Inconclusive,25
403,144203954,8478,Inconclusive,25
4064,144207617,31204,Inconclusive,25
4083,144207636,8155,Inconclusive,25
4127,144207680,77080,Inconclusive,25
4139,144207692,38221,Inconclusive,25
4180,144207733,8256,Inconclusive,25
4226,144207779,22678982,Inconclusive,25
4239,144207792,53316407,Inconclusive,25
4245,144207798,2734231,Inconclusive,25
4248,144207801,16211009,Inconclusive,25
4370,144207923,3378440,Inconclusive,25
4394,144207947,6815,Inconclusive,25
4444,144207997,10114,Inconclusive,25
4487,144208040,12184591,Inconclusive,25
4533,144208086,7120,Inconclusive,25
4535,144208088,13101,Inconclusive,25
4606,144208159,7329,Inconclusive,25
4639,144208192,6537489,Inconclusive,25
4650,144208203,638015,Inconclusive,25
4667,144208220,7308,Inconclusive,25
4675,144208228,403,Inconclusive,25
4827,144208380,6618,Inconclusive,25
4955,144208508,22584,Inconclusive,25
5074,144208627,3037,Inconclusive,25
5104,144208657,33528,Inconclusive,25
5271,144208824,15096,Inconclusive,25
5297,144208850,8342,Inconclusive,25
5354,144208907,17038,Inconclusive,25
5555,144209108,8722,Inconclusive,25
5601,144209154,6,Inconclusive,25
5691,144209244,4936,Inconclusive,25
5742,144209295,5280373,Inconclusive,25
5904,144209457,5284416,Inconclusive,25
5911,144209464,14127,Inconclusive,25
5969,144209522,62530,Inconclusive,25
5970,144209523,22772,Inconclusive,25
5993,144209546,5280793,Inconclusive,25
6124,144209677,177,Inconclusive,25
6152,144209705,6537502,Inconclusive,25
6153,144209706,13816,Inconclusive,25
6189,144209742,5590,Inconclusive,25
6191,144209744,5280795,Inconclusive,25
6200,144209753,8154,Inconclusive,25
6206,144209759,16700,Inconclusive,25
6215,144209768,8755,Inconclusive,25
6234,144209787,26710,Inconclusive,25
6245,144209798,16682804,Inconclusive,25
6248,144209801,5035,Inconclusive,25
6269,144209822,10044526,Inconclusive,25
6330,144209883,11074101,Inconclusive,25
6340,144209893,15927,Inconclusive,25
6357,144209910,60196397,Inconclusive,25
6425,144209978,472181,Inconclusive,25
6435,144209988,12447,Inconclusive,25
6440,144209993,13530,Inconclusive,25
6446,144209999,66062,Inconclusive,25
6477,144210030,107882,Inconclusive,25
6545,144210098,16719,Inconclusive,25
6571,144210124,10935,Inconclusive,25
6593,144210146,3884,Inconclusive,25
6646,144210199,16682746,Inconclusive,25
6969,144210522,6439420,Inconclusive,25
6979,144210532,10483134,Inconclusive,25
6985,144210538,170364,Inconclusive,25
6991,144210544,53316396,Inconclusive,25
7003,144210556,60196404,Inconclusive,25
7016,144210569,9801235,Inconclusive,25
7034,144210587,456201,Inconclusive,25
7036,144210589,126941,Inconclusive,25
7139,144210692,62459,Inconclusive,25
714,144204265,74989,Inconclusive,25
7174,144210727,16682828,Inconclusive,25
7177,144210730,69785,Inconclusive,25
7202,144210755,9984487,Inconclusive,25
7206,144210759,6914152,Inconclusive,25
7229,144210782,9885850,Inconclusive,25
7233,144210786,9867257,Inconclusive,25
7382,144210935,10229,Inconclusive,25
7458,144211011,34469,Inconclusive,25
7518,144211071,6327657,Inconclusive,25
7536,144211089,8606,Inconclusive,25
7635,144211188,176879,Inconclusive,25
7672,144211225,20708,Inconclusive,25
7691,144211244,6912870,Inconclusive,25
7709,144211262,9959038,Inconclusive,25
7710,144211263,86287521,Inconclusive,25
7756,144211309,71478,Inconclusive,25
7784,144211337,66030,Inconclusive,25
7827,144211380,21804,Inconclusive,25
7874,144211427,86173,Inconclusive,25
7894,144211447,6422843,Inconclusive,25
7941,144211494,91731,Inconclusive,25
7988,144211541,12898,Inconclusive,25
7998,144211551,12942137,Inconclusive,25
8003,144211556,62379,Inconclusive,25
8060,144211613,31239,Inconclusive,25
8105,144211658,51392,Inconclusive,25
8133,144211686,8753,Inconclusive,25
8169,144211722,17701,Inconclusive,25
8174,144211727,93335,Inconclusive,25
8220,144211773,192197,Inconclusive,25
8227,144211780,15325,Inconclusive,25
8228,144211781,67277,Inconclusive,25
8293,144211846,352309,Inconclusive,25
8348,144211901,76716,Inconclusive,25
8350,144211903,16362,Inconclusive,25
8449,144212002,62556,Inconclusive,25
8486,144212039,108956,Inconclusive,25
8494,144212047,170286,Inconclusive,25
8495,144212048,20113,Inconclusive,25
8514,144212067,69765,Inconclusive,25
8521,144212074,42981,Inconclusive,25
8559,144212112,16683072,Inconclusive,25
858,144204409,5354,Inconclusive,25
8596,144212149,41114,Inconclusive,25
8597,144212150,31202,Inconclusive,25
8756,144212309,67274,Inconclusive,25
8764,144212317,15337,Inconclusive,25
8962,144212515,21218,Inconclusive,25
898,144204449,39186,Inconclusive,25
9005,144212558,9786,Inconclusive,25
9086,144212639,299728,Inconclusive,25
909,144204460,2562,Inconclusive,25
9169,144212722,18771,Inconclusive,25
9173,144212726,91688,Inconclusive,25
9233,144212786,161803,Inconclusive,25
924,144204475,108092,Inconclusive,25
9261,144212814,86211,Inconclusive,25
9294,144212847,94398,Inconclusive,25
94,144203645,1687,Inconclusive,25
9464,144213017,3078952,Inconclusive,25
9491,144213044,163263,Inconclusive,25
9644,144213197,7347,Inconclusive,25
9687,144213240,8398,Inconclusive,25
9987,144213540,14868,Inconclusive,25
10019,144213572,2355,Inconclusive,20
10174,144213727,132932,Inconclusive,20
10291,144213844,23700188,Inconclusive,20
10423,144213986,11767,Inconclusive,20
10461,144214024,31423,Inconclusive,20
1056,144204607,10635,Inconclusive,20
1097,144204648,17142,Inconclusive,20
1143,144204694,1057,Inconclusive,20
1145,144204696,3301,Inconclusive,20
1222,144204773,5881,Inconclusive,20
1233,144204784,6238,Inconclusive,20
1385,144204938,5702220,Inconclusive,20
1458,144205011,119525,Inconclusive,20
1499,144205052,60198,Inconclusive,20
1540,144205093,64715,Inconclusive,20
1675,144205228,11061,Inconclusive,20
1769,144205322,42725,Inconclusive,20
1974,144205527,616236,Inconclusive,20
2008,144205561,5311304,Inconclusive,20
2012,144205565,5284513,Inconclusive,20
2111,144205664,11273,Inconclusive,20
2195,144205748,60196288,Inconclusive,20
2232,144205785,3033968,Inconclusive,20
2244,144205797,23663992,Inconclusive,20
2405,144205958,56205,Inconclusive,20
2495,144206048,10634,Inconclusive,20
2671,144206224,6917974,Inconclusive,20
2914,144206467,23663404,Inconclusive,20
2939,144206492,60196338,Inconclusive,20
2986,144206539,157920,Inconclusive,20
2988,144206541,5284533,Inconclusive,20
2995,144206548,15008962,Inconclusive,20
3031,144206584,259329,Inconclusive,20
