PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
529,170464917,104741,Active,58
530,144214005,22704,Active,58
531,144210158,28308,Active,58
532,144212518,5284558,Active,58
534,170465798,165457,Active,58
535,144210948,11723708,Active,57
536,144207811,2734177,Active,57
537,144211738,17531,Active,57
538,251919734,91656,Active,57
539,144211206,1988,Active,57
540,144208110,5284469,Active,57
541,144207810,2734172,Active,57
542,144211305,8268,Active,57
543,144211176,43234,Active,57
544,144208776,16584,Active,57
546,144209899,2734249,Active,57
547,170465640,3728,Active,57
548,144214036,4115,Active,57
550,144213634,6732,Active,57
551,170464796,60196364,Active,57
553,144212682,4499,Active,57
555,144210967,43226,Active,57
556,170465864,5480,Active,57
557,144208483,8572,Active,57
558,170465824,168884,Active,57
559,144210005,84703,Active,57
560,170465013,150311,Active,57
561,144211576,28768,Active,57
562,251919732,69925,Active,57
563,144211680,5510,Active,57
565,144212014,116814,Active,57
567,144213527,11883,Active,57
568,144212539,16722125,Active,57
569,144211040,107720,Active,57
571,144210521,13283,Active,57
573,170465186,5978,Active,57
575,144207902,88365,Active,57
576,144210535,53257735,Active,57
578,170466405,1684,Active,57
579,170466451,71894,Active,57
580,144210937,1345,Active,57
581,170466338,56846451,Active,57
582,144209442,25622,Active,57
584,170466458,135400471,Active,57
585,144213201,5280443,Active,57
586,144207281,64961,Active,57
587,144211539,11437710,Active,57
588,144208361,12111,Active,57
589,144207354,36159,Active,57
591,170465107,4927,Active,57
592,144211932,14569,Active,57
593,144210040,68297,Active,57
595,170466802,3120,Active,57
596,144211603,2723715,Active,57
597,170465157,8814,Active,57
598,170466765,94955,Active,57
599,144213678,5280863,Active,57
600,170465283,443872,Active,57
601,144213832,15032,Active,57
602,170465942,71587,Active,57
604,144211275,54778,Active,57
605,144207352,16932,Active,57
606,144211181,86412,Active,57
608,251919953,6709,Active,57
610,170465970,2898,Active,57
611,170466282,30630,Active,57
612,144213572,2355,Active,57
613,144210144,69908,Active,57
614,170466317,6918305,Active,57
616,170466304,119369,Active,57
617,251919673,9131,Active,57
618,144210189,2347,Active,57
619,144207857,22833294,Active,56
620,144207809,2734239,Active,56
621,144208135,6983,Active,56
622,144207290,13745,Active,56
623,144211257,31677,Active,56
624,144209963,75628,Active,56
625,144211361,62829,Active,56
626,144210559,9849616,Active,56
628,144212149,41114,Active,56
629,144213906,60196441,Active,56
630,144213812,180494,Active,56
631,144213675,62306,Active,56
633,251919918,11919,Active,56
635,144209883,11074101,Active,56
636,144211882,19402,Active,56
637,144207573,7098,Active,56
639,144210174,5377323,Active,56
640,144210181,6527,Active,56
641,144207868,28697,Active,56
643,144208183,7578,Active,56
644,170466461,161803,Active,56
645,144207873,7258,Active,56
646,170464718,3339,Active,56
647,170465278,6604495,Active,56
648,144211635,91693,Active,56
649,144212276,170530,Active,56
650,170466222,969494,Active,56
651,144211086,2871,Active,56
652,144207460,22086,Active,56
654,144212209,19113,Active,56
655,144207758,6799,Active,56
656,170465022,71764,Active,56
657,170465393,123596,Active,56
658,170466368,36663,Active,56
659,251919786,119361,Active,56
660,144213964,7381,Active,56
661,144212093,103005,Active,56
663,170466601,31475,Active,56
664,144213169,4632,Active,56
665,144213810,162461,Active,56
667,170465332,6432394,Active,56
669,170465094,71399,Active,56
670,170466311,27400,Active,56
671,170464828,123631,Active,56
672,144212220,30709,Active,56
673,144212926,62351,Active,56
674,144211884,91708,Active,56
675,170466428,104845,Active,56
676,170465394,11289,Active,56
677,144213689,9850056,Active,56
678,144211359,213031,Active,56
679,144213726,3023,Active,56
680,144206877,66067,Active,56
681,144211664,91664,Active,56
682,144214016,3712,Active,56
683,144214024,31423,Active,56
685,170465969,35455,Active,56
687,144213721,10160166,Active,56
688,144207491,26132,Active,56
689,170465471,3610,Active,56
691,144213587,26124,Active,56
692,144211477,7328,Active,56
693,170465973,444005,Active,56
695,144209089,8679,Active,56
696,144210890,995,Active,56
697,170466096,115367,Active,56
699,144213059,6635,Active,56
700,144211290,5284341,Active,56
701,144211536,36870,Active,56
702,144210495,3286,Active,56
703,144208348,5284452,Active,56
704,144207327,7509,Active,56
705,170465684,11104,Active,56
707,144211743,13081,Active,56
708,144213818,5281576,Active,56
709,251919933,12477,Active,56
710,144211856,94684,Active,56
711,170466810,12901,Active,56
712,144207381,38018,Active,56
714,170465532,2950,Active,56
715,144210817,5954,Active,56
716,144210111,95717,Active,56
717,170466316,222786,Active,56
718,170465339,5585,Active,56
719,170466314,2765,Active,56
721,144210165,9164,Active,56
723,144211001,66461,Active,55
724,144213195,6014,Active,55
725,144213669,59086459,Active,55
726,144209994,51040,Active,55
727,144212880,71612,Active,55
728,144210781,53316393,Active,55
729,144213284,31356,Active,55
731,144211519,15531,Active,55
732,144208407,53665,Active,55
733,144207680,77080,Active,55
734,144211429,33360,Active,55
735,144212963,62558,Active,55
736,144211161,3391107,Active,55
737,144212268,61948,Active,55
738,144207298,16741,Active,55
739,144208130,5801,Active,55
741,144213940,641298,Active,55
742,144211578,6733,Active,55
743,144208151,11803,Active,55
744,144211226,6982,Active,55
745,170465899,121035,Active,55
746,144212488,4534,Active,55
748,170464884,28417,Active,55
749,144212206,23665583,Active,55
751,144211983,6621,Active,55
752,170464710,5288783,Active,55
753,144209656,3016,Active,55
754,144206876,4921,Active,55
755,170464834,4748,Active,55
756,144207527,11080,Active,55
757,144206892,198707,Active,55
758,144211399,41381,Active,55
759,170465855,9868041,Active,55
760,144208056,20701,Active,55
761,144210528,9831581,Active,55
762,170466251,11957654,Active,55
763,144212303,31208,Active,55
764,144212538,34468,Active,55
765,144209522,62530,Active,55
766,144208255,9147,Active,55
767,170466895,46861540,Active,55
768,144208239,113124,Active,55
769,144213364,9395,Active,55
770,144209168,86607,Active,55
771,170466799,34458,Active,55
772,144207207,13676,Active,55
773,144211981,92387,Active,55
774,144206846,20749,Active,55
775,144210455,8560,Active,55
778,144213790,16220111,Active,55
779,144213224,22584,Active,55
