PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
1,26752812,9158,Active,100
3,26752824,9153,Active,93
4,26752211,644213,Active,92
5,26757484,8530,Active,85
6,26752901,9223,Active,82
7,26753730,638024,Active,82
8,26757659,5954,Active,82
9,26751461,6731,Active,77
10,17390047,8341,Active,62
11,26757501,17047,Active,61
12,17389941,5889,Active,57
14,26757448,13297,Active,52
15,26757537,671,Active,50
16,26756474,1674,Active,47
18,17389360,7264,Active,46
19,17388881,8749,Active,45
20,17389570,10680,Active,44
21,26752808,9570071,Active,44
23,26752899,23668198,Active,44
24,26753056,8689,Active,44
25,17388842,5801,Active,43
26,17388853,41684,Active,42
27,17389363,7265,Active,42
28,17389542,2788,Active,42
29,17389992,6129,Active,42
30,17390046,7340,Active,42
31,26752976,8691,Active,42
32,26753085,7263,Active,42
33,26753613,4477,Active,42
34,26757086,15106,Active,42
35,26757403,9171,Active,42
36,144204549,7594,Active,41
37,144205654,5819,Active,41
38,17388798,15277,Active,41
39,17388816,7243,Active,41
40,17388880,7472,Active,41
41,17389030,7595,Active,41
43,17389067,5273621,Active,41
44,17389184,11080,Active,41
45,17389197,15588,Active,41
46,17389225,17818,Active,41
47,17389292,10332,Active,41
48,17389301,41206,Active,41
49,17389356,7192,Active,41
50,17389436,174223,Active,41
52,17389771,992,Active,41
53,17389913,6053,Active,41
54,17389933,11933,Active,41
57,26752908,8679,Active,41
60,26752946,6702,Active,41
61,26752961,16720,Active,41
62,26753048,3220,Active,41
64,26753710,37123,Active,41
65,26753724,5281607,Active,41
66,26757138,5377791,Active,41
67,26757200,86367,Active,41
68,26757404,8342,Active,41
69,26757414,24743,Active,41
70,26757482,7031,Active,41
71,26757527,14869,Active,41
72,26757768,17811,Active,41
73,26757883,182951,Active,41
74,84986996,6872,Active,41
75,144204491,47936,Active,40
76,17388664,5281575,Active,40
