PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
124,312344161,2723754,Inactive,0
1240,312345277,5505,Inactive,0
1241,312345278,114924,Inactive,0
1242,312345279,5282318,Inactive,0
1243,312345280,439647,Inactive,0
1244,312345281,71312004,Inactive,0
1245,312345282,62935,Inactive,0
1246,312345283,2052,Inactive,0
1248,312345285,11957706,Inactive,0
125,312344162,135398513,Inactive,0
1250,312345287,3117,Inactive,0
1251,312345288,3060974,Inactive,0
1252,312345289,37186,Inactive,0
1253,312345290,135444567,Inactive,0
1254,312345291,5328773,Inactive,0
1255,312345292,71563345,Inactive,0
1256,312345293,327653,Inactive,0
1259,312345296,65264,Inactive,0
126,312344163,2244,Inactive,0
1260,312345297,5382,Inactive,0
1261,312345298,135419190,Inactive,0
1262,312345299,5289501,Inactive,0
1263,312345300,51371286,Inactive,0
1264,312345301,5328127,Inactive,0
1265,312345302,31307,Inactive,0
1266,312345303,73093,Inactive,0
1267,312345304,2737391,Inactive,0
1268,312345305,8514,Inactive,0
127,312344164,1986,Inactive,0
1270,312345307,5420,Inactive,0
1271,312345308,5946,Inactive,0
1272,312345309,9933831,Inactive,0
1273,312345310,5429,Inactive,0
1274,312345311,118705498,Inactive,0
1275,312345312,5384192,Inactive,0
1276,312345313,71413,Inactive,0
1277,312345314,135348,Inactive,0
1278,312345315,5270,Inactive,0
128,312344165,73334,Inactive,0
1280,312345317,68628,Inactive,0
1281,312345318,5503,Inactive,0
1282,312345319,5546,Inactive,0
1283,312345320,471,Inactive,0
1285,312345322,54677973,Inactive,0
1286,312345323,1359,Inactive,0
1287,312345324,23670447,Inactive,0
1288,312345325,6850813,Inactive,0
1289,312345326,2733525,Inactive,0
129,312344166,4498,Inactive,0
1290,312345327,6419995,Inactive,0
1291,312345328,11957711,Inactive,0
1292,312345329,11957712,Inactive,0
1293,312345330,11957713,Inactive,0
1294,312345331,11957714,Inactive,0
1295,312345332,11957716,Inactive,0
1298,312345335,398148,Inactive,0
1299,312345336,5405,Inactive,0
13,144213974,8330,Inactive,0
130,312344167,5927,Inactive,0
1300,312345337,11211984,Inactive,0
1301,312345338,9896684,Inactive,0
1302,312345339,2435,Inactive,0
1303,312345340,9951825,Inactive,0
1304,312345341,680502,Inactive,0
1305,312345342,135499520,Inactive,0
1306,312345343,6917841,Inactive,0
1307,312345344,688592,Inactive,0
1308,312345345,1683,Inactive,0
1309,312345346,5593,Inactive,0
131,312344168,1645,Inactive,0
1310,312345347,5426,Inactive,0
1312,312345349,11957718,Inactive,0
1313,312345350,11957719,Inactive,0
1314,312345351,212231,Inactive,0
1315,312345352,11957721,Inactive,0
1316,312345353,5712,Inactive,0
1317,312345354,6604029,Inactive,0
1318,312345355,66064,Inactive,0
1319,312345356,5702253,Inactive,0
132,312344169,903,Inactive,0
1320,312345357,9904672,Inactive,0
1321,312345358,11957723,Inactive,0
1322,312345359,10236521,Inactive,0
1323,312345360,62969,Inactive,0
1324,312345361,440473,Inactive,0
1325,312345362,1714884,Inactive,0
1326,312345363,135399235,Inactive,0
1327,312345364,135421197,Inactive,0
1328,312345365,4234241,Inactive,0
1329,312345366,11647992,Inactive,0
133,312344170,1795,Inactive,0
1330,312345367,11723708,Inactive,0
1331,312345368,11957725,Inactive,0
1332,312345369,71311600,Inactive,0
1333,312345370,51371282,Inactive,0
1334,312345371,3003565,Inactive,0
1335,312345372,68554,Inactive,0
1336,312345373,23696706,Inactive,0
1338,312345375,66062,Inactive,0
1339,312345376,9818540,Inactive,0
134,312344171,1271002,Inactive,0
1340,312345377,5614,Inactive,0
1341,312345378,736715,Inactive,0
1342,312345379,11644425,Inactive,0
1343,312345380,443955,Inactive,0
1344,312345381,62824,Inactive,0
1345,312345382,176408,Inactive,0
1346,312345383,3043582,Inactive,0
1347,312345384,5328760,Inactive,0
1348,312345385,446378,Inactive,0
1349,312345386,6918788,Inactive,0
135,312344172,9906942,Inactive,0
1350,312345387,5520,Inactive,0
1351,312345388,167980,Inactive,0
1352,312345389,9931141,Inactive,0
1353,312345390,6420023,Inactive,0
1354,312345391,6420038,Inactive,0
1355,312345392,5282386,Inactive,0
1356,312345393,115227,Inactive,0
1357,312345394,5578,Inactive,0
1358,312345395,521106,Inactive,0
1359,312345396,11957728,Inactive,0
136,312344173,118705467,Inactive,0
1360,312345397,56972205,Inactive,0
1361,312345398,5640,Inactive,0
1362,312345399,11957730,Inactive,0
1363,312345400,5665,Inactive,0
1364,312345401,5487088,Inactive,0
1365,312345402,51371303,Inactive,0
1366,312345403,6436006,Inactive,0
138,312344175,2734952,Inactive,0
140,312344177,5860,Inactive,0
142,312344179,2259,Inactive,0
143,312344180,5462653,Inactive,0
144,312344181,1367,Inactive,0
145,312344182,122215,Inactive,0
146,312344183,22411,Inactive,0
147,312344184,6603710,Inactive,0
148,312344185,2794990,Inactive,0
149,312344186,67652,Inactive,0
15,144213976,15730,Inactive,0
150,312344187,119020,Inactive,0
151,312344188,1720,Inactive,0
152,312344189,2207,Inactive,0
154,312344191,23663660,Inactive,0
155,312344192,3857,Inactive,0
156,312344193,16760513,Inactive,0
157,312344194,6160690,Inactive,0
158,312344195,75626,Inactive,0
16,144213977,697993,Inactive,0
160,312344197,11957445,Inactive,0
161,312344198,5770,Inactive,0
163,312344200,6852400,Inactive,0
164,312344201,5702010,Inactive,0
165,312344202,6322,Inactive,0
166,312344203,5940,Inactive,0
167,312344204,1564,Inactive,0
168,312344205,97587,Inactive,0
169,312344206,12035,Inactive,0
17,144213978,6492,Inactive,0
170,312344207,564,Inactive,0
171,312344208,2123,Inactive,0
172,312344209,6076,Inactive,0
173,312344210,2733501,Inactive,0
174,312344211,14102575,Inactive,0
175,312344212,1365,Inactive,0
176,312344213,1989,Inactive,0
177,312344214,51371099,Inactive,0
178,312344215,6409633,Inactive,0
179,312344216,92136,Inactive,0
18,144213979,32793,Inactive,0
180,312344217,4615193,Inactive,0
181,312344218,118705468,Inactive,0
182,312344219,11957447,Inactive,0
183,312344220,62878,Inactive,0
184,312344221,441401,Inactive,0
185,312344222,104766,Inactive,0
187,312344224,135413523,Inactive,0
188,312344225,6604009,Inactive,0
189,312344226,70547,Inactive,0
190,312344227,135401907,Inactive,0
191,312344228,2734687,Inactive,0
192,312344229,1794,Inactive,0
193,312344230,11957448,Inactive,0
194,312344231,5522,Inactive,0
196,312344233,6603697,Inactive,0
197,312344234,11401613,Inactive,0
198,312344235,4177957,Inactive,0
199,312344236,16230,Inactive,0
2,144213963,23668198,Inactive,0
20,144213981,700,Inactive,0
200,312344237,11065,Inactive,0
201,312344238,11957453,Inactive,0
202,312344239,104741,Inactive,0
203,312344240,2196,Inactive,0
204,312344241,2170,Inactive,0
205,312344242,2724466,Inactive,0
206,312344243,4397,Inactive,0
207,312344244,2071,Inactive,0
208,312344245,4650,Inactive,0
209,312344246,2249,Inactive,0
21,144213982,10693,Inactive,0
210,312344247,441325,Inactive,0
211,312344248,42626774,Inactive,0
212,312344249,2145,Inactive,0
213,312344250,118705469,Inactive,0
214,312344251,2143,Inactive,0
215,312344252,11957454,Inactive,0
216,312344253,71587,Inactive,0
217,312344254,9951033,Inactive,0
218,312344255,135510967,Inactive,0
22,144213983,8593,Inactive,0
220,312344257,186136,Inactive,0
221,312344258,5960,Inactive,0
222,312344259,1232,Inactive,0
223,312344260,1908,Inactive,0
225,312344262,6603977,Inactive,0
226,312344263,3452,Inactive,0
227,312344264,2252,Inactive,0
228,312344265,5149739,Inactive,0
229,312344266,167529,Inactive,0
230,312344267,118705470,Inactive,0
231,312344268,11957460,Inactive,0
232,312344269,157917,Inactive,0
233,312344270,1330,Inactive,0
236,312344273,118705472,Inactive,0
237,312344274,11957464,Inactive,0
238,312344275,71616,Inactive,0
241,312344278,6603717,Inactive,0
242,312344279,148673,Inactive,0
243,312344280,118705473,Inactive,0
244,312344281,175540,Inactive,0
245,312344282,11630874,Inactive,0
246,312344283,5372720,Inactive,0
247,312344284,11957468,Inactive,0
248,312344285,2331,Inactive,0
249,312344286,1649,Inactive,0
25,144213986,11767,Inactive,0
250,312344287,2471,Inactive,0
251,312344288,2284,Inactive,0
252,312344289,11957469,Inactive,0
253,312344290,3038495,Inactive,0
254,312344291,62884,Inactive,0
255,312344292,11957470,Inactive,0
256,312344293,2763,Inactive,0
257,312344294,5024764,Inactive,0
258,312344295,11957471,Inactive,0
259,312344296,31100,Inactive,0
26,144213987,4338370,Inactive,0
260,312344297,11545,Inactive,0
261,312344298,5169,Inactive,0
262,312344299,5281004,Inactive,0
263,312344300,25727983,Inactive,0
264,312344301,6852386,Inactive,0
265,312344302,169743,Inactive,0
266,312344303,1858,Inactive,0
267,312344304,3519541,Inactive,0
268,312344305,74724,Inactive,0
269,312344306,4578,Inactive,0
270,312344307,2735510,Inactive,0
271,312344308,5353432,Inactive,0
272,312344309,23695848,Inactive,0
273,312344310,337359,Inactive,0
274,312344311,2303,Inactive,0
276,312344313,2578,Inactive,0
277,312344314,135409305,Inactive,0
278,312344315,9548007,Inactive,0
279,312344316,4353,Inactive,0
28,144213989,8095,Inactive,0
280,312344317,11957476,Inactive,0
281,312344318,107952,Inactive,0
282,312344319,238053,Inactive,0
283,312344320,117072635,Inactive,0
284,312344321,11957478,Inactive,0
285,312344322,2436,Inactive,0
286,312344323,1345,Inactive,0
287,312344324,449215,Inactive,0
288,312344325,89105,Inactive,0
289,312344326,5281067,Inactive,0
29,144213990,969491,Inactive,0
290,312344327,5353454,Inactive,0
291,312344328,80289,Inactive,0
292,312344329,5087,Inactive,0
293,312344330,11957479,Inactive,0
294,312344331,210172,Inactive,0
295,312344332,11957480,Inactive,0
296,312344333,689043,Inactive,0
297,312344334,108047,Inactive,0
298,312344335,51371122,Inactive,0
299,312344336,5702295,Inactive,0
3,144213964,7381,Inactive,0
30,144213991,7812,Inactive,0
301,312344338,6710614,Inactive,0
302,312344339,11957481,Inactive,0
303,312344340,11957482,Inactive,0
304,312344341,11957483,Inactive,0
305,312344342,92151,Inactive,0
306,312344343,2754,Inactive,0
307,312344344,9064,Inactive,0
308,312344345,5753,Inactive,0
31,144213992,7475,Inactive,0
311,312344348,36431,Inactive,0
312,312344349,71764,Inactive,0
313,312344350,10386130,Inactive,0
314,312344351,11957484,Inactive,0
316,312344353,2519,Inactive,0
317,312344354,2727,Inactive,0
318,312344355,5352133,Inactive,0
319,312344356,21157,Inactive,0
32,144213993,7452,Inactive,0
320,312344357,6433334,Inactive,0
321,312344358,26964,Inactive,0
322,312344359,2921148,Inactive,0
323,312344360,49849842,Inactive,0
324,312344361,1697,Inactive,0
325,312344362,12480412,Inactive,0
326,312344363,2907,Inactive,0
327,312344364,4059895,Inactive,0
328,312344365,222786,Inactive,0
329,312344366,72311,Inactive,0
33,144213994,17818,Inactive,0
330,312344367,5280754,Inactive,0
331,312344368,5831,Inactive,0
332,312344369,194216,Inactive,0
333,312344370,5097,Inactive,0
334,312344371,13770,Inactive,0
335,312344372,9859122,Inactive,0
336,312344373,2545,Inactive,0
337,312344374,6240,Inactive,0
338,312344375,19379,Inactive,0
339,312344376,4211,Inactive,0
34,144213995,11761,Inactive,0
340,312344377,6234,Inactive,0
341,312344378,2733,Inactive,0
342,312344379,2720,Inactive,0
344,312344381,16759592,Inactive,0
345,312344382,40958,Inactive,0
347,312344384,656644,Inactive,0
348,312344385,9868848,Inactive,0
349,312344386,5281068,Inactive,0
35,144213996,5447130,Inactive,0
350,312344387,118705475,Inactive,0
351,312344388,1549098,Inactive,0
352,312344389,5281070,Inactive,0
353,312344390,11957491,Inactive,0
354,312344391,23666711,Inactive,0
355,312344392,401,Inactive,0
356,312344393,20179,Inactive,0
357,312344394,5281787,Inactive,0
358,312344395,6437380,Inactive,0
359,312344396,5745,Inactive,0
36,144213997,4984721,Inactive,0
360,312344397,644274,Inactive,0
361,312344398,6604076,Inactive,0
362,312344399,23675322,Inactive,0
364,312344401,135398737,Inactive,0
365,312344402,5926,Inactive,0
366,312344403,10695961,Inactive,0
367,312344404,104838,Inactive,0
368,312344405,289,Inactive,0
369,312344406,11957494,Inactive,0
370,312344407,119376,Inactive,0
371,312344408,23675321,Inactive,0
372,312344409,5309446,Inactive,0
373,312344410,854019,Inactive,0
374,312344411,4652,Inactive,0
375,312344412,3626837,Inactive,0
376,312344413,2753,Inactive,0
377,312344414,169373,Inactive,0
378,312344415,99625,Inactive,0
380,312344417,2554,Inactive,0
381,312344418,2756,Inactive,0
382,312344419,118705476,Inactive,0
383,312344420,5312115,Inactive,0
384,312344421,64927,Inactive,0
385,312344422,5941,Inactive,0
386,312344423,8743,Inactive,0
387,312344424,51371128,Inactive,0
388,312344425,6324610,Inactive,0
389,312344426,9880,Inactive,0
39,144214000,16329,Inactive,0
390,312344427,44093,Inactive,0
391,312344428,22576,Inactive,0
392,312344429,11548,Inactive,0
393,312344430,6105572,Inactive,0
394,312344431,2796,Inactive,0
395,312344432,68539,Inactive,0
396,312344433,118705477,Inactive,0
397,312344434,2762,Inactive,0
398,312344435,6167,Inactive,0
399,312344436,2733277,Inactive,0
4,144213965,460,Inactive,0
400,312344437,60839,Inactive,0
401,312344438,90010,Inactive,0
402,312344439,1547484,Inactive,0
403,312344440,2812,Inactive,0
404,312344441,6252,Inactive,0
405,312344442,11957499,Inactive,0
406,312344443,2544,Inactive,0
407,312344444,568416,Inactive,0
408,312344445,11957500,Inactive,0
409,312344446,2910,Inactive,0
410,312344447,1228,Inactive,0
411,312344448,118705478,Inactive,0
412,312344449,2690,Inactive,0
413,312344450,11957503,Inactive,0
414,312344451,43834282,Inactive,0
415,312344452,62920,Inactive,0
416,312344453,443586,Inactive,0
417,312344454,23679632,Inactive,0
418,312344455,5280569,Inactive,0
419,312344456,9841284,Inactive,0
42,144214003,12308,Inactive,0
420,312344457,6438352,Inactive,0
421,312344458,9901617,Inactive,0
422,312344459,11957504,Inactive,0
423,312344460,11957505,Inactive,0
424,312344461,18283,Inactive,0
425,312344462,11957506,Inactive,0
426,312344463,10649,Inactive,0
428,312344465,4223812,Inactive,0
429,312344466,24360,Inactive,0
43,144214004,171660,Inactive,0
430,312344467,11957507,Inactive,0
431,312344468,2730228,Inactive,0
432,312344469,108173,Inactive,0
433,312344470,3899541,Inactive,0
434,312344471,11957508,Inactive,0
435,312344472,2585,Inactive,0
436,312344473,11224,Inactive,0
437,312344474,688095,Inactive,0
438,312344475,1774,Inactive,0
439,312344476,71329,Inactive,0
44,144214005,22704,Inactive,0
440,312344477,11709509,Inactive,0
441,312344478,118705479,Inactive,0
442,312344479,11957512,Inactive,0
443,312344480,24867845,Inactive,0
444,312344481,10131132,Inactive,0
445,312344482,71171,Inactive,0
446,312344483,65327,Inactive,0
447,312344484,11957514,Inactive,0
448,312344485,24066,Inactive,0
449,312344486,3191,Inactive,0
45,144214006,213013,Inactive,0
450,312344487,55182,Inactive,0
451,312344488,10038849,Inactive,0
452,312344489,10008573,Inactive,0
453,312344490,65324,Inactive,0
454,312344491,11953777,Inactive,0
455,312344492,2733504,Inactive,0
456,312344493,4381,Inactive,0
457,312344494,29976,Inactive,0
458,312344495,11957516,Inactive,0
459,312344496,9843900,Inactive,0
46,144214007,8425,Inactive,0
460,312344497,11957517,Inactive,0
461,312344498,2733484,Inactive,0
462,312344499,5310956,Inactive,0
463,312344500,107883,Inactive,0
464,312344501,736689,Inactive,0
