PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
582,144211494,91731,Inconclusive,5
583,144210124,10935,Inconclusive,5
584,144211684,4055,Inconclusive,5
585,144210542,10233356,Inconclusive,5
586,170465629,60196301,Inconclusive,5
587,144212705,24180685,Inconclusive,5
589,170465344,65495,Inconclusive,5
590,144212039,108956,Inconclusive,5
592,144210939,13089,Inconclusive,5
593,170466435,5284439,Inconclusive,5
594,144213717,14503,Inconclusive,5
598,144212517,77328,Inconclusive,5
599,144208380,6618,Inconclusive,5
601,144211573,89440,Inconclusive,5
602,144207927,7495,Inconclusive,5
603,170465343,5482,Inconclusive,5
605,170464901,47471,Inconclusive,5
607,144211780,15325,Inconclusive,5
608,144211541,12898,Inconclusive,5
609,144210429,3035,Inconclusive,5
612,144211954,14869,Inconclusive,5
613,144210539,60196400,Inconclusive,5
614,170465785,2793,Inconclusive,5
615,144208104,5930,Inconclusive,5
616,144207443,50516,Inconclusive,5
620,144210538,170364,Inconclusive,5
621,144213926,14493,Inconclusive,5
625,170466012,3760,Inconclusive,5
626,144210544,53316396,Inconclusive,5
627,144210387,3036,Inconclusive,5
628,144211781,67277,Inconclusive,5
631,144212669,2170,Inconclusive,5
632,144212402,27872,Inconclusive,5
633,144210989,13662,Inconclusive,5
636,170466800,3503,Inconclusive,5
639,144212499,8766,Inconclusive,5
640,144210399,16129778,Inconclusive,5
641,144210030,107882,Inconclusive,5
642,144212074,42981,Inconclusive,5
646,144212534,53249535,Inconclusive,5
648,170466615,2799,Inconclusive,5
649,144212572,116529,Inconclusive,5
650,144212726,91688,Inconclusive,5
651,144212571,12797557,Inconclusive,5
652,144207760,60196294,Inconclusive,5
653,144207386,11859,Inconclusive,5
654,144209981,70414,Inconclusive,5
655,144212093,103005,Inconclusive,5
656,144207923,3378440,Inconclusive,5
657,144210550,60196403,Inconclusive,5
658,144207303,21013,Inconclusive,5
659,144211039,91768,Inconclusive,5
661,170465455,10209,Inconclusive,5
663,170465265,66064,Inconclusive,5
664,144207391,23707968,Inconclusive,5
665,144209596,8588,Inconclusive,5
666,144212686,54900,Inconclusive,5
667,144208215,232446,Inconclusive,5
668,170466809,173636,Inconclusive,5
669,170465639,56031,Inconclusive,5
670,144213429,12688,Inconclusive,5
671,170466088,104920,Inconclusive,5
672,144206876,4921,Inconclusive,5
673,144210759,6914152,Inconclusive,5
674,170466728,3019305,Inconclusive,5
675,170465550,9719,Inconclusive,5
676,144212539,16722125,Inconclusive,5
677,144211126,15766,Inconclusive,5
680,144207542,22586,Inconclusive,5
681,144211355,86354,Inconclusive,5
682,144207466,7570,Inconclusive,5
683,170465964,5281881,Inconclusive,5
685,170465826,2378,Inconclusive,5
686,144211427,86173,Inconclusive,5
687,144206442,71285,Inconclusive,5
688,144211636,4778,Inconclusive,5
689,144212433,26030,Inconclusive,5
690,144211898,12309460,Inconclusive,5
691,144211775,6624,Inconclusive,5
692,144207995,93221,Inconclusive,5
693,170466486,51755,Inconclusive,5
694,170466556,443375,Inconclusive,5
695,144212551,6857648,Inconclusive,5
696,144211102,10342051,Inconclusive,5
697,144210648,53316391,Inconclusive,5
698,144211897,9570290,Inconclusive,5
699,144211380,21804,Inconclusive,5
701,144213817,173058,Inconclusive,5
702,144212002,62556,Inconclusive,5
703,144209337,22960,Inconclusive,5
706,170466098,72092,Inconclusive,5
707,144210092,10187,Inconclusive,5
708,170466187,71310,Inconclusive,5
709,144210908,32518,Inconclusive,5
710,170466035,5282433,Inconclusive,5
711,144209147,13624,Inconclusive,5
712,144213031,75360,Inconclusive,5
713,144212326,13708,Inconclusive,5
714,144209859,60196381,Inconclusive,5
715,144206832,65870,Inconclusive,5
717,144214016,3712,Inconclusive,5
718,170465928,107999,Inconclusive,5
719,170465090,41684,Inconclusive,5
720,144206826,130990,Inconclusive,5
721,144212789,66760,Inconclusive,5
723,144208805,5853,Inconclusive,5
724,144213689,9850056,Inconclusive,5
725,144213986,11767,Inconclusive,5
726,144211680,5510,Inconclusive,5
728,144207305,6440556,Inconclusive,5
729,144212095,5392,Inconclusive,5
730,144212235,16422,Inconclusive,5
732,170466171,6918543,Inconclusive,5
733,170465847,3033988,Inconclusive,5
734,144206813,132916,Inconclusive,5
735,144212324,3086172,Inconclusive,5
736,144211470,5355863,Inconclusive,5
737,144213812,180494,Inconclusive,5
738,144207281,64961,Inconclusive,5
739,170466736,152932,Inconclusive,5
740,144210962,104926,Inconclusive,5
742,144209167,37123,Inconclusive,5
743,144206877,66067,Inconclusive,5
744,144211040,107720,Inconclusive,5
745,144211157,3039,Inconclusive,5
746,170464642,5018304,Inconclusive,5
747,144210729,91741,Inconclusive,5
749,144211430,22833489,Inconclusive,5
750,144210941,727,Inconclusive,5
751,170466788,46780884,Inconclusive,5
752,144209665,8981,Inconclusive,5
753,144209738,62753,Inconclusive,5
755,170465440,16667700,Inconclusive,5
758,170466014,5282183,Inconclusive,5
759,144213018,21574,Inconclusive,5
760,144207987,22463,Inconclusive,5
761,144213364,9395,Inconclusive,5
762,170465332,6432394,Inconclusive,5
763,144207593,8442,Inconclusive,5
765,170466618,156422,Inconclusive,5
767,144211223,31200,Inconclusive,5
768,144211576,28768,Inconclusive,5
769,170465620,127150,Inconclusive,5
770,144213718,10345790,Inconclusive,5
772,144211341,153974,Inconclusive,5
773,144213029,62902,Inconclusive,5
774,170465362,667476,Inconclusive,5
776,144206848,60751,Inconclusive,5
777,170465180,5311,Inconclusive,5
781,170465852,6237,Inconclusive,5
782,144207788,12040509,Inconclusive,5
783,144211642,23690438,Inconclusive,5
784,144212586,441207,Inconclusive,5
785,144211722,17701,Inconclusive,5
786,170465763,439501,Inconclusive,5
788,144211260,122087,Inconclusive,5
789,144212298,2097895,Inconclusive,5
790,144211528,2735045,Inconclusive,5
791,144212237,54680085,Inconclusive,5
792,144211255,70613,Inconclusive,5
793,170466017,5282219,Inconclusive,5
794,144212805,8835,Inconclusive,5
796,170466717,104609,Inconclusive,5
797,144212040,39485,Inconclusive,5
799,170465147,4768,Inconclusive,5
800,170464886,23663959,Inconclusive,5
801,170465236,28620,Inconclusive,5
802,144212107,60196425,Inconclusive,5
803,170465275,54676038,Inconclusive,5
804,144210786,9867257,Inconclusive,5
805,144213899,47649,Inconclusive,5
806,144212690,60822,Inconclusive,5
807,170465956,5284613,Inconclusive,5
808,144212782,10409,Inconclusive,5
809,144208973,7648,Inconclusive,5
810,144209993,13530,Inconclusive,5
812,144210122,10789,Inconclusive,5
813,144209504,39562,Inconclusive,5
814,170464627,636362,Inconclusive,5
815,144213271,8805,Inconclusive,5
816,144209850,24944555,Inconclusive,5
817,170465943,3085326,Inconclusive,5
818,144211030,2078,Inconclusive,5
819,144209830,16211417,Inconclusive,5
820,144213126,10793,Inconclusive,5
821,170465081,4659569,Inconclusive,5
822,170465100,65329,Inconclusive,5
823,144208370,135464373,Inconclusive,5
826,170466551,71873,Inconclusive,5
827,170464834,4748,Inconclusive,5
828,170465451,443939,Inconclusive,5
829,144212795,23347,Inconclusive,5
830,144208989,3715,Inconclusive,5
831,144212401,14249,Inconclusive,5
832,170466724,5352624,Inconclusive,5
833,144210134,11858,Inconclusive,5
834,144212327,5365642,Inconclusive,5
836,144211550,9907412,Inconclusive,5
837,144209098,13583,Inconclusive,5
838,170466835,6918454,Inconclusive,5
839,170465704,6708701,Inconclusive,5
841,170464761,5281032,Inconclusive,5
842,170465048,30323,Inconclusive,5
843,170465705,10219,Inconclusive,5
844,144212963,62558,Inconclusive,5
845,144211257,31677,Inconclusive,5
846,170465017,5935,Inconclusive,5
847,144212471,5833,Inconclusive,5
848,144208648,40399,Inconclusive,5
849,144209048,54680782,Inconclusive,5
850,144210994,7626,Inconclusive,5
851,144211097,2126,Inconclusive,5
852,144213482,5283349,Inconclusive,5
853,144211970,4320947,Inconclusive,5
854,144211648,21330,Inconclusive,5
855,144211947,108675,Inconclusive,5
856,170466267,75194,Inconclusive,5
857,170466339,4106,Inconclusive,5
859,144212294,95428,Inconclusive,5
860,144211774,18980,Inconclusive,5
861,144211434,62097,Inconclusive,5
862,144213657,60196435,Inconclusive,5
865,144211300,11485,Inconclusive,5
866,144209822,10044526,Inconclusive,5
867,144212061,94647,Inconclusive,5
868,144210198,10868,Inconclusive,5
869,144212258,4964,Inconclusive,5
870,144211326,71482,Inconclusive,5
871,170466083,5561,Inconclusive,5
872,144208839,4420,Inconclusive,5
873,170464711,9677,Inconclusive,5
875,144213931,5281516,Inconclusive,5
877,144210114,77378,Inconclusive,5
878,170465076,9444,Inconclusive,5
879,144208876,2724385,Inconclusive,5
880,144209505,24502,Inconclusive,5
881,144208324,135436526,Inconclusive,5
882,170465638,610479,Inconclusive,5
884,144208211,6371716,Inconclusive,5
885,144208740,5280443,Inconclusive,5
886,144210365,10757,Inconclusive,5
887,144207863,9324,Inconclusive,5
889,144211158,6434889,Inconclusive,5
890,144209680,457193,Inconclusive,5
891,170466228,20054964,Inconclusive,5
892,170464674,60164,Inconclusive,5
893,144207791,22239085,Inconclusive,5
894,144212358,6688,Inconclusive,5
896,144209023,9161,Inconclusive,5
898,170465590,11969781,Inconclusive,5
899,170466353,5154,Inconclusive,5
900,144212894,75282,Inconclusive,5
901,144210674,8152,Inconclusive,5
903,144207595,3068143,Inconclusive,5
904,144208356,6197,Inconclusive,5
905,144210753,13961743,Inconclusive,5
906,144211172,9601227,Inconclusive,5
907,144208407,53665,Inconclusive,5
908,144210990,5281162,Inconclusive,5
909,144211905,1807,Inconclusive,5
910,144211945,10568,Inconclusive,5
