PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
4139,144207692,38221,Active,61
4634,144208187,5288209,Active,61
4798,144208351,5281576,Active,61
6128,144209681,443939,Active,61
6790,144210343,992,Active,61
6823,144210376,11742,Active,61
6953,144210506,7271,Active,61
7177,144210730,69785,Active,61
9744,144213297,493570,Active,61
10063,144213616,11937,Active,60
10393,144213946,73864,Active,60
1236,144204787,636362,Active,60
1542,144205095,71777,Active,60
1671,144205224,28620,Active,60
1891,144205444,16837,Active,60
2646,144206199,8550,Active,60
3169,144206722,57350843,Active,60
3227,144206780,400769,Active,60
3833,144207386,11859,Active,60
4191,144207744,17569,Active,60
4226,144207779,22678982,Active,60
4361,144207914,69917,Active,60
6499,144210052,4788,Active,60
6881,144210434,7311,Active,60
7081,144210634,62311,Active,60
7325,144210878,6618,Active,60
7381,144210934,21387,Active,60
7516,144211069,38779,Active,60
7784,144211337,66030,Active,60
7908,144211461,213032,Active,60
8988,144212541,13783,Active,60
9246,144212799,16682953,Active,60
10137,144213690,445154,Active,59
10412,144213975,7243,Active,59
182,144203733,3899,Active,59
1987,144205540,5283731,Active,59
2791,144206344,13118,Active,59
3066,144206619,44460585,Active,59
4193,144207746,586708,Active,59
4940,144208493,24744,Active,59
6369,144209922,14425,Active,59
6965,144210518,66166,Active,59
7017,144210570,24852044,Active,59
7724,144211277,14145,Active,59
7866,144211419,5455,Active,59
7894,144211447,6422843,Active,59
8531,144212084,6610,Active,59
8651,144212204,5360487,Active,59
9164,144212717,10207,Active,59
9464,144213017,3078952,Active,59
10097,144213650,13271,Active,58
1182,144204733,26041,Active,58
1582,144205135,64139,Active,58
161,144203712,5280961,Active,58
1928,144205481,21798,Active,58
3115,144206668,24180680,Active,58
3750,144207303,21013,Active,58
3942,144207495,27582,Active,58
4241,144207794,10250129,Active,58
4394,144207947,6815,Active,58
5047,144208600,18529,Active,58
6037,144209590,16685,Active,58
6328,144209881,13487610,Active,58
6532,144210085,4921319,Active,58
6613,144210166,15529,Active,58
6983,144210536,15981450,Active,58
7468,144211021,23662264,Active,58
7673,144211226,6982,Active,58
782,144204333,60196270,Active,58
7965,144211518,8621,Active,58
8392,144211945,10568,Active,58
8533,144212086,60196421,Active,58
8805,144212358,6688,Active,58
9099,144212652,5281607,Active,58
1173,144204724,5284469,Active,57
2149,144205702,1549158,Active,57
2497,144206050,6099,Active,57
255,144203806,54900,Active,57
3361,144206914,6918454,Active,57
3635,144207188,75195,Active,57
3796,144207349,54676228,Active,57
4196,144207749,23019,Active,57
4199,144207752,6620,Active,57
4269,144207822,13619,Active,57
4374,144207927,7495,Active,57
4566,144208119,64142,Active,57
4743,144208296,10168,Active,57
5297,144208850,8342,Active,57
6170,144209723,104827,Active,57
7122,144210675,3610,Active,57
7150,144210703,2374,Active,57
7268,144210821,8722,Active,57
7602,144211155,7430,Active,57
7992,144211545,61594,Active,57
8016,144211569,54678504,Active,57
8025,144211578,6733,Active,57
8962,144212515,21218,Active,57
9657,144213210,15098,Active,57
10351,144213904,75575,Active,56
10360,144213913,81259,Active,56
1090,144204641,7108,Active,56
1192,144204743,65399,Active,56
2013,144205566,32731,Active,56
2120,144205673,2750,Active,56
2126,144205679,11366,Active,56
2155,144205708,667492,Active,56
2732,144206285,21517,Active,56
2776,144206329,92140,Active,56
3486,144207039,6301,Active,56
3801,144207354,36159,Active,56
4631,144208184,2950,Active,56
4795,144208348,5284452,Active,56
5632,144209185,8607,Active,56
6119,144209672,31426,Active,56
6272,144209825,2775940,Active,56
7018,144210571,10201497,Active,56
7420,144210973,76302,Active,56
8009,144211562,119193,Active,56
8331,144211884,91708,Active,56
8495,144212048,20113,Active,56
8682,144212235,16422,Active,56
9557,144213110,107377,Active,56
1005,144204556,3054,Active,55
10228,144213781,29354,Active,55
10413,144213976,15730,Active,55
1361,144204914,656630,Active,55
1734,144205287,54677470,Active,55
1914,144205467,4602,Active,55
2077,144205630,4021,Active,55
2486,144206039,6918155,Active,55
2561,144206114,54680085,Active,55
2633,144206186,126565,Active,55
357,144203908,54676038,Active,55
377,144203928,192197,Active,55
3773,144207326,5364713,Active,55
4156,144207709,13297,Active,55
4320,144207873,7258,Active,55
4555,144208108,13636,Active,55
620,144204171,4030,Active,55
6637,144210190,6623,Active,55
7235,144210788,5591,Active,55
7458,144211011,34469,Active,55
7536,144211089,8606,Active,55
7854,144211407,91754,Active,55
7881,144211434,62097,Active,55
8098,144211651,9298,Active,55
8242,144211795,79688,Active,55
8447,144212000,15284,Active,55
8618,144212171,24743,Active,55
9477,144213030,657220,Active,55
9876,144213429,12688,Active,55
10349,144213902,31100,Active,54
1271,144204823,123015,Active,54
1395,144204948,5284439,Active,54
1757,144205310,60712,Active,54
206,144203757,4488,Active,54
2176,144205729,5717,Active,54
2478,144206031,2541,Active,54
2485,144206038,153751,Active,54
2645,144206198,456389,Active,54
2647,144206200,9568628,Active,54
2651,144206204,14759,Active,54
3836,144207389,7472,Active,54
3989,144207542,22586,Active,54
4168,144207721,67299,Active,54
417,144203968,8569,Active,54
4185,144207738,14138,Active,54
4188,144207741,8570,Active,54
4238,144207791,22239085,Active,54
4240,144207793,2734227,Active,54
430,144203981,54676537,Active,54
4388,144207941,7331,Active,54
4955,144208508,22584,Active,54
564,144204115,5284629,Active,54
570,144204121,610479,Active,54
6021,144209574,12472902,Active,54
6052,144209605,448537,Active,54
6969,144210522,6439420,Active,54
7055,144210608,5757,Active,54
7752,144211305,8268,Active,54
8312,144211865,16143,Active,54
8897,144212450,24773,Active,54
907,144204458,31101,Active,54
973,144204524,2999413,Active,54
10096,144213649,10377,Active,53
10424,144213987,4338370,Active,53
1486,144205039,6293,Active,53
1792,144205345,17756939,Active,53
1989,144205542,5283748,Active,53
2001,144205554,5282138,Active,53
2346,144205899,65651,Active,53
2493,144206046,157917,Active,53
2666,144206219,82146,Active,53
269,144203820,5265,Active,53
378,144203929,667476,Active,53
3999,144207552,6319,Active,53
4016,144207569,7589,Active,53
4237,144207790,11461044,Active,53
4304,144207857,22833294,Active,53
4576,144208129,11571,Active,53
4654,144208207,7563,Active,53
5911,144209464,14127,Active,53
6165,144209718,1123,Active,53
6197,144209750,6627,Active,53
7022,144210575,60196408,Active,53
705,144204256,441336,Active,53
7155,144210708,7309,Active,53
7264,144210817,5954,Active,53
7346,144210899,6167,Active,53
7392,144210945,96088,Active,53
7551,144211104,22833503,Active,53
7651,144211204,6436605,Active,53
7806,144211359,213031,Active,53
7897,144211450,22833506,Active,53
802,144204353,9940086,Active,53
8151,144211704,517383,Active,53
8934,144212487,7071,Active,53
8966,144212519,2540,Active,53
9274,144212827,121639,Active,53
952,144204503,55245,Active,53
10231,144213784,10159191,Active,52
103,144203654,4211,Active,52
10391,144213944,8571,Active,52
10476,144214039,29393,Active,52
1305,144204858,2723,Active,52
1359,144204912,9818306,Active,52
1651,144205204,8269,Active,52
189,144203740,4122,Active,52
2131,144205684,3109,Active,52
2393,144205946,136183544,Active,52
2455,144206008,6918178,Active,52
2494,144206047,150762,Active,52
3025,144206578,229295,Active,52
3074,144206627,5507,Active,52
3089,144206642,23705,Active,52
319,144203870,5284486,Active,52
3730,144207283,7607,Active,52
3762,144207315,75146,Active,52
3908,144207461,26633,Active,52
434,144203985,3503,Active,52
4340,144207893,11460221,Active,52
4413,144207966,2734243,Active,52
4442,144207995,93221,Active,52
4713,144208266,15533,Active,52
4814,144208367,70038,Active,52
6041,144209594,8305,Active,52
6131,144209684,10771,Active,52
6156,144209709,14710,Active,52
6558,144210111,95717,Active,52
6608,144210161,14586,Active,52
666,144204217,54677971,Active,52
6958,144210511,6294,Active,52
7438,144210991,7017,Active,52
8808,144212361,6773,Active,52
8935,144212488,4534,Active,52
914,144204465,68186,Active,52
994,144204545,6129,Active,52
10223,144213776,67271,Active,51
10307,144213860,10685477,Active,51
10442,144214005,22704,Active,51
1116,144204667,1732,Active,51
1340,144204893,3362,Active,51
1969,144205522,19910,Active,51
1974,144205527,616236,Active,51
1988,144205541,5280453,Active,51
2019,144205572,6321253,Active,51
210,144203761,71398,Active,51
2296,144205849,220401,Active,51
2453,144206006,40973,Active,51
2574,144206127,31202,Active,51
2622,144206175,75194,Active,51
2735,144206288,5388983,Active,51
287,144203838,2052,Active,51
3194,144206747,122797,Active,51
3661,144207214,67955,Active,51
393,144203944,7184,Active,51
3935,144207488,5993,Active,51
4064,144207617,31204,Active,51
4203,144207756,84677,Active,51
4491,144208044,16420,Active,51
4633,144208186,20167,Active,51
5354,144208907,17038,Active,51
5576,144209129,6028,Active,51
571,144204122,26596,Active,51
6227,144209780,6681,Active,51
6231,144209784,10855,Active,51
6305,144209858,2734229,Active,51
634,144204185,54677972,Active,51
6488,144210041,79358,Active,51
659,144204210,2082,Active,51
7223,144210776,9908126,Active,51
7301,144210854,3397,Active,51
8019,144211572,91692,Active,51
8136,144211689,18048,Active,51
8227,144211780,15325,Active,51
828,144204379,3969,Active,51
8349,144211902,66491,Active,51
8431,144211984,78435,Active,51
9781,144213334,8715,Active,51
10312,144213865,56069,Active,50
10441,144214004,171660,Active,50
1183,144204734,9787,Active,50
1212,144204763,148673,Active,50
1351,144204904,5702162,Active,50
1403,144204956,3316,Active,50
1494,144205047,2722,Active,50
1744,144205297,443375,Active,50
1776,144205329,28718,Active,50
1843,144205396,72157,Active,50
1903,144205456,7572,Active,50
1918,144205471,8961,Active,50
2052,144205605,10215,Active,50
2065,144205618,20054868,Active,50
2200,144205753,104850,Active,50
2251,144205804,4499,Active,50
2326,144205879,31280,Active,50
2725,144206278,108143,Active,50
2987,144206540,5281104,Active,50
3157,144206710,7083,Active,50
3382,144206935,5311051,Active,50
3439,144206992,9832750,Active,50
3594,144207147,656667,Active,50
3690,144207243,6693,Active,50
3972,144207525,95170,Active,50
4146,144207699,20240,Active,50
4553,144208106,14642,Active,50
5672,144209225,27465,Active,50
6010,144209563,3224,Active,50
6144,144209697,10208,Active,50
6200,144209753,8154,Active,50
6246,144209799,5284483,Active,50
6834,144210387,3036,Active,50
6855,144210408,6643,Active,50
6975,144210528,9831581,Active,50
6989,144210542,10233356,Active,50
6994,144210547,9882837,Active,50
7176,144210729,91741,Active,50
7251,144210804,6937,Active,50
7433,144210986,7551,Active,50
7487,144211040,107720,Active,50
829,144204380,8691,Active,50
838,144204389,4764,Active,50
8404,144211957,80037,Active,50
8612,144212165,5280378,Active,50
8839,144212392,21685,Active,50
9106,144212659,5284349,Active,50
10081,144213634,6732,Active,49
10406,144213969,6625,Active,49
10425,144213988,3417419,Active,49
1147,144204698,5991,Active,49
1187,144204738,2723598,Active,49
1329,144204882,135398735,Active,49
1565,144205118,63047,Active,49
1705,144205258,5282219,Active,49
1862,144205415,667483,Active,49
1904,144205457,65620,Active,49
211,144203762,4474,Active,49
2214,144205767,4006,Active,49
2257,144205810,454216,Active,49
2327,144205880,14250,Active,49
2510,144206063,6442177,Active,49
2704,144206257,17671,Active,49
2750,144206303,5284616,Active,49
2963,144206516,4659569,Active,49
3,144203554,9403,Active,49
3011,144206564,154256,Active,49
3039,144206592,10288,Active,49
3261,144206814,10455790,Active,49
3298,144206851,119175,Active,49
3341,144206894,21800,Active,49
3384,144206937,156422,Active,49
3526,144207079,14842,Active,49
3679,144207232,27655,Active,49
3718,144207271,3894848,Active,49
3828,144207381,38018,Active,49
396,144203947,7638,Active,49
4200,144207753,608116,Active,49
452,144204003,3371,Active,49
4618,144208171,17570,Active,49
4662,144208215,232446,Active,49
5691,144209244,4936,Active,49
6124,144209677,177,Active,49
6215,144209768,8755,Active,49
6275,144209828,23160059,Active,49
6466,144210019,67589,Active,49
6593,144210146,3884,Active,49
6607,144210160,82703,Active,49
6979,144210532,10483134,Active,49
7029,144210582,24809526,Active,49
7208,144210761,10145345,Active,49
7450,144211003,8433,Active,49
7988,144211541,12898,Active,49
8133,144211686,8753,Active,49
8685,144212238,92873,Active,49
969,144204520,10466908,Active,49
9817,144213370,66,Active,49
10118,144213671,22463,Active,48
10190,144213743,11193251,Active,48
10398,144213961,91649,Active,48
10400,144213963,23668198,Active,48
10438,144214001,16720,Active,48
10473,144214036,4115,Active,48
13,144203564,79472,Active,48
140,144203691,3194,Active,48
1414,144204967,32798,Active,48
1479,144205032,74990,Active,48
1684,144205237,123596,Active,48
1769,144205322,42725,Active,48
1832,144205385,62436,Active,48
201,144203752,4507,Active,48
2086,144205639,62485,Active,48
2096,144205649,5974,Active,48
2226,144205779,23663976,Active,48
2417,144205970,177843,Active,48
243,144203794,4781,Active,48
2584,144206137,48229,Active,48
2618,144206171,8367,Active,48
3028,144206581,71470,Active,48
3166,144206719,21700,Active,48
3183,144206736,54678486,Active,48
3320,144206873,3489,Active,48
3498,144207051,169870,Active,48
3504,144207057,5761,Active,48
3704,144207257,16212317,Active,48
3770,144207323,13205,Active,48
3953,144207506,7546,Active,48
4134,144207687,146540,Active,48
4206,144207759,8633,Active,48
4353,144207906,16212746,Active,48
4392,144207945,11872,Active,48
4574,144208127,6537499,Active,48
472,144204023,2391,Active,48
5408,144208961,13618,Active,48
5898,144209451,8689,Active,48
6133,144209686,8478,Active,48
6274,144209827,46226173,Active,48
6297,144209850,24944555,Active,48
6634,144210187,7381,Active,48
6876,144210429,3035,Active,48
6895,144210448,19658,Active,48
698,144204249,54580,Active,48
7236,144210789,53316398,Active,48
7350,144210903,60196414,Active,48
7386,144210939,13089,Active,48
7605,144211158,6434889,Active,48
8012,144211565,117640,Active,48
8174,144211727,93335,Active,48
8222,144211775,6624,Active,48
8458,144212011,6772,Active,48
8678,144212231,22094,Active,48
8954,144212507,13254,Active,48
896,144204447,30323,Active,48
9052,144212605,16533,Active,48
935,144204486,5311093,Active,48
9405,144212958,223368,Active,48
9951,144213504,7421,Active,48
10151,144213704,82343,Active,47
10423,144213986,11767,Active,47
10427,144213990,969491,Active,47
10448,144214011,175967,Active,47
1405,144204958,9941647,Active,47
1725,144205278,2893,Active,47
1788,144205341,28871,Active,47
1813,144205366,71894,Active,47
2333,144205886,9270,Active,47
2578,144206131,60196297,Active,47
2675,144206228,656612,Active,47
2787,144206340,5284610,Active,47
29,144203580,5920,Active,47
2930,144206483,62581,Active,47
2962,144206515,54682461,Active,47
3366,144206919,24964624,Active,47
3527,144207080,4947,Active,47
3552,144207105,101576,Active,47
3564,144207117,63049,Active,47
4052,144207605,1091,Active,47
4061,144207614,7453,Active,47
4166,144207719,12867,Active,47
5029,144208582,3672,Active,47
5522,144209075,29732,Active,47
5598,144209151,75576,Active,47
6153,144209706,13816,Active,47
6237,144209790,1674,Active,47
6267,144209820,22078297,Active,47
6268,144209821,2734225,Active,47
6269,144209822,10044526,Active,47
6807,144210360,8449,Active,47
6849,144210402,8456,Active,47
6858,144210411,31405,Active,47
6939,144210492,24860538,Active,47
7,144203558,16043,Active,47
7002,144210555,44235958,Active,47
7358,144210911,10522,Active,47
7538,144211091,2319,Active,47
7550,144211103,8227,Active,47
7779,144211332,25204,Active,47
8295,144211848,80434,Active,47
856,144204407,26248,Active,47
9012,144212565,62329,Active,47
9031,144212584,91590,Active,47
9532,144213085,7005,Active,47
9650,144213203,6529,Active,47
10042,144213595,7231,Active,46
10073,144213626,7713,Active,46
10300,144213853,8588,Active,46
10326,144213879,30541,Active,46
1048,144204599,7175,Active,46
1054,144204605,10866,Active,46
1191,144204742,6436135,Active,46
1292,144204844,3120,Active,46
1369,144204922,6780,Active,46
1443,144204996,150311,Active,46
1501,144205054,2817,Active,46
1718,144205271,235905,Active,46
1721,144205274,7232,Active,46
1797,144205350,12938,Active,46
1893,144205446,6719,Active,46
2322,144205875,65057,Active,46
2721,144206274,155032,Active,46
3001,144206554,2225,Active,46
3086,144206639,148124,Active,46
3254,144206807,216237,Active,46
3512,144207065,135659063,Active,46
3627,144207180,22386467,Active,46
3715,144207268,15752,Active,46
3780,144207333,2734223,Active,46
3844,144207397,627458,Active,46
4014,144207567,6828,Active,46
4187,144207740,83050,Active,46
4205,144207758,6799,Active,46
4307,144207860,67349,Active,46
4379,144207932,10941,Active,46
4511,144208064,73773,Active,46
4551,144208104,5930,Active,46
4615,144208168,18728,Active,46
4707,144208260,86583,Active,46
4907,144208460,68570,Active,46
5020,144208573,5870,Active,46
5301,144208854,8371,Active,46
5367,144208920,8813,Active,46
5410,144208963,11831,Active,46
55,144203606,122820,Active,46
5569,144209122,4509,Active,46
5871,144209424,8418,Active,46
6019,144209572,12902,Active,46
6292,144209845,18506491,Active,46
6594,144210147,7018,Active,46
6601,144210154,74867,Active,46
6610,144210163,73848,Active,46
6859,144210412,17593,Active,46
6870,144210423,7393,Active,46
7006,144210559,9849616,Active,46
7167,144210720,93118,Active,46
7168,144210721,3117,Active,46
7377,144210930,12358480,Active,46
7385,144210938,13930,Active,46
7405,144210958,24814,Active,46
7672,144211225,20708,Active,46
7877,144211430,22833489,Active,46
8003,144211556,62379,Active,46
8011,144211564,41463,Active,46
8118,144211671,27295,Active,46
8129,144211682,803,Active,46
8330,144211883,33500,Active,46
8345,144211898,12309460,Active,46
8389,144211942,102821,Active,46
8483,144212036,74937,Active,46
8540,144212093,103005,Active,46
8592,144212145,3334,Active,46
8703,144212256,99016,Active,46
8723,144212276,170530,Active,46
8987,144212540,31573,Active,46
9016,144212569,40813,Active,46
9180,144212733,3465817,Active,46
9506,144213059,6635,Active,46
9896,144213449,6777,Active,46
9949,144213502,9128,Active,46
10136,144213689,9850056,Active,45
10181,144213734,6440554,Active,45
10329,144213882,66597,Active,45
10362,144213915,1549520,Active,45
10434,144213997,4984721,Active,45
1055,144204606,5590,Active,45
1637,144205190,23706212,Active,45
173,144203724,54459,Active,45
1839,144205392,71643,Active,45
2341,144205894,5311071,Active,45
2446,144205999,5362376,Active,45
2521,144206074,54260,Active,45
2554,144206107,6852393,Active,45
2593,144206146,6432394,Active,45
2648,144206201,23716429,Active,45
2691,144206244,71386,Active,45
3447,144207000,697993,Active,45
3495,144207048,16158,Active,45
3542,144207095,33630,Active,45
3761,144207314,16682740,Active,45
3771,144207324,7321,Active,45
3799,144207352,16932,Active,45
398,144203949,7699,Active,45
4131,144207684,62130,Active,45
4204,144207757,102724,Active,45
4350,144207903,10236,Active,45
451,144204002,34458,Active,45
4549,144208102,17231,Active,45
4639,144208192,6537489,Active,45
4768,144208321,38764,Active,45
4773,144208326,7673,Active,45
4945,144208498,62276,Active,45
5219,144208772,73672,Active,45
5299,144208852,8861,Active,45
5400,144208953,5934,Active,45
6028,144209581,2730,Active,45
6277,144209830,16211417,Active,45
6808,144210361,8411,Active,45
6992,144210545,9865233,Active,45
7123,144210676,6989,Active,45
7299,144210852,3589,Active,45
7393,144210946,833466,Active,45
7486,144211039,91768,Active,45
7498,144211051,25152,Active,45
7525,144211078,73675,Active,45
7608,144211161,3391107,Active,45
7819,144211372,10269,Active,45
7836,144211389,30692,Active,45
8020,144211573,89440,Active,45
8096,144211649,34313,Active,45
8193,144211746,60196420,Active,45
8253,144211806,85821,Active,45
8290,144211843,6683,Active,45
8309,144211862,16204922,Active,45
8620,144212173,15583,Active,45
8624,144212177,54682651,Active,45
8666,144212219,16115,Active,45
8867,144212420,67215,Active,45
9131,144212684,5281055,Active,45
9189,144212742,6025,Active,45
9517,144213070,16560,Active,45
9641,144213194,11769,Active,45
976,144204527,7619,Active,45
10016,144213569,19042,Active,44
10166,144213719,31404,Active,44
10453,144214016,3712,Active,44
1137,144204688,60934,Active,44
1401,144204954,5334,Active,44
1431,144204984,16667700,Active,44
1888,144205441,71671,Active,44
2197,144205750,23663996,Active,44
2204,144205757,92727,Active,44
2456,144206009,23695982,Active,44
2469,144206022,5288783,Active,44
2597,144206150,472335,Active,44
3214,144206767,12305761,Active,44
3513,144207066,172306,Active,44
3621,144207174,3082221,Active,44
3677,144207230,5281707,Active,44
3732,144207285,29872,Active,44
3736,144207289,6633,Active,44
3752,144207305,6440556,Active,44
3789,144207342,11443,Active,44
3896,144207449,21622,Active,44
3936,144207489,2788,Active,44
4194,144207747,56638112,Active,44
4308,144207861,77929,Active,44
4316,144207869,20250,Active,44
4533,144208086,7120,Active,44
4537,144208090,919792,Active,44
4540,144208093,7230,Active,44
4632,144208185,10635,Active,44
4808,144208361,12111,Active,44
4874,144208427,14347,Active,44
4918,144208471,1483,Active,44
5233,144208786,5284441,Active,44
5293,144208846,31362,Active,44
5443,144208996,31356,Active,44
5483,144209036,3347,Active,44
5663,144209216,14855,Active,44
5682,144209235,6914,Active,44
5751,144209304,7935,Active,44
5877,144209430,6868,Active,44
5889,144209442,25622,Active,44
5958,144209511,5111791,Active,44
5975,144209528,444795,Active,44
6006,144209559,11289,Active,44
6018,144209571,1057,Active,44
6360,144209913,6076971,Active,44
6445,144209998,71027,Active,44
7169,144210722,4807,Active,44
7170,144210723,7111,Active,44
7254,144210807,17520,Active,44
7521,144211074,66094,Active,44
7582,144211135,91735,Active,44
7790,144211343,11487,Active,44
8090,144211643,11488,Active,44
8111,144211664,91664,Active,44
8146,144211699,8888,Active,44
8161,144211714,87391,Active,44
9018,144212571,12797557,Active,44
9480,144213033,12769,Active,44
9766,144213319,17170,Active,44
9802,144213355,8663,Active,44
9905,144213458,13450,Active,44
10244,144213797,73852,Active,43
10248,144213801,65552,Active,43
10257,144213810,162461,Active,43
10295,144213848,19602,Active,43
10311,144213864,40399,Active,43
10348,144213901,28777,Active,43
10461,144214024,31423,Active,43
1527,144205080,5284507,Active,43
1737,144205290,443879,Active,43
1932,144205485,67686,Active,43
2165,144205718,4765,Active,43
2167,144205720,6999030,Active,43
23,144203574,65463,Active,43
3008,144206561,443868,Active,43
3091,144206644,16760141,Active,43
3671,144207224,154914,Active,43
3738,144207291,5282379,Active,43
3743,144207296,78771,Active,43
3890,144207443,50516,Active,43
3918,144207471,7737,Active,43
4089,144207642,5283387,Active,43
4153,144207706,11945,Active,43
4296,144207849,7543,Active,43
4299,144207852,5366546,Active,43
4475,144208028,5897,Active,43
4527,144208080,5354284,Active,43
4554,144208107,11334,Active,43
4721,144208274,6436079,Active,43
5000,144208553,108242,Active,43
5077,144208630,40585,Active,43
5224,144208777,7076,Active,43
5276,144208829,43226,Active,43
5329,144208882,7195,Active,43
5446,144208999,15595,Active,43
5541,144209094,38479,Active,43
5678,144209231,16305,Active,43
6040,144209593,5770,Active,43
6083,144209636,15787,Active,43
6112,144209665,8981,Active,43
6539,144210092,10187,Active,43
6555,144210108,17819,Active,43
6778,144210331,6923,Active,43
6814,144210367,6984,Active,43
6971,144210524,23674746,Active,43
7544,144211097,2126,Active,43
7588,144211141,11048796,Active,43
7719,144211272,62210,Active,43
7827,144211380,21804,Active,43
7857,144211410,10403199,Active,43
8023,144211576,28768,Active,43
8189,144211742,16116,Active,43
8266,144211819,3714831,Active,43
8306,144211859,61585,Active,43
8320,144211873,23017,Active,43
8379,144211932,14569,Active,43
8450,144212003,11450,Active,43
875,144204426,71414,Active,43
9022,144212575,16854,Active,43
9037,144212590,86210,Active,43
9172,144212725,91620,Active,43
