PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
570,144208489,5991,Active,57
571,144209162,2662,Active,57
572,144212135,9403,Active,57
573,144210557,9869105,Active,57
574,144209358,39676,Active,57
575,144211624,62389,Active,57
576,144209163,2268,Active,57
578,144211551,12942137,Active,57
579,144210554,9954540,Active,57
580,144210781,53316393,Active,57
581,251919696,8755,Active,40
1000,144207759,8633,Inconclusive,30
1001,170466167,2453,Inconclusive,30
1002,144206912,156414,Inconclusive,30
1003,144208106,14642,Inconclusive,30
1004,144207235,15439,Inconclusive,30
1005,144213957,10635,Inconclusive,30
1006,144210525,9821217,Inconclusive,30
1007,144209658,1678,Inconclusive,30
1008,170466835,6918454,Inconclusive,30
1009,170464694,3108,Inconclusive,30
1010,251919899,19710,Inconclusive,30
1011,144207836,5935,Inconclusive,30
1012,251919660,11862,Inconclusive,30
1013,144209083,8923,Inconclusive,30
1014,144208750,7327,Inconclusive,30
1015,144207314,16682740,Inconclusive,30
1016,144206325,14708,Inconclusive,30
1017,170466601,31475,Inconclusive,30
1018,144209981,70414,Inconclusive,30
1019,144213044,163263,Inconclusive,30
1020,144210566,53316382,Inconclusive,30
1021,144207362,171144,Inconclusive,30
1022,144210537,153939,Inconclusive,30
1023,144208743,7271,Inconclusive,30
1024,144213669,59086459,Inconclusive,30
1025,144213928,16051930,Inconclusive,30
1026,170465995,3191,Inconclusive,30
1027,144213906,60196441,Inconclusive,30
1028,144207795,12991988,Inconclusive,30
1029,251919796,2770166,Inconclusive,30
1032,144208772,73672,Inconclusive,30
1033,170466033,159271,Inconclusive,30
1034,144213211,11933,Inconclusive,30
1035,144210107,3014138,Inconclusive,30
582,170466111,24871267,Inconclusive,30
583,170464756,66007,Inconclusive,30
584,170465395,62978,Inconclusive,30
586,170466396,123015,Inconclusive,30
587,170464991,9885981,Inconclusive,30
589,170466809,173636,Inconclusive,30
590,170466327,15797,Inconclusive,30
591,170465145,119182,Inconclusive,30
592,170465783,34001,Inconclusive,30
593,170465970,2898,Inconclusive,30
594,170465949,11705034,Inconclusive,30
595,170465884,4963,Inconclusive,30
596,170465784,5284360,Inconclusive,30
597,170465659,10288,Inconclusive,30
598,144206828,3309,Inconclusive,30
599,144206517,9938056,Inconclusive,30
600,144206881,44341259,Inconclusive,30
601,144207198,135400182,Inconclusive,30
602,170466618,156422,Inconclusive,30
603,144206753,3047798,Inconclusive,30
604,170466764,2733673,Inconclusive,30
605,170466688,152801,Inconclusive,30
606,170466177,60870,Inconclusive,30
607,144210409,25059,Inconclusive,30
608,144210527,9799979,Inconclusive,30
609,144210570,24852044,Inconclusive,30
610,144210559,9849616,Inconclusive,30
611,144210589,126941,Inconclusive,30
612,144210878,6618,Inconclusive,30
613,144210758,9839190,Inconclusive,30
614,144210793,3559,Inconclusive,30
615,144211097,2126,Inconclusive,30
616,144211227,28935,Inconclusive,30
617,144211251,249494,Inconclusive,30
618,144211341,153974,Inconclusive,30
619,144211518,8621,Inconclusive,30
620,144212655,657302,Inconclusive,30
621,144211894,11140605,Inconclusive,30
622,144212727,6917655,Inconclusive,30
623,144211726,1711973,Inconclusive,30
624,144211734,8228,Inconclusive,30
625,144211689,18048,Inconclusive,30
626,144212554,67005,Inconclusive,30
627,144213089,12484,Inconclusive,30
628,144213284,31356,Inconclusive,30
629,144213004,3702,Inconclusive,30
630,144213030,657220,Inconclusive,30
631,144213953,5870,Inconclusive,30
633,144212019,458426,Inconclusive,30
634,144207251,28503,Inconclusive,30
635,144207254,12443,Inconclusive,30
636,144207264,21694,Inconclusive,30
637,144207283,7607,Inconclusive,30
638,144207292,8258,Inconclusive,30
639,144207308,2707,Inconclusive,30
640,144207407,8112,Inconclusive,30
641,144207434,22571,Inconclusive,30
642,144207596,8809,Inconclusive,30
643,144207618,8071,Inconclusive,30
644,144207641,8946,Inconclusive,30
645,144207666,114129,Inconclusive,30
646,144207688,7302,Inconclusive,30
647,144207746,586708,Inconclusive,30
648,144207796,2758873,Inconclusive,30
649,144207797,53260965,Inconclusive,30
650,144207899,76564,Inconclusive,30
651,144208096,1549517,Inconclusive,30
652,144208097,69026,Inconclusive,30
653,144208100,31389,Inconclusive,30
654,144208117,12051,Inconclusive,30
655,144208131,8391,Inconclusive,30
656,144208156,19165,Inconclusive,30
657,144208174,7859,Inconclusive,30
658,144208176,4992,Inconclusive,30
659,144208201,7203,Inconclusive,30
660,144208245,7265,Inconclusive,30
661,144208248,74189,Inconclusive,30
662,144208269,527,Inconclusive,30
664,144208417,13888,Inconclusive,30
665,144208511,7411,Inconclusive,30
666,144208574,4169,Inconclusive,30
667,144208689,62783,Inconclusive,30
668,144208712,21531,Inconclusive,30
669,144208713,7391,Inconclusive,30
670,144208733,12713,Inconclusive,30
671,144208746,11167,Inconclusive,30
672,144208770,16653,Inconclusive,30
673,144208771,7351,Inconclusive,30
674,144208773,7864,Inconclusive,30
675,144208774,10541,Inconclusive,30
676,144208775,7969,Inconclusive,30
677,144208789,7418,Inconclusive,30
678,144208796,91511,Inconclusive,30
679,144208802,10430,Inconclusive,30
681,144208814,8117,Inconclusive,30
682,144208825,5284363,Inconclusive,30
683,144208826,12348,Inconclusive,30
684,144208833,6295,Inconclusive,30
685,144208880,676454,Inconclusive,30
686,144208909,67271,Inconclusive,30
687,144208910,3073,Inconclusive,30
688,144208956,8195,Inconclusive,30
689,144209050,11005,Inconclusive,30
690,144209051,7222,Inconclusive,30
691,144209053,11813,Inconclusive,30
692,144209070,31357,Inconclusive,30
693,144209081,4610,Inconclusive,30
694,144209084,62882,Inconclusive,30
695,144209085,5281,Inconclusive,30
696,144209098,13583,Inconclusive,30
697,144209099,6327114,Inconclusive,30
698,144209100,13522,Inconclusive,30
699,144209101,8906,Inconclusive,30
700,144209103,5987,Inconclusive,30
701,144209105,8445,Inconclusive,30
702,144209115,32933,Inconclusive,30
703,144209124,4754,Inconclusive,30
704,144209125,7421,Inconclusive,30
705,144209139,342,Inconclusive,30
706,144209141,31244,Inconclusive,30
707,144209143,7444,Inconclusive,30
708,144209144,9076,Inconclusive,30
709,144209157,60196372,Inconclusive,30
710,144209158,7371,Inconclusive,30
711,144209174,6327349,Inconclusive,30
712,144209184,2256,Inconclusive,30
713,144209275,753,Inconclusive,30
714,144209290,5284366,Inconclusive,30
715,144209360,43079,Inconclusive,30
716,144209366,8455,Inconclusive,30
717,144209379,7948,Inconclusive,30
718,144209421,6991,Inconclusive,30
719,144209466,8441,Inconclusive,30
720,144209487,7903,Inconclusive,30
721,144209504,39562,Inconclusive,30
722,144209507,16043,Inconclusive,30
723,144209510,6544,Inconclusive,30
724,144209525,6997,Inconclusive,30
725,144209533,3385,Inconclusive,30
726,144209549,6643,Inconclusive,30
727,144209550,5362,Inconclusive,30
728,144209554,13591,Inconclusive,30
729,144209580,264,Inconclusive,30
730,144209599,2723601,Inconclusive,30
731,144209616,1269845,Inconclusive,30
732,144209636,15787,Inconclusive,30
733,144209661,6535,Inconclusive,30
734,144209700,92884,Inconclusive,30
735,144209815,11258643,Inconclusive,30
736,144209881,13487610,Inconclusive,30
737,144210012,71404,Inconclusive,30
738,144210114,77378,Inconclusive,30
739,144210135,4669250,Inconclusive,30
740,144210145,6724,Inconclusive,30
741,144208744,6529,Inconclusive,30
742,170466391,6258,Inconclusive,30
743,170466677,76619,Inconclusive,30
744,251919837,2051,Inconclusive,30
745,251919902,11636816,Inconclusive,30
746,251919722,9507,Inconclusive,30
747,251919919,11983,Inconclusive,30
748,144211618,6872,Inconclusive,30
749,251919673,9131,Inconclusive,30
750,144212231,22094,Inconclusive,30
751,170466010,122125,Inconclusive,30
752,144208324,135436526,Inconclusive,30
753,144208431,8640,Inconclusive,30
754,144206389,62300,Inconclusive,30
755,170465343,5482,Inconclusive,30
756,170464788,10607,Inconclusive,30
757,144211880,40520,Inconclusive,30
758,144211682,803,Inconclusive,30
759,144210473,289,Inconclusive,30
760,170464901,47471,Inconclusive,30
761,144207953,31553,Inconclusive,30
762,144213002,62935,Inconclusive,30
763,144210983,13263,Inconclusive,30
764,144212018,93312,Inconclusive,30
765,170466026,4418,Inconclusive,30
767,144212237,54680085,Inconclusive,30
768,144210157,78490,Inconclusive,30
769,144209988,12447,Inconclusive,30
770,144208609,7261,Inconclusive,30
772,170465362,667476,Inconclusive,30
773,144210805,86102,Inconclusive,30
774,144211642,23690438,Inconclusive,30
775,170465372,5282375,Inconclusive,30
776,170464671,5381,Inconclusive,30
777,144209505,24502,Inconclusive,30
778,170466557,3433,Inconclusive,30
779,144212488,4534,Inconclusive,30
780,170466455,24978536,Inconclusive,30
781,144213938,10958189,Inconclusive,30
782,144209782,10754,Inconclusive,30
783,170466311,27400,Inconclusive,30
784,144212068,5284462,Inconclusive,30
785,144209570,13283,Inconclusive,30
786,144213994,17818,Inconclusive,30
787,170466095,251636,Inconclusive,30
788,144206825,71809,Inconclusive,30
789,170465287,64722,Inconclusive,30
790,170464641,5323714,Inconclusive,30
791,170464781,124087,Inconclusive,30
792,170465587,157917,Inconclusive,30
793,144212744,6230,Inconclusive,30
794,144211144,39327,Inconclusive,30
795,144213364,9395,Inconclusive,30
796,144208254,6912,Inconclusive,30
798,170466409,16363,Inconclusive,30
799,144212915,7007,Inconclusive,30
800,144213100,15106,Inconclusive,30
802,251919735,10937610,Inconclusive,30
803,144211847,6238,Inconclusive,30
804,144207355,5578,Inconclusive,30
805,144206849,34051,Inconclusive,30
806,170466799,34458,Inconclusive,30
807,144208102,17231,Inconclusive,30
808,144213751,11982778,Inconclusive,30
810,144213865,56069,Inconclusive,30
811,170465308,82146,Inconclusive,30
812,144212730,6603901,Inconclusive,30
814,170465325,66069,Inconclusive,30
817,144208921,7577,Inconclusive,30
818,144211098,61719,Inconclusive,30
819,144211242,616765,Inconclusive,30
820,144210530,3086618,Inconclusive,30
821,144209702,6731,Inconclusive,30
822,144214038,41368,Inconclusive,30
823,144206442,71285,Inconclusive,30
824,170465319,60834,Inconclusive,30
825,170466035,5282433,Inconclusive,30
826,144212268,61948,Inconclusive,30
827,144210760,10407399,Inconclusive,30
828,170465163,119607,Inconclusive,30
829,144208479,9502,Inconclusive,30
830,144214042,31070,Inconclusive,30
831,144213449,6777,Inconclusive,30
832,144211535,2998,Inconclusive,30
833,144210550,60196403,Inconclusive,30
834,144212584,91590,Inconclusive,30
835,170464803,3054,Inconclusive,30
836,170466304,119369,Inconclusive,30
837,144209440,4837,Inconclusive,30
838,170464742,60871,Inconclusive,30
839,144212831,23666110,Inconclusive,30
840,170466206,13789,Inconclusive,30
841,144207655,17593,Inconclusive,30
842,144214046,47898,Inconclusive,30
843,170465871,92178,Inconclusive,30
845,170465591,135409535,Inconclusive,30
846,144211983,6621,Inconclusive,30
847,144208587,7567,Inconclusive,30
848,251919828,7644,Inconclusive,30
849,144207804,10560335,Inconclusive,30
852,170466155,60703,Inconclusive,30
853,144210763,9865929,Inconclusive,30
854,144208564,5753,Inconclusive,30
855,144210182,7263,Inconclusive,30
857,170465335,11102,Inconclusive,30
859,170466471,1967,Inconclusive,30
860,144209563,3224,Inconclusive,30
861,144207903,10236,Inconclusive,30
862,144212036,74937,Inconclusive,30
863,144208791,6540,Inconclusive,30
864,144207684,62130,Inconclusive,30
865,144213963,23668198,Inconclusive,30
866,170464800,9570076,Inconclusive,30
867,251919940,166480,Inconclusive,30
868,144208314,969516,Inconclusive,30
869,144210511,6294,Inconclusive,30
870,170465095,72187522,Inconclusive,30
871,144208439,1752,Inconclusive,30
872,144208972,4933,Inconclusive,30
873,144206813,132916,Inconclusive,30
875,144209492,4793,Inconclusive,30
877,144209339,2286,Inconclusive,30
878,144211571,53672,Inconclusive,30
879,144206884,208836,Inconclusive,30
880,144207495,27582,Inconclusive,30
881,144209795,24007,Inconclusive,30
882,170466893,4302960,Inconclusive,30
884,144212575,16854,Inconclusive,30
885,144210150,70315,Inconclusive,30
887,144213661,60196436,Inconclusive,30
888,144211340,3883,Inconclusive,30
889,144211846,352309,Inconclusive,30
891,144210514,26177,Inconclusive,30
892,170464796,60196364,Inconclusive,30
893,144208498,62276,Inconclusive,30
894,144209522,62530,Inconclusive,30
896,144208129,11571,Inconclusive,30
897,144207289,6633,Inconclusive,30
898,144212700,40854,Inconclusive,30
899,144210079,7291,Inconclusive,30
901,144210903,60196414,Inconclusive,30
903,144208742,6009,Inconclusive,30
904,144209422,7070,Inconclusive,30
905,144208529,5333,Inconclusive,30
906,144208215,232446,Inconclusive,30
907,144210786,9867257,Inconclusive,30
908,144206437,15984075,Inconclusive,30
909,144211264,3317081,Inconclusive,30
910,170466423,177843,Inconclusive,30
911,144213807,60196440,Inconclusive,30
912,144208370,135464373,Inconclusive,30
913,144207822,13619,Inconclusive,30
914,144211099,13940,Inconclusive,30
915,144208729,47326,Inconclusive,30
918,144206494,47462,Inconclusive,30
921,144211774,18980,Inconclusive,30
922,144208786,5284441,Inconclusive,30
923,170465629,60196301,Inconclusive,30
924,144212684,5281055,Inconclusive,30
925,251919726,6451142,Inconclusive,30
927,144210961,16760153,Inconclusive,30
928,170464936,5564,Inconclusive,30
930,170465528,10839,Inconclusive,30
931,170464853,135398737,Inconclusive,30
933,170464852,3955,Inconclusive,30
934,144210578,60196411,Inconclusive,30
935,144213818,5281576,Inconclusive,30
936,251919831,6766,Inconclusive,30
938,144209692,6212,Inconclusive,30
939,144210563,53316380,Inconclusive,30
940,170465275,54676038,Inconclusive,30
941,144209417,4764,Inconclusive,30
942,144208075,79081,Inconclusive,30
943,251919786,119361,Inconclusive,30
945,144209931,2724144,Inconclusive,30
947,170465613,60149,Inconclusive,30
948,144208110,5284469,Inconclusive,30
949,144208183,7578,Inconclusive,30
950,144209082,8663,Inconclusive,30
