PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
1,170464666,441336,Active,100
2,170465385,32798,Active,98
3,170464630,6215,Active,96
4,170464695,16051942,Active,96
5,144209025,40000,Active,95
6,170464622,6279,Active,95
7,170464683,6230,Active,94
8,170464717,9642,Active,93
9,144213331,6436,Active,93
11,170465702,250948,Active,91
14,170465776,9324,Active,90
15,170464975,54580,Active,89
16,170465194,247839,Active,89
17,170466824,20055397,Active,89
18,170465298,15209,Active,88
19,170465575,71386,Active,88
22,170465104,9051,Active,86
23,170465406,11683,Active,85
24,170465331,82153,Active,85
25,170466131,3033968,Active,85
26,170466095,251636,Active,85
27,170466182,5284557,Active,84
28,144210627,5994,Active,84
31,170465700,91670,Active,84
32,170465210,169870,Active,83
35,144212605,16533,Active,82
45,170464733,6540478,Active,81
47,144213258,9880,Active,80
48,170465389,443943,Active,79
50,170465191,63047,Active,79
51,170465033,13109,Active,78
59,170464933,9270,Active,76
61,144213928,16051930,Active,76
63,170464795,5311067,Active,75
64,170464870,68873,Active,75
65,170465874,444008,Active,75
69,170464775,5282494,Active,73
71,170464832,5311066,Active,73
72,144212910,9878,Active,72
78,170465914,6607,Active,71
83,170465195,444025,Active,68
84,170464981,20469,Active,67
89,170464983,5991,Active,65
93,170465334,5952,Active,64
94,144212719,6166,Active,64
95,144208410,9904,Active,64
96,170465753,135410,Active,64
98,170465211,13765,Active,63
101,144211732,189821,Active,62
102,144213947,5753,Active,62
105,144212286,5284486,Active,61
108,144210201,6905,Active,60
111,170465294,71414,Active,58
112,170466063,10631,Active,58
113,170465188,31307,Active,58
114,170465456,26133,Active,58
115,144207357,7407,Active,58
116,170465048,30323,Active,57
117,144208994,14215,Active,57
119,144214019,6010,Active,57
121,170465918,111318,Active,57
122,144206325,14708,Active,56
123,144213957,10635,Active,56
127,170465193,229455,Active,56
128,144208052,6446,Active,55
130,170465581,91610,Active,54
131,144208357,62770,Active,54
132,170464959,31378,Active,54
133,144207373,7438,Active,54
134,144208887,54677470,Active,54
135,170465905,101905,Active,54
136,170465909,16141,Active,54
137,144206842,443947,Active,53
138,144208889,11529,Active,53
140,144211847,6238,Active,52
141,170466206,13789,Active,52
143,170466069,6300,Active,51
144,144207887,6013,Active,51
145,144209029,10687,Active,51
147,170465750,16490,Active,50
148,170464627,636362,Active,50
149,144207338,11746,Active,50
150,144209023,9161,Active,50
151,170465558,8955,Active,49
153,170466572,440707,Active,48
154,144212257,28417,Active,48
155,144207387,5558,Active,48
156,170465357,6291,Active,47
158,170465628,224246,Active,47
159,144209036,3347,Active,47
161,170465623,56205,Active,46
162,170464835,5995,Active,46
164,144213302,9444,Active,46
165,170465251,25249,Active,46
166,170465285,135413523,Active,45
167,144207320,5743,Active,45
168,144207448,18604,Active,45
169,144207512,6439929,Active,45
170,170465183,51082,Active,44
171,170465027,9782,Active,44
172,170465214,6461,Active,44
173,144207384,7529,Active,44
174,170466241,56649463,Active,44
175,144209716,6450278,Active,44
176,170466796,5702068,Active,43
177,170466872,236702,Active,43
179,170466851,16752,Active,43
180,144210609,9153,Active,42
182,170464960,3373,Active,41
183,170465051,6741,Active,41
184,170466883,5310987,Active,41
185,170466527,176015,Active,41
186,170465086,5876,Active,41
188,144208013,5754,Active,41
189,170465804,26964,Active,41
190,170465972,5362,Active,41
192,170465314,84088,Active,40
193,251919981,5355079,Active,40
194,170464706,5546,Inconclusive,30
195,144211857,33786,Inconclusive,30
196,144213616,11937,Inconclusive,30
197,144207908,2336,Inconclusive,30
199,144209930,9117,Inconclusive,30
200,144210041,79358,Inconclusive,30
201,144210111,95717,Inconclusive,30
203,170464789,9403,Inconclusive,30
204,170465258,9818306,Inconclusive,30
205,144210608,5757,Inconclusive,30
207,144211644,2735107,Inconclusive,30
208,144212714,9855795,Inconclusive,30
209,144213318,7970,Inconclusive,30
210,144213948,68570,Inconclusive,30
211,144213347,7991,Inconclusive,30
212,144212808,16872,Inconclusive,30
213,144213394,13728,Inconclusive,30
214,144207287,11505,Inconclusive,30
215,144207336,16659,Inconclusive,30
216,144207337,10453,Inconclusive,30
217,144207340,6811,Inconclusive,30
218,144207355,5578,Inconclusive,30
219,144207356,6893,Inconclusive,30
220,144207368,32346,Inconclusive,30
221,144207401,10797,Inconclusive,30
222,144207402,11899,Inconclusive,30
223,144207405,7834,Inconclusive,30
224,144207415,8794,Inconclusive,30
225,144207416,18177,Inconclusive,30
226,144207425,517063,Inconclusive,30
227,144207439,8037,Inconclusive,30
228,144207449,21622,Inconclusive,30
229,144207450,12124,Inconclusive,30
230,144207459,23082568,Inconclusive,30
231,144207596,8809,Inconclusive,30
232,144207618,8071,Inconclusive,30
233,144207641,8946,Inconclusive,30
234,144207666,114129,Inconclusive,30
235,144207862,17234,Inconclusive,30
236,144207896,77290,Inconclusive,30
237,144207929,87154,Inconclusive,30
238,144207946,90263,Inconclusive,30
239,144207979,24752,Inconclusive,30
240,144207997,10114,Inconclusive,30
241,144208061,23662354,Inconclusive,30
242,144208286,19996,Inconclusive,30
243,144208370,135464373,Inconclusive,30
244,144208371,24433,Inconclusive,30
245,144208378,62969,Inconclusive,30
246,144208379,17549,Inconclusive,30
247,144208390,5371084,Inconclusive,30
248,144208391,62374,Inconclusive,30
249,144208395,13849,Inconclusive,30
250,144208411,8900,Inconclusive,30
