PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
227,144211277,14145,Active,59
228,144211364,213016,Active,59
230,144211389,30692,Active,59
231,144212686,54900,Active,59
232,144212568,6112114,Active,59
233,144211972,671,Active,59
234,144212534,53249535,Active,59
235,144212925,18669,Active,59
236,144213478,5281875,Active,59
237,144213458,13450,Active,59
238,144207636,8155,Active,59
239,144207692,38221,Active,59
240,144207969,68589,Active,59
243,144208817,30773,Active,59
244,144209003,6001,Active,59
246,144209255,5757,Active,59
247,144209543,785,Active,59
248,144214047,5794,Active,58
250,170465135,3961,Active,58
251,170466887,135409453,Active,58
252,170464781,124087,Active,58
253,170466597,11366,Active,58
254,170465145,119182,Active,58
255,170464742,60871,Active,58
256,170465646,10041070,Active,58
257,170466113,151194,Active,58
258,144206452,11969480,Active,58
259,144210347,7564,Active,58
260,144211104,22833503,Active,58
261,144212584,91590,Active,58
262,144212298,2097895,Active,58
263,144212390,14385,Active,58
264,144211780,15325,Active,58
265,144212252,117746,Active,58
266,144212145,3334,Active,58
267,144212489,2723853,Active,58
268,144212238,92873,Active,58
269,144212679,15008962,Active,58
270,144213082,446155,Active,58
271,144207569,7589,Active,58
272,144207916,2734163,Active,58
273,144208086,7120,Active,58
274,144208216,65340,Active,58
275,144208286,19996,Active,58
276,144208592,4937,Active,58
277,144209505,24502,Active,58
278,170466045,5282229,Active,58
279,170466717,104609,Active,58
280,170464908,2723601,Active,58
281,170465420,1935,Active,57
282,170466088,104920,Active,57
283,170464694,3108,Active,57
284,170465184,4477,Active,57
285,170466169,5702167,Active,57
286,170464691,57469,Active,57
288,170465943,3085326,Active,57
289,170466222,969494,Active,57
290,170466640,6536,Active,57
291,170465343,5482,Active,57
292,170466240,102678,Active,57
293,144206329,92140,Active,57
294,170465258,9818306,Active,57
295,170465785,2793,Active,57
296,170466472,24405,Active,57
297,144210587,456201,Active,57
299,144210775,9949821,Active,57
300,144211341,153974,Active,57
302,144211427,86173,Active,57
304,144212518,5284558,Active,57
305,144211656,118703,Active,57
307,144212903,16961,Active,57
308,144212847,94398,Active,57
309,144213366,8749,Active,57
310,144213721,10160166,Active,57
311,144213789,107882,Active,57
312,144213740,82227,Active,57
313,144207512,6439929,Active,57
314,144207702,13622,Active,57
315,144207830,9958,Active,57
316,144207836,5935,Active,57
317,144208070,8540,Active,57
319,144209025,40000,Active,57
320,144209184,2256,Active,57
321,144209801,5035,Active,57
322,144209999,66062,Active,57
323,144210040,68297,Active,57
324,251919715,39800,Active,57
325,251919850,70671,Active,57
326,251919706,62478,Active,57
327,170466314,2765,Active,56
328,170466445,37274,Active,56
329,170466059,4615,Active,56
330,170465687,6084,Active,56
331,170466873,11957725,Active,56
332,170465856,5265,Active,56
333,170465260,5282318,Active,56
334,170465080,5452,Active,56
335,170465094,71399,Active,56
337,170465775,3282,Active,56
338,170466812,5284373,Active,56
339,170465992,3352,Active,56
340,170465393,123596,Active,56
341,170466638,65776,Active,56
342,144214046,47898,Active,56
343,170466895,46861540,Active,56
344,170465319,60834,Active,56
345,170465289,60196290,Active,56
346,170466791,656641,Active,56
347,144206437,15984075,Active,56
348,144210592,61253,Active,56
350,144210582,24809526,Active,56
351,144210632,8813,Active,56
352,144210523,9865514,Active,56
353,144210709,560256,Active,56
354,144210776,9908126,Active,56
355,144210983,13263,Active,56
356,144211309,71478,Active,56
357,144212341,2361,Active,56
358,144212067,69765,Active,56
359,144212206,23665583,Active,56
360,144212488,4534,Active,56
361,144212397,8272,Active,56
363,144212306,90282,Active,56
364,144212557,11774,Active,56
365,144213151,10509,Active,56
366,144213211,11933,Active,56
367,144213454,12955,Active,56
368,144213956,25015,Active,56
369,144207314,16682740,Active,56
370,144208698,41206,Active,56
371,144208766,7352,Active,56
373,144209077,62558,Active,56
374,144209417,4764,Active,56
375,144209511,5111791,Active,56
376,144209656,3016,Active,56
377,144209716,6450278,Active,56
378,144209847,10411334,Active,56
379,144209885,11254899,Active,56
381,251919940,166480,Active,56
382,251919873,71311204,Active,56
383,170464747,62884,Active,55
384,170466848,5280961,Active,55
386,170465378,3827,Active,55
387,170466535,3634,Active,55
389,170464795,5311067,Active,55
390,170466893,4302960,Active,55
391,170466223,40854,Active,55
392,170465994,10206,Active,55
393,170466267,75194,Active,55
394,170464951,2800,Active,55
395,170465312,54891,Active,55
396,170464824,74990,Active,55
397,144206804,3003141,Active,55
398,170465550,9719,Active,55
399,170465625,10113978,Active,55
400,170465609,176167,Active,55
401,144206445,60196335,Active,55
402,170466776,24466,Active,55
403,144210553,9909677,Active,55
404,144210544,53316396,Active,55
405,144210545,9865233,Active,55
407,144210782,9885850,Active,55
408,144210834,19700,Active,55
409,144210822,8289,Active,55
410,144210731,5991,Active,55
411,144210974,3224,Active,55
412,144211037,37175,Active,55
413,144211204,6436605,Active,55
414,144211410,10403199,Active,55
415,144211411,93379,Active,55
416,144211461,213032,Active,55
417,144212468,8507,Active,55
418,144211599,4128060,Active,55
419,144212048,20113,Active,55
420,144212540,31573,Active,55
421,144212310,644213,Active,55
422,144211774,18980,Active,55
423,144213948,68570,Active,55
424,144213928,16051930,Active,55
426,144207735,12530,Active,55
427,144207748,69150,Active,55
428,144207950,12036651,Active,55
429,144208209,447043,Active,55
430,144208476,11065,Active,55
431,144208704,57363,Active,55
432,144209034,6129,Active,55
433,144209228,7547,Active,55
435,144209574,12472902,Active,55
436,144209686,8478,Active,55
437,144209739,28803,Active,55
438,144209785,221511,Active,55
439,144209989,22882,Active,55
440,144210157,78490,Active,55
443,170466492,35803,Active,55
444,170465409,23663976,Active,55
445,170465807,5756,Active,55
446,170466439,21772,Active,55
447,251919805,17161,Active,55
448,251919914,11777,Active,55
449,170464953,22576,Active,54
451,170466557,3433,Active,54
452,170464755,4932,Active,54
453,170464756,66007,Active,54
454,170466493,3828,Active,54
455,170464897,2082,Active,54
456,170464805,207841,Active,54
457,170466435,5284439,Active,54
458,170465413,6419921,Active,54
459,170466622,193949,Active,54
460,170465392,60795,Active,54
461,170466198,68943,Active,54
462,170464870,68873,Active,54
463,170465995,3191,Active,54
464,170465109,23663992,Active,54
465,170466799,34458,Active,54
466,170464901,47471,Active,54
467,170464884,28417,Active,54
468,170465613,60149,Active,54
469,170466793,154256,Active,54
470,144206802,5282215,Active,54
471,144206415,21124389,Active,54
472,170465430,93055,Active,54
473,170465292,2444,Active,54
474,170465674,10090,Active,54
475,170466033,159271,Active,54
476,144210557,9869105,Active,54
477,144210627,5994,Active,54
478,144210722,4807,Active,54
479,144210916,2662,Active,54
480,144211040,107720,Active,54
481,144211081,91766,Active,54
482,144211124,4929,Active,54
483,144211135,91735,Active,54
484,144211158,6434889,Active,54
486,144211496,73665,Active,54
487,144212682,4499,Active,54
488,144212420,67215,Active,54
490,144212450,24773,Active,54
491,144211871,10234,Active,54
492,144211535,2998,Active,54
493,144211734,8228,Active,54
494,144212381,83648,Active,54
495,144212136,68539,Active,54
496,144212539,16722125,Active,54
497,144211951,3259,Active,54
498,144213300,2723789,Active,54
500,144213355,8663,Active,54
501,144213485,25644,Active,54
502,144213957,10635,Active,54
503,144213679,7979,Active,54
504,144213754,86472,Active,54
505,144207299,2734247,Active,54
506,144207573,7098,Active,54
507,144207582,2406,Active,54
508,144207800,2734237,Active,54
509,144208110,5284469,Active,54
510,144208228,403,Active,54
511,144208300,3278,Active,54
512,144208407,53665,Active,54
515,144208854,8371,Active,54
517,144209039,2871,Active,54
519,144209394,108938,Active,54
520,144209414,62306,Active,54
522,144209546,5280793,Active,54
523,144209962,75628,Active,54
524,144210098,16719,Active,54
525,170465591,135409535,Active,54
526,251919796,2770166,Active,54
528,170465376,2170,Active,53
529,170466525,73334,Active,53
530,170465374,3386,Active,53
531,170464921,3397,Active,53
533,170465826,2378,Active,53
534,170465907,6128,Active,53
535,170465900,2377,Active,53
536,170466119,219050,Active,53
537,170466455,24978536,Active,53
538,170465075,43815,Active,53
539,144214002,7594,Active,53
540,144214019,6010,Active,53
541,170465679,3058754,Active,53
542,170466556,443375,Active,53
543,170466499,71821,Active,53
544,144214039,29393,Active,53
545,170464789,9403,Active,53
546,170465125,208908,Active,53
547,170465607,135749823,Active,53
548,170465278,6604495,Active,53
549,144206325,14708,Active,53
550,144206851,119175,Active,53
551,144206386,60977,Active,53
552,144206443,10257,Active,53
553,144206450,197059,Active,53
554,170466340,213037,Active,53
555,170466116,5311037,Active,53
556,144210594,2733525,Active,53
557,144210634,62311,Active,53
558,144210577,60196410,Active,53
559,144210401,16043,Active,53
560,144210550,60196403,Active,53
561,144210903,60196414,Active,53
562,144210835,6240,Active,53
563,144210772,9969177,Active,53
564,144210761,10145345,Active,53
565,144210968,40087,Active,53
566,144211065,5216,Active,53
567,144211112,86138,Active,53
569,144211519,15531,Active,53
570,144212744,6230,Active,53
571,144212192,60974,Active,53
572,144212471,5833,Active,53
573,144212364,2723,Active,53
574,144211647,15530,Active,53
575,144212409,62576,Active,53
576,144212719,6166,Active,53
578,144213258,9880,Active,53
580,144213512,18689,Active,53
581,144213793,75311,Active,53
582,144213960,13109,Active,53
583,144213722,250948,Active,53
584,144213958,104741,Active,53
585,144213952,5281708,Active,53
587,144207315,75146,Active,53
588,144207326,5364713,Active,53
589,144207780,44630019,Active,53
590,144207810,2734172,Active,53
591,144207811,2734177,Active,53
592,144207857,22833294,Active,53
593,144207887,6013,Active,53
594,144207890,7264,Active,53
595,144208091,13428,Active,53
599,144208682,73675,Active,53
600,144208765,11937,Active,53
601,144208790,299,Active,53
602,144208839,4420,Active,53
604,144208934,76302,Active,53
607,144209535,17170,Active,53
609,144209641,8411,Active,53
612,144210107,3014138,Active,53
615,170466206,13789,Active,53
616,170465337,443879,Active,53
617,170464628,60198,Active,53
618,251919865,57433782,Active,53
619,251919811,5281517,Active,53
620,251919732,69925,Active,53
621,170466399,79472,Active,52
622,170465347,2754,Active,52
623,170464679,3779,Active,52
624,170464777,3696,Active,52
625,170465004,73957,Active,52
626,170465516,9883104,Active,52
627,170465640,3728,Active,52
628,170465395,62978,Active,52
629,170465734,5388977,Active,52
630,170465200,2769,Active,52
631,144214017,11818,Active,52
632,170465022,71764,Active,52
633,170465864,5480,Active,52
634,170466328,9454,Active,52
635,170466473,65620,Active,52
636,170466809,173636,Active,52
637,170465284,157313,Active,52
638,170466019,20055424,Active,52
639,170466364,27812,Active,52
640,170465973,444005,Active,52
641,170465842,71413,Active,52
642,170465317,77993,Active,52
643,170465324,92151,Active,52
644,144206837,20054967,Active,52
645,144206753,3047798,Active,52
646,170464639,50108,Active,52
647,170466728,3019305,Active,52
648,170466695,77547,Active,52
649,144210573,12148754,Active,52
650,144210522,6439420,Active,52
651,144210948,11723708,Active,52
652,144210771,135430996,Active,52
654,144211105,9862076,Active,52
655,144211128,4793,Active,52
656,144211136,66207,Active,52
658,144211183,91699,Active,52
659,144211321,3032472,Active,52
660,144211523,100524,Active,52
661,144212077,4373502,Active,52
663,144211884,91708,Active,52
664,144212314,32731,Active,52
665,144211781,67277,Active,52
666,144211703,91593,Active,52
667,144212531,7275,Active,52
668,144211658,51392,Active,52
669,144212084,6610,Active,52
670,144213078,5881,Active,52
671,144213085,7005,Active,52
672,144213224,22584,Active,52
673,144212958,223368,Active,52
674,144212786,161803,Active,52
676,144213611,11776,Active,52
677,144213812,180494,Active,52
678,144213666,10068207,Active,52
679,144207230,5281707,Active,52
680,144207269,5281034,Active,52
681,144207339,6279,Active,52
682,144207756,84677,Active,52
683,144207866,7586,Active,52
684,144207933,2734175,Active,52
687,144208772,73672,Active,52
688,144208842,41385,Active,52
689,144208871,5755,Active,52
690,144209032,4993,Active,52
691,144209106,11860,Active,52
692,144209147,13624,Active,52
696,144209484,4947,Active,52
698,144209593,5770,Active,52
699,144209726,5371728,Active,52
700,144209742,5590,Active,52
701,144209848,2734179,Active,52
702,144210069,62672,Active,52
703,144210086,6528,Active,52
704,144210187,7381,Active,52
706,144208744,6529,Active,52
707,170466824,20055397,Active,52
708,170466131,3033968,Active,52
710,170465079,444030,Active,52
711,251919955,6749,Active,52
712,251919775,36584,Active,52
713,170466421,7329,Active,51
714,170464880,2578,Active,51
715,170464778,4011,Active,51
716,170466026,4418,Active,51
717,170466860,2052,Active,51
718,170466593,15723,Active,51
719,170466305,80311,Active,51
720,170465920,1547484,Active,51
721,170464809,5324346,Active,51
722,170466063,10631,Active,51
725,170464803,3054,Active,51
727,170465739,441140,Active,51
728,144213995,11761,Active,51
729,170465475,3037,Active,51
730,170466069,6300,Active,51
731,170466519,11061,Active,51
732,170466388,65909,Active,51
733,170466000,3275,Active,51
734,144214035,11442,Active,51
735,170465879,4006,Active,51
736,170465078,54911,Active,51
737,170464933,9270,Active,51
738,170466628,42574,Active,51
739,170464911,6256,Active,51
740,144206428,151318,Active,51
742,170465104,9051,Active,51
743,144207139,5284620,Active,51
744,144206379,60196312,Active,51
745,144206444,60196334,Active,51
746,170465681,3360,Active,51
747,170466265,59757,Active,51
748,170466709,104610,Active,51
750,144210541,9931156,Active,51
751,144210598,8413,Active,51
752,144210607,445354,Active,51
754,144210911,10522,Active,51
755,144210901,60560,Active,51
756,144210762,9861124,Active,51
757,144211001,66461,Active,51
758,144211022,91744,Active,51
759,144211035,34526,Active,51
760,144211054,7555,Active,51
762,144211462,115268,Active,51
763,144212060,93098,Active,51
764,144212590,86210,Active,51
765,144212335,6741,Active,51
766,144212127,91984,Active,51
767,144211847,6238,Active,51
768,144211957,80037,Active,51
769,144212587,5995,Active,51
770,144212748,41632,Active,51
772,144212309,67274,Active,51
773,144212279,6433266,Active,51
774,144211826,20239,Active,51
775,144212174,50895,Active,51
776,144212218,20848,Active,51
778,144213122,8640,Active,51
779,144213150,5546,Active,51
781,144213234,5284421,Active,51
782,144213126,10793,Active,51
783,144213001,12150,Active,51
784,144213552,81530,Active,51
785,144213944,8571,Active,51
786,144207291,5282379,Active,51
787,144207456,30623,Active,51
788,144207497,2723754,Active,51
789,144207521,10660,Active,51
790,144207537,11852,Active,51
791,144207684,62130,Active,51
793,144207769,60967,Active,51
794,144208199,11247,Active,51
796,144208602,9552079,Active,51
799,144208727,8398,Active,51
801,144208773,7864,Active,51
803,144209216,14855,Active,51
804,144209329,992,Active,51
805,144209390,87984,Active,51
807,144209529,86102,Active,51
808,144209605,448537,Active,51
809,144209698,2767,Active,51
810,144209744,5280795,Active,51
812,144210091,23670523,Active,51
815,170465836,656583,Active,51
816,170465032,8549,Active,51
817,251919786,119361,Active,51
818,251919861,83119,Active,51
819,251919710,16248,Active,51
820,251919757,9936739,Active,51
821,170464841,3559,Active,50
822,170464942,681,Active,50
823,170466085,2725002,Active,50
824,170466554,5074,Active,50
826,170464794,164739,Active,50
827,170465873,2448,Active,50
828,170466266,35375,Active,50
830,170464984,54454,Active,50
832,170465859,443955,Active,50
833,170465276,66061,Active,50
834,170466289,108092,Active,50
835,144214036,4115,Active,50
836,170466469,31553,Active,50
837,170465285,135413523,Active,50
838,170464641,5323714,Active,50
839,144205501,17931,Active,50
840,144213962,135474890,Active,50
841,170466613,9561033,Active,50
842,170466562,18637,Active,50
843,170465874,444008,Active,50
844,170466233,38102,Active,50
845,170465536,10830,Active,50
846,170465211,13765,Active,50
847,170465747,6736,Active,50
849,170465453,146571,Active,50
851,144206826,130990,Active,50
852,170465198,71360,Active,50
853,144213990,969491,Active,50
854,144206371,3058503,Active,50
855,144206390,60196316,Active,50
856,170466738,90235,Active,50
857,144210528,9831581,Active,50
859,144210539,60196400,Active,50
860,144210542,10233356,Active,50
861,144210548,60196402,Active,50
862,144210564,5311271,Active,50
865,144210945,96088,Active,50
866,144210781,53316393,Active,50
867,144210754,156328,Active,50
869,144211099,13940,Active,50
871,144211526,51605,Active,50
872,144211188,176879,Active,50
873,144211210,4928,Active,50
874,144211278,7792,Active,50
875,144211366,86398,Active,50
876,144211367,13218777,Active,50
877,144211378,92425,Active,50
878,144211396,83823,Active,50
879,144211906,4493,Active,50
880,144212290,11843,Active,50
881,144212538,34468,Active,50
882,144212040,39485,Active,50
883,144211680,5510,Active,50
884,144212224,5859,Active,50
885,144212747,9969573,Active,50
886,144211576,28768,Active,50
887,144212376,12368,Active,50
888,144212606,61953,Active,50
889,144213249,6028,Active,50
890,144213222,62882,Active,50
891,144213237,18487,Active,50
892,144213924,74978,Active,50
893,144213940,641298,Active,50
894,144213931,5281516,Active,50
895,144212949,26049,Active,50
896,144213587,26124,Active,50
897,144213561,5368821,Active,50
898,144213632,2286,Active,50
899,144213482,5283349,Active,50
900,144213473,7804,Active,50
901,144213527,11883,Active,50
902,144213807,60196440,Active,50
903,144213809,4616,Active,50
904,144213961,91649,Active,50
905,144213855,8345,Active,50
906,144211232,5280567,Active,50
907,144207280,5284371,Active,50
908,144207355,5578,Active,50
909,144207406,41022,Active,50
910,144207454,24937,Active,50
911,144207746,586708,Active,50
912,144207759,8633,Active,50
913,144207869,20250,Active,50
914,144207873,7258,Active,50
916,144207910,7333,Active,50
917,144208080,5354284,Active,50
918,144208108,13636,Active,50
919,144208161,14709,Active,50
920,144208171,17570,Active,50
921,144208266,15533,Active,50
922,144208370,135464373,Active,50
924,144208563,2724189,Active,50
926,144208621,638034,Active,50
927,144208714,16560,Active,50
928,144208723,12232,Active,50
929,144208796,91511,Active,50
930,144208874,37517,Active,50
935,144209366,8455,Active,50
936,144209369,5280450,Active,50
937,144209565,9015,Active,50
938,144209587,6374,Active,50
940,144209722,409301,Active,50
941,144209899,2734249,Active,50
942,144210037,5815,Active,50
943,144210045,5942,Active,50
944,144210074,7054,Active,50
945,170465892,91771,Active,50
946,170464723,214348,Active,50
947,170466203,11273,Active,50
948,251919942,12988,Active,50
949,251919907,10894,Active,50
1000,144212072,4528,Active,49
1001,144212327,5365642,Active,49
1002,144212579,9300,Active,49
1003,144212562,61059,Active,49
1004,144212634,14720269,Active,49
1005,144212570,11127402,Active,49
1006,144211676,26033,Active,49
1007,144211764,31957,Active,49
1008,144211635,91693,Active,49
1009,144212146,10285,Active,49
1010,144212125,12793,Active,49
1011,144212024,86171,Active,49
1012,144212714,9855795,Active,49
1013,144213160,6626,Active,49
1014,144213286,7064,Active,49
1016,144213602,7050,Active,49
1018,144213822,75576,Active,49
1019,144213851,5319879,Active,49
1020,144213887,6619,Active,49
1021,144212507,13254,Active,49
1022,144207242,5391,Active,49
1023,144207268,15752,Active,49
1024,144207338,11746,Active,49
1025,144207434,22571,Active,49
1027,144207941,7331,Active,49
1028,144207997,10114,Active,49
1029,144208106,14642,Active,49
1030,144208129,11571,Active,49
1031,144208206,8428,Active,49
1032,144208230,439280,Active,49
1033,144208574,4169,Active,49
1034,144208665,73864,Active,49
1035,144208667,43234,Active,49
1036,144208673,53232,Active,49
1037,144208764,8419,Active,49
1038,144208829,43226,Active,49
1040,144208965,4114,Active,49
1041,144208972,4933,Active,49
1044,144209145,6720,Active,49
1046,144209271,7013,Active,49
1048,144209380,54678486,Active,49
1050,144209497,1775,Active,49
1051,144209547,10377,Active,49
1052,144209717,3552,Active,49
1053,144209782,10754,Active,49
1054,144209815,11258643,Active,49
1055,144209897,21917397,Active,49
1056,144210044,60196398,Active,49
1057,144210054,92821,Active,49
1060,170466298,70882,Active,49
1061,251919938,12855,Active,49
1062,251919954,13231,Active,49
1063,251919689,28594,Active,49
1064,251919749,23663539,Active,49
1065,251919981,5355079,Active,49
950,170466659,2230,Active,49
951,170466220,2753,Active,49
953,170466409,16363,Active,49
955,170465853,6420010,Active,49
956,170466571,28693,Active,49
957,170466011,163751,Active,49
958,170465477,298107,Active,49
959,170465067,54840,Active,49
960,144214049,6623,Active,49
961,144214042,31070,Active,49
962,170466682,10212,Active,49
963,170466798,8269,Active,49
964,170464675,6018,Active,49
965,170465961,150762,Active,49
966,170466078,54260,Active,49
967,170464858,5741,Active,49
968,144206427,60196332,Active,49
969,170464664,5625,Active,49
970,170466546,198015,Active,49
972,144206942,92877,Active,49
973,144206484,3307,Active,49
974,170465934,5736,Active,49
975,144206432,65494,Active,49
976,144206399,46783063,Active,49
977,170465528,10839,Active,49
979,144210518,66166,Active,49
980,144210952,86296,Active,49
982,144210695,77797,Active,49
983,144210786,9867257,Active,49
984,144210746,462368,Active,49
985,144210758,9839190,Active,49
987,144211042,17533,Active,49
989,144211237,5053,Active,49
990,144211385,60196415,Active,49
991,144211452,6336,Active,49
992,144212710,162381,Active,49
993,144212158,55245,Active,49
994,144211890,10107,Active,49
995,144212244,9568,Active,49
996,144211675,37125,Active,49
997,144212536,32872,Active,49
998,144212688,2477,Active,49
999,144211882,19402,Active,49
1066,170465852,6237,Active,48
1067,170466451,71894,Active,48
1068,170466319,71693,Active,48
1069,170466089,22601,Active,48
1070,170466237,21102,Active,48
1071,170465204,59227,Active,48
1072,170466670,104607,Active,48
1073,144210530,3086618,Active,48
1074,144210559,9849616,Active,48
1075,144210511,6294,Active,48
1076,144210788,5591,Active,48
1077,144211050,12932,Active,48
1078,144211102,10342051,Active,48
1079,144211264,3317081,Active,48
1080,144211346,180089,Active,48
1081,144211390,86429,Active,48
1082,144212655,657302,Active,48
1083,144211984,78435,Active,48
1084,144212681,6215,Active,48
1085,144211571,53672,Active,48
1086,144211578,6733,Active,48
1087,144213295,5284441,Active,48
1088,144213177,4684,Active,48
1089,144212768,31294,Active,48
1090,144212783,3571582,Active,48
1091,144212861,929262,Active,48
1093,144213457,11317,Active,48
1094,144213768,14138,Active,48
1095,144213797,73852,Active,48
1096,144213785,5364420,Active,48
1097,144212508,23540,Active,48
1098,144207234,8102,Active,48
1099,144207282,16218793,Active,48
1100,144207289,6633,Active,48
1101,144207290,13745,Active,48
1102,144207459,23082568,Active,48
1103,144207685,174174,Active,48
1104,144207850,8125,Active,48
1105,144207863,9324,Active,48
1106,144207927,7495,Active,48
1107,144207929,87154,Active,48
1108,144208183,7578,Active,48
1109,144208207,7563,Active,48
