PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
279,144208068,102484,Inconclusive,30
280,144208089,11552,Inconclusive,30
281,144208162,8210,Inconclusive,30
282,144208184,2950,Inconclusive,30
283,144208186,20167,Inconclusive,30
284,144208207,7563,Inconclusive,30
285,144208208,2942,Inconclusive,30
286,144208209,447043,Inconclusive,30
287,144208210,17946,Inconclusive,30
288,144208231,98356,Inconclusive,30
289,144208232,10928,Inconclusive,30
290,144208285,8078,Inconclusive,30
291,144208331,23689980,Inconclusive,30
292,144208349,637930,Inconclusive,30
293,144208353,5365552,Inconclusive,30
294,144208358,2756,Inconclusive,30
295,144208370,135464373,Inconclusive,30
296,144208373,8082,Inconclusive,30
297,144208379,17549,Inconclusive,30
298,144208381,517637,Inconclusive,30
299,144208382,15413,Inconclusive,30
300,144208383,7899,Inconclusive,30
301,144208386,23294,Inconclusive,30
302,144208390,5371084,Inconclusive,30
303,144208391,62374,Inconclusive,30
304,144208395,13849,Inconclusive,30
305,144208396,66449,Inconclusive,30
306,144208401,2999413,Inconclusive,30
307,144208411,8900,Inconclusive,30
308,144208412,6560,Inconclusive,30
309,144208418,75969,Inconclusive,30
310,144208422,1140,Inconclusive,30
311,144208423,18056,Inconclusive,30
312,144208440,7284,Inconclusive,30
313,144208455,31276,Inconclusive,30
314,144208462,9795,Inconclusive,30
315,144208474,8606,Inconclusive,30
316,144208477,379,Inconclusive,30
317,144208478,7078,Inconclusive,30
319,144208487,2723770,Inconclusive,30
320,144208492,2723650,Inconclusive,30
321,144208507,11164,Inconclusive,30
322,144208513,6501,Inconclusive,30
323,144208520,6054,Inconclusive,30
324,144208528,8489,Inconclusive,30
326,144208578,7486,Inconclusive,30
327,144208599,17857,Inconclusive,30
328,144208605,6849,Inconclusive,30
329,144208608,7245,Inconclusive,30
330,144208610,228987,Inconclusive,30
331,144208645,7057995,Inconclusive,30
332,144208646,39327,Inconclusive,30
333,144208685,6251,Inconclusive,30
334,144208688,6406,Inconclusive,30
335,144208689,62783,Inconclusive,30
336,144208787,8449,Inconclusive,30
337,144208808,4075,Inconclusive,30
338,144208830,6421,Inconclusive,30
339,144208880,676454,Inconclusive,30
340,144208926,7335,Inconclusive,30
341,144208939,657298,Inconclusive,30
342,144208942,9568700,Inconclusive,30
343,144208950,71485,Inconclusive,30
344,144208969,7582,Inconclusive,30
345,144208983,7184,Inconclusive,30
346,144209007,4781,Inconclusive,30
347,144209033,9154,Inconclusive,30
350,144209187,2266,Inconclusive,30
351,144209190,7635,Inconclusive,30
352,144209199,7703,Inconclusive,30
353,144209202,931,Inconclusive,30
354,144209203,991,Inconclusive,30
355,144209220,1989,Inconclusive,30
356,144209223,325,Inconclusive,30
357,144209232,7540,Inconclusive,30
358,144209233,7579,Inconclusive,30
359,144209236,174,Inconclusive,30
360,144209237,10129,Inconclusive,30
361,144209238,3314,Inconclusive,30
362,144209239,6923,Inconclusive,30
363,144209240,8836,Inconclusive,30
364,144209248,123458,Inconclusive,30
365,144209252,520108,Inconclusive,30
366,144209256,11443,Inconclusive,30
367,144209259,42586,Inconclusive,30
368,144209260,7618,Inconclusive,30
369,144209264,11089,Inconclusive,30
370,144209266,62277,Inconclusive,30
372,144209269,7720,Inconclusive,30
373,144209272,8115,Inconclusive,30
374,144209273,10757,Inconclusive,30
375,144209274,7855,Inconclusive,30
376,144209285,204,Inconclusive,30
377,144209286,16402,Inconclusive,30
378,144209287,1549026,Inconclusive,30
379,144209289,7057,Inconclusive,30
380,144209292,4156,Inconclusive,30
381,144209293,31241,Inconclusive,30
383,144209298,25750,Inconclusive,30
384,144209300,7361,Inconclusive,30
385,144209301,23692768,Inconclusive,30
386,144209302,22833317,Inconclusive,30
387,144209304,7935,Inconclusive,30
388,144209309,31236,Inconclusive,30
389,144209346,83572,Inconclusive,30
391,144209428,8795,Inconclusive,30
392,144209484,4947,Inconclusive,30
393,144209485,11966,Inconclusive,30
394,144209501,4130,Inconclusive,30
396,144209520,101940,Inconclusive,30
397,144209531,135398739,Inconclusive,30
398,144209544,165746,Inconclusive,30
399,144209545,7127,Inconclusive,30
400,144209555,2355,Inconclusive,30
401,144209560,7956,Inconclusive,30
402,144209562,6101,Inconclusive,30
403,144209568,23394,Inconclusive,30
404,144209584,637566,Inconclusive,30
405,144209588,6548,Inconclusive,30
406,144209589,7455,Inconclusive,30
407,144209590,16685,Inconclusive,30
408,144209591,6944,Inconclusive,30
409,144209601,243,Inconclusive,30
410,144209604,7958,Inconclusive,30
411,144209606,7896,Inconclusive,30
412,144209609,10958,Inconclusive,30
413,144209612,2796,Inconclusive,30
414,144209620,7410,Inconclusive,30
415,144209622,9395,Inconclusive,30
416,144209623,3102,Inconclusive,30
417,144209624,8158,Inconclusive,30
418,144209626,13838,Inconclusive,30
419,144209628,175854,Inconclusive,30
420,144209629,12301,Inconclusive,30
421,144209634,7232,Inconclusive,30
422,144209637,5144,Inconclusive,30
424,144209653,612,Inconclusive,30
425,144209655,14236,Inconclusive,30
426,144209656,3016,Inconclusive,30
427,144209657,7807,Inconclusive,30
428,144209658,1678,Inconclusive,30
429,144209662,18480,Inconclusive,30
430,144209739,28803,Inconclusive,30
431,144209949,21534,Inconclusive,30
432,144210070,13109,Inconclusive,30
433,144210121,68226,Inconclusive,30
434,144210160,82703,Inconclusive,30
443,170465580,5311217,Inconclusive,30
444,170465074,62960,Inconclusive,30
446,170465079,444030,Inconclusive,30
447,170465822,11296583,Inconclusive,30
448,170466302,2871,Inconclusive,30
449,144206840,65953,Inconclusive,30
450,144213955,12837,Inconclusive,30
451,144209509,11660,Inconclusive,30
452,144209625,323,Inconclusive,30
453,170466472,24405,Inconclusive,25
454,170466763,73828,Inconclusive,25
455,251919877,15478,Inconclusive,25
456,170464694,3108,Inconclusive,25
457,170466085,2725002,Inconclusive,25
458,170465046,2723598,Inconclusive,25
459,144211851,6867,Inconclusive,25
464,170466192,42725,Inconclusive,25
465,144210553,9909677,Inconclusive,25
466,144210730,69785,Inconclusive,25
468,144211337,66030,Inconclusive,25
469,144212053,18198,Inconclusive,25
471,144213017,3078952,Inconclusive,25
472,144213882,66597,Inconclusive,25
473,144213676,171144,Inconclusive,25
476,144207438,10474,Inconclusive,25
477,144207798,2734231,Inconclusive,25
478,144208286,19996,Inconclusive,25
480,144208357,62770,Inconclusive,25
481,144208378,62969,Inconclusive,25
482,144208726,338733,Inconclusive,25
483,144208876,2724385,Inconclusive,25
484,144209235,6914,Inconclusive,25
485,144209271,7013,Inconclusive,25
486,144209549,6643,Inconclusive,25
487,144209687,82917,Inconclusive,25
488,144210111,95717,Inconclusive,25
489,170466895,46861540,Inconclusive,25
490,144208657,33528,Inconclusive,25
491,144209523,22772,Inconclusive,25
492,170465248,130313,Inconclusive,10
493,170465148,23663400,Inconclusive,10
494,170465593,65057,Inconclusive,10
495,144209363,83511,Inconclusive,10
496,170466035,5282433,Inconclusive,5
497,170466515,146256,Inconclusive,5
498,170466107,9578572,Inconclusive,5
499,251919660,11862,Inconclusive,5
500,251919708,62738,Inconclusive,5
501,251919880,9888276,Inconclusive,5
502,251919985,40475,Inconclusive,5
503,251919989,13059052,Inconclusive,5
504,251919686,11294,Inconclusive,5
505,251919832,21943953,Inconclusive,5
506,251919678,11689,Inconclusive,5
507,251919753,8530,Inconclusive,5
508,251919706,62478,Inconclusive,5
509,170465137,60699,Inconclusive,5
510,170465712,2724411,Inconclusive,5
511,170464702,2801,Inconclusive,5
512,170466026,4418,Inconclusive,5
513,170465341,54900,Inconclusive,5
514,170466353,5154,Inconclusive,5
515,170465598,5405,Inconclusive,5
516,170465019,2788,Inconclusive,5
517,170466621,3926,Inconclusive,5
518,170465344,65495,Inconclusive,5
519,170466521,5354,Inconclusive,5
520,170465425,2733525,Inconclusive,5
521,170466727,20250,Inconclusive,5
522,170466396,123015,Inconclusive,5
523,170465310,4641,Inconclusive,5
524,170466615,2799,Inconclusive,5
525,170466887,135409453,Inconclusive,5
526,170465567,7347,Inconclusive,5
527,170466017,5282219,Inconclusive,5
528,170465392,60795,Inconclusive,5
529,170465852,6237,Inconclusive,5
530,170466451,71894,Inconclusive,5
531,170466124,19910,Inconclusive,5
532,170464991,9885981,Inconclusive,5
533,170465100,65329,Inconclusive,5
534,170464951,2800,Inconclusive,5
535,170466597,11366,Inconclusive,5
536,170465699,3109,Inconclusive,5
537,170466010,122125,Inconclusive,5
538,170466197,33630,Inconclusive,5
539,170466640,6536,Inconclusive,5
540,170464884,28417,Inconclusive,5
541,170465336,156418,Inconclusive,5
542,144206329,92140,Inconclusive,5
543,170465081,4659569,Inconclusive,5
544,170466793,154256,Inconclusive,5
545,170465794,4066,Inconclusive,5
546,170465064,208898,Inconclusive,5
547,170466656,6450551,Inconclusive,5
548,144206452,11969480,Inconclusive,5
550,144210410,8455,Inconclusive,5
551,144210556,60196404,Inconclusive,5
552,144210574,60196407,Inconclusive,5
553,144210575,60196408,Inconclusive,5
554,144210418,299,Inconclusive,5
555,144210434,7311,Inconclusive,5
556,144210532,10483134,Inconclusive,5
557,144210636,76013,Inconclusive,5
558,144210478,6479,Inconclusive,5
559,144210915,23558,Inconclusive,5
560,144210903,60196414,Inconclusive,5
561,144210755,9984487,Inconclusive,5
562,144210857,2733526,Inconclusive,5
563,144210935,10229,Inconclusive,5
564,144210733,2812,Inconclusive,5
565,144211011,34469,Inconclusive,5
566,144211104,22833503,Inconclusive,5
567,144211170,5974,Inconclusive,5
568,144211183,91699,Inconclusive,5
569,144212057,3005572,Inconclusive,5
570,144212724,82146,Inconclusive,5
571,144211841,10346,Inconclusive,5
572,144212298,2097895,Inconclusive,5
573,144211901,76716,Inconclusive,5
574,144212396,31202,Inconclusive,5
575,144212745,440936,Inconclusive,5
576,144212515,21218,Inconclusive,5
577,144211870,27020,Inconclusive,5
578,144211532,7219,Inconclusive,5
579,144212448,23686673,Inconclusive,5
580,144212112,16683072,Inconclusive,5
581,144213240,8398,Inconclusive,5
582,144213110,107377,Inconclusive,5
583,144213317,24633,Inconclusive,5
584,144212925,18669,Inconclusive,5
585,144212997,81784,Inconclusive,5
586,144212799,16682953,Inconclusive,5
587,144212847,94398,Inconclusive,5
588,144213632,2286,Inconclusive,5
590,144213707,16682834,Inconclusive,5
591,144213683,5358159,Inconclusive,5
592,144213959,63062,Inconclusive,5
593,144213836,4132186,Inconclusive,5
594,144213674,6928,Inconclusive,5
595,144213861,9889168,Inconclusive,5
596,144213776,67271,Inconclusive,5
597,144213703,68589,Inconclusive,5
598,144207213,18170,Inconclusive,5
599,144207246,61002,Inconclusive,5
600,144207253,6537495,Inconclusive,5
601,144207264,21694,Inconclusive,5
602,144207293,2247,Inconclusive,5
603,144207326,5364713,Inconclusive,5
604,144207358,115157,Inconclusive,5
605,144207417,10866,Inconclusive,5
606,144207488,5993,Inconclusive,5
607,144207527,11080,Inconclusive,5
608,144207582,2406,Inconclusive,5
609,144207746,586708,Inconclusive,5
610,144207757,102724,Inconclusive,5
611,144207774,3015167,Inconclusive,5
612,144207779,22678982,Inconclusive,5
613,144207792,53316407,Inconclusive,5
614,144207836,5935,Inconclusive,5
615,144207895,11375816,Inconclusive,5
616,144207923,3378440,Inconclusive,5
617,144207925,7097,Inconclusive,5
618,144207947,6815,Inconclusive,5
619,144207948,16212610,Inconclusive,5
620,144207953,31553,Inconclusive,5
622,144208007,16218822,Inconclusive,5
623,144208086,7120,Inconclusive,5
624,144208141,449459,Inconclusive,5
625,144208163,637892,Inconclusive,5
626,144208187,5288209,Inconclusive,5
627,144208220,7308,Inconclusive,5
628,144208226,2734117,Inconclusive,5
629,144208300,3278,Inconclusive,5
630,144208309,54675810,Inconclusive,5
631,144208434,10788,Inconclusive,5
632,144208494,6294,Inconclusive,5
633,144208509,13,Inconclusive,5
634,144208540,23673837,Inconclusive,5
635,144208593,51556,Inconclusive,5
636,144208594,80779,Inconclusive,5
637,144208664,73665,Inconclusive,5
639,144208747,8816,Inconclusive,5
641,144208767,5455,Inconclusive,5
643,144208796,91511,Inconclusive,5
644,144208824,15096,Inconclusive,5
645,144208829,43226,Inconclusive,5
646,144208873,12688,Inconclusive,5
647,144208875,798,Inconclusive,5
648,144208885,15910,Inconclusive,5
649,144208906,9074,Inconclusive,5
650,144208907,17038,Inconclusive,5
652,144208928,19499,Inconclusive,5
653,144208960,11057,Inconclusive,5
654,144209154,6,Inconclusive,5
655,144209162,2662,Inconclusive,5
657,144209217,6877,Inconclusive,5
658,144209222,19042,Inconclusive,5
659,144209251,7636,Inconclusive,5
661,144209299,8152,Inconclusive,5
664,144209457,5284416,Inconclusive,5
666,144209686,8478,Inconclusive,5
667,144209705,6537502,Inconclusive,5
668,144209722,409301,Inconclusive,5
670,144209787,26710,Inconclusive,5
671,144209798,16682804,Inconclusive,5
672,144209799,5284483,Inconclusive,5
673,144209801,5035,Inconclusive,5
674,144209811,16217238,Inconclusive,5
675,144209822,10044526,Inconclusive,5
676,144209825,2775940,Inconclusive,5
677,144209836,53316406,Inconclusive,5
678,144209845,18506491,Inconclusive,5
679,144209846,60196375,Inconclusive,5
680,144209910,60196397,Inconclusive,5
681,144210075,7090,Inconclusive,5
682,144210098,16719,Inconclusive,5
683,144210124,10935,Inconclusive,5
684,144210131,11309,Inconclusive,5
685,170466228,20054964,Inconclusive,5
686,170465287,64722,Inconclusive,5
687,170465956,5284613,Inconclusive,5
688,144214040,5564,Inconclusive,5
689,144210847,22420,Inconclusive,5
690,144208831,493570,Inconclusive,5
691,144208850,8342,Inconclusive,5
692,144210106,17599,Inconclusive,5
1000,251919741,8705,Inactive,0
1001,251919808,60196288,Inactive,0
1002,251919792,18302,Inactive,0
1003,251919785,90004,Inactive,0
1004,251919784,113646,Inactive,0
1005,251919735,10937610,Inactive,0
1006,251919744,28532,Inactive,0
1007,251919699,31238,Inactive,0
1008,251919781,15452,Inactive,0
1009,251919819,7661,Inactive,0
1010,251919812,94403,Inactive,0
1011,251919700,8882,Inactive,0
1012,251919646,10476,Inactive,0
1013,251919768,17204,Inactive,0
1014,251919668,8680,Inactive,0
1015,251919782,26975,Inactive,0
1016,251919698,19284,Inactive,0
1017,251919657,8864,Inactive,0
1018,251919760,42802,Inactive,0
1019,251919647,880,Inactive,0
1020,251919794,24585,Inactive,0
1021,251919659,444294,Inactive,0
1022,251919822,11559,Inactive,0
1023,251919791,18156,Inactive,0
1024,251919750,16323,Inactive,0
1025,251919830,11903,Inactive,0
1026,251919748,29959,Inactive,0
1027,251919670,4171,Inactive,0
1028,251919730,62299,Inactive,0
1029,251919692,22833307,Inactive,0
1030,251919695,15076,Inactive,0
1031,251919719,6125184,Inactive,0
1032,251919714,57358267,Inactive,0
1033,251919688,13257,Inactive,0
1034,251919709,6440554,Inactive,0
1035,251919882,16033,Inactive,0
1036,251919716,86453,Inactive,0
1037,251919724,210326,Inactive,0
1038,251919679,29728,Inactive,0
1039,251919752,11429,Inactive,0
1040,251919736,6426849,Inactive,0
1041,251919733,6426848,Inactive,0
1042,251919984,23695905,Inactive,0
1043,251919983,135502804,Inactive,0
1044,251919718,23681559,Inactive,0
1045,251919720,13633097,Inactive,0
1046,251919737,41909,Inactive,0
1047,251919987,23664984,Inactive,0
1048,251919833,15842092,Inactive,0
1049,251919797,66280,Inactive,0
1050,251919798,17437,Inactive,0
1051,251919725,119435,Inactive,0
1052,251919802,93550,Inactive,0
1053,251919800,23672326,Inactive,0
1054,251919681,28531,Inactive,0
1055,251919801,118327,Inactive,0
1056,251919707,17109,Inactive,0
1057,251919799,3766139,Inactive,0
1058,251919793,118771,Inactive,0
1059,251919787,8166,Inactive,0
1060,251919990,14178379,Inactive,0
1061,251919664,17861,Inactive,0
1062,251919731,5879,Inactive,0
1063,251919905,10254,Inactive,0
1064,251919817,61832,Inactive,0
1065,251919865,57433782,Inactive,0
1066,251919712,185588,Inactive,0
1067,251919938,12855,Inactive,0
1068,251919780,6213,Inactive,0
1069,251919954,13231,Inactive,0
1070,251919786,119361,Inactive,0
1071,251919702,16697,Inactive,0
1072,251919946,6539,Inactive,0
1073,251919858,8501,Inactive,0
1074,251919853,8108,Inactive,0
1075,251919701,80296,Inactive,0
1076,251919925,12146,Inactive,0
1077,251919773,519368,Inactive,0
1078,251919979,443162,Inactive,0
1079,251919920,11987,Inactive,0
1080,251919845,7799,Inactive,0
1081,251919952,522769,Inactive,0
1082,251919893,17587,Inactive,0
1083,251919942,12988,Inactive,0
1084,251919689,28594,Inactive,0
1085,251919967,6977,Inactive,0
1086,251919897,67768,Inactive,0
1087,251919805,17161,Inactive,0
1088,251919866,91759529,Inactive,0
1089,251919958,13357,Inactive,0
1090,251919900,20414,Inactive,0
1091,251919878,15504,Inactive,0
1092,251919955,6749,Inactive,0
1093,251919894,18391,Inactive,0
1094,251919813,80790,Inactive,0
1095,251919879,28115,Inactive,0
1096,251919831,6766,Inactive,0
1097,251919940,166480,Inactive,0
1098,251919895,92278,Inactive,0
1099,251919962,6885,Inactive,0
1100,251919790,15891,Inactive,0
1101,251919816,61431,Inactive,0
1102,251919915,69111,Inactive,0
1103,251919761,183559,Inactive,0
1104,251919705,62010,Inactive,0
1105,251919849,7973,Inactive,0
1106,251919924,69275,Inactive,0
1107,251919864,8658,Inactive,0
1108,251919961,13391,Inactive,0
1109,251919820,7976,Inactive,0
1110,251919684,6572,Inactive,0
1111,251919846,7818,Inactive,0
1112,251919908,10989,Inactive,0
1113,251919837,2051,Inactive,0
1114,251919804,221260,Inactive,0
1115,251919806,78091,Inactive,0
1116,251919650,7492,Inactive,0
1117,251919949,62325,Inactive,0
1118,251919789,1550846,Inactive,0
1119,251919950,6645,Inactive,0
1120,251919843,7746,Inactive,0
1121,251919811,5281517,Inactive,0
1122,251919721,11159021,Inactive,0
1123,251919749,23663539,Inactive,0
1124,251919922,22555,Inactive,0
1125,251919662,12741,Inactive,0
1126,251919971,7113,Inactive,0
1127,251919902,11636816,Inactive,0
1128,251919916,4687,Inactive,0
1129,251919932,12355,Inactive,0
1130,251919856,1742210,Inactive,0
1131,251919867,91759530,Inactive,0
1132,251919729,3017748,Inactive,0
1133,251919941,22468,Inactive,0
1134,251919715,39800,Inactive,0
1135,251919892,72870,Inactive,0
1136,251919931,12290,Inactive,0
1137,251919901,9956,Inactive,0
1138,251919957,6836,Inactive,0
1139,251919658,9007,Inactive,0
1140,251919738,12303038,Inactive,0
1141,251919685,8011,Inactive,0
1142,251919903,10024,Inactive,0
1143,251919966,6916,Inactive,0
1144,251919727,23665763,Inactive,0
1145,251919973,7128,Inactive,0
1146,251919963,13405,Inactive,0
1147,251919896,6327482,Inactive,0
1148,251919947,62322,Inactive,0
1149,251919889,17050,Inactive,0
1150,251919754,18386,Inactive,0
1151,251919861,83119,Inactive,0
1152,251919910,93009,Inactive,0
1153,251919974,7146,Inactive,0
1154,251919838,7502,Inactive,0
1155,251919663,13187,Inactive,0
1156,251919870,12285822,Inactive,0
1157,251919980,71012,Inactive,0
1158,251919726,6451142,Inactive,0
1159,251919859,11439,Inactive,0
1160,251919851,8074,Inactive,0
1161,251919943,13019,Inactive,0
1162,251919710,16248,Inactive,0
1163,251919758,101082,Inactive,0
1164,251919977,60985,Inactive,0
1165,251919852,8106,Inactive,0
1166,251919743,22691,Inactive,0
1167,251919847,7937,Inactive,0
1168,251919959,6866,Inactive,0
1169,251919868,241582,Inactive,0
1170,251919841,7716,Inactive,0
1171,251919826,10686,Inactive,0
1172,251919807,20607916,Inactive,0
1173,251919872,123114,Inactive,0
1174,251919757,9936739,Inactive,0
1176,251919703,91550,Inactive,0
1177,251919839,7623,Inactive,0
1178,251919948,6555,Inactive,0
1179,251919906,10326,Inactive,0
1180,251919643,12205,Inactive,0
1181,251919869,8871,Inactive,0
1182,251919965,6993580,Inactive,0
1183,251919927,12177,Inactive,0
1184,251919978,7363,Inactive,0
1185,251919713,11150163,Inactive,0
1186,251919968,66645,Inactive,0
