PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
173,170464655,2942,Active,61
174,144210592,61253,Active,61
175,144207893,11460221,Active,61
176,170466045,5282229,Active,61
177,144209706,13816,Active,61
178,144211890,10107,Active,61
179,144207906,16212746,Active,61
180,170466614,6433339,Active,61
181,170465867,5282138,Active,61
183,170465903,676166,Active,61
184,144212680,9562059,Active,61
185,144212751,3444,Active,61
186,170466326,71768,Active,60
187,170466346,5702159,Active,60
188,170464908,2723601,Active,60
189,170465875,5282209,Active,60
190,144210566,53316382,Active,60
191,144211040,107720,Active,60
192,144209622,9395,Active,60
193,144209789,667490,Active,60
194,144209768,8755,Active,60
195,144208851,22833331,Active,60
196,170466893,4302960,Active,59
198,144207267,8247,Active,59
199,170465599,104850,Active,59
203,144210534,18173271,Active,58
204,170465129,60749,Active,58
205,144209433,441140,Active,58
206,251919722,9507,Active,58
208,170466709,104610,Active,58
209,170466799,34458,Active,58
210,170464694,3108,Active,58
211,144213006,9571016,Active,58
212,144209716,6450278,Active,58
213,170464824,74990,Active,57
214,170464917,104741,Active,57
215,144209657,7807,Active,57
218,170466472,24405,Active,57
219,144211884,91708,Active,57
220,144208684,39424,Active,57
221,170466113,151194,Active,57
222,144212166,5284373,Active,57
223,144211882,19402,Active,57
224,144209989,22882,Active,57
225,170465682,9880,Active,57
226,144207796,2758873,Active,57
227,170464622,6279,Active,57
228,170465914,6607,Active,57
229,144209643,1988,Active,57
230,144208192,6537489,Active,57
231,170465744,9509,Active,56
232,144209720,460612,Active,56
233,144209396,60962,Active,56
234,144207224,154914,Active,56
235,170466556,443375,Active,56
236,144210772,9969177,Active,56
237,170465391,7699,Active,56
239,144208410,9904,Active,56
240,170464681,74989,Active,56
241,170465275,54676038,Active,56
242,144206517,9938056,Active,56
243,170465022,71764,Active,56
244,144209594,8305,Active,56
245,144213330,3037,Active,56
246,144213881,129491,Active,56
247,144213722,250948,Active,56
248,144207290,13745,Active,56
249,144211257,31677,Active,56
250,144209970,75050,Active,55
251,144211224,71777,Active,55
252,144209635,7732,Active,55
254,144210160,82703,Active,55
255,170465575,71386,Active,55
256,170466108,68604,Active,55
257,144211081,91766,Active,55
258,251919837,2051,Active,55
259,144211649,34313,Active,55
260,170466106,44112,Active,55
261,170464921,3397,Active,55
262,170465163,119607,Active,55
263,144208402,91649,Active,55
264,170465798,165457,Active,55
265,144209533,3385,Active,55
266,144209593,5770,Active,55
267,251919757,9936739,Active,55
268,144206802,5282215,Active,55
269,144212068,5284462,Active,55
270,144211155,7430,Active,55
271,144209795,24007,Active,55
272,144207795,12991988,Active,55
273,170466554,5074,Active,55
274,144213661,60196436,Active,55
276,144209175,7516,Active,54
277,170466728,3019305,Active,54
278,144207765,17321,Active,54
279,170466880,123924,Active,54
280,170465021,4493,Active,54
282,144210075,7090,Active,54
283,170465347,2754,Active,54
284,170464888,3739,Active,54
285,170465847,3033988,Active,54
286,170466116,5311037,Active,54
287,144211526,51605,Active,54
288,144213957,10635,Active,54
289,170466409,16363,Active,54
290,170465528,10839,Active,54
291,170466206,13789,Active,54
292,170464719,22571,Active,54
293,170464752,62881,Active,54
294,144213689,9850056,Active,54
296,144211880,40520,Active,54
297,144213321,13266,Active,54
300,144206837,20054967,Active,54
301,170464726,2767,Active,54
302,144212309,67274,Active,54
303,170465864,5480,Active,54
304,170466111,24871267,Active,54
305,144213030,657220,Active,54
306,170464870,68873,Active,54
307,144212471,5833,Active,54
308,144210545,9865233,Active,54
309,144212719,6166,Active,54
311,170465591,135409535,Active,53
312,170465145,119182,Active,53
313,170466319,71693,Active,53
314,144209994,51040,Active,53
315,251919933,12477,Active,53
316,144213991,7812,Active,53
317,170464699,39186,Active,53
319,144210752,10132209,Active,53
321,170466836,17693,Active,53
322,144210933,67818,Active,53
323,144211429,33360,Active,53
324,170465097,54685920,Active,53
326,144211847,6238,Active,53
327,251919836,9500,Active,53
328,170464718,3339,Active,53
331,144208498,62276,Active,53
333,170465334,5952,Active,53
334,170465308,82146,Active,53
335,144212539,16722125,Active,53
336,170466461,161803,Active,53
337,170465043,448812,Active,53
338,144208099,5281567,Active,53
339,170464671,5381,Active,53
340,144210605,5280343,Active,53
342,170466364,27812,Active,53
343,170465394,11289,Active,53
344,144211463,11826859,Active,53
345,144210528,9831581,Active,53
346,170466063,10631,Active,53
347,170466509,92968,Active,53
348,170465406,11683,Active,53
349,170465194,247839,Active,53
350,144206329,92140,Active,53
351,170464803,3054,Active,53
352,144213150,5546,Active,53
354,251919726,6451142,Active,53
355,144210343,992,Active,53
356,144212326,13708,Active,53
357,144210084,11764,Active,53
358,144212027,54682468,Active,53
359,144210580,25099474,Active,53
360,170465224,54685047,Active,52
361,170466304,119369,Active,52
362,170466738,90235,Active,52
363,144211799,84733,Active,52
364,144213232,5284363,Active,52
365,170465851,73356,Active,52
366,170466057,3936,Active,52
367,144212329,36382,Active,52
368,144207995,93221,Active,52
369,144208460,68570,Active,52
370,170466281,4847,Active,52
372,251919879,28115,Active,52
373,144213445,6505,Active,52
374,170466401,5311093,Active,52
375,170465749,54680085,Active,52
376,144206480,5362115,Active,52
377,144209297,82343,Active,52
378,144212024,86171,Active,52
380,144207811,2734177,Active,52
381,251919688,13257,Active,52
382,144209962,75628,Active,52
383,170465489,19988,Active,52
384,170466117,56463,Active,52
387,144210890,995,Active,52
388,170466570,107926,Active,52
389,170465874,444008,Active,52
391,170466173,54688686,Active,52
392,170466131,3033968,Active,52
393,170465049,54685925,Active,52
395,144214016,3712,Active,52
396,144210765,9888347,Active,52
398,170466121,6433119,Active,52
399,170464835,5995,Active,52
400,144211933,39230,Active,52
401,170466266,35375,Active,52
402,170464818,57363,Active,52
403,144206807,216237,Active,52
404,144207283,7607,Active,52
405,144213969,6625,Active,52
407,170465776,9324,Active,52
408,170464631,6010,Active,52
409,170466076,3326,Active,52
410,170465389,443943,Active,52
411,144212683,5281025,Active,52
413,170464628,60198,Active,52
414,144214046,47898,Active,52
415,144209255,5757,Active,52
416,144213850,5803,Active,52
417,170464899,64713,Active,52
419,144213865,56069,Active,52
420,144207299,2734247,Active,52
422,170464981,20469,Active,52
423,144209848,2734179,Active,52
424,144213132,40000,Active,52
425,144209194,5881,Active,52
426,144209847,10411334,Active,52
427,144208945,4021,Active,52
429,144208934,76302,Active,52
431,144208108,13636,Active,52
432,144210760,10407399,Active,52
433,144209662,18480,Active,52
435,144211022,91744,Active,52
436,144208772,73672,Active,52
437,144207537,11852,Active,52
439,144207454,24937,Active,52
440,144208266,15533,Active,52
441,144210948,11723708,Active,52
442,144210107,3014138,Active,51
443,170464925,5073,Active,51
444,144213191,9415,Active,51
445,144212458,8955,Active,51
446,144209690,14782,Active,51
447,144213226,2734956,Active,51
448,144213860,10685477,Active,51
450,144208709,8289,Active,51
451,251919983,135502804,Active,51
452,144211671,27295,Active,51
454,170464800,9570076,Active,51
455,170464683,6230,Active,51
456,144206825,71809,Active,51
457,144211523,100524,Active,51
458,251919709,6440554,Active,51
459,144214031,20525,Active,51
460,144211069,38779,Active,51
461,170465091,5591,Active,51
462,170466489,243274,Active,51
463,170464873,65999,Active,51
465,170466184,72106,Active,51
466,144210082,27882,Active,51
467,144213156,7257,Active,51
468,170466017,5282219,Active,51
469,170466031,192197,Active,51
470,170465258,9818306,Active,51
471,144208157,7015,Active,51
472,144212910,9878,Active,51
473,144208587,7567,Active,51
474,170464849,3333,Active,51
475,170466000,3275,Active,51
476,170465931,636411,Active,51
477,170465333,9588170,Active,51
479,144211966,85335,Active,51
480,144213086,2761171,Active,51
481,144211510,3033674,Active,51
483,170466267,75194,Active,51
484,170465054,9046,Active,51
485,144206849,34051,Active,51
486,170465618,20395,Active,51
487,144212095,5392,Active,51
488,170464789,9403,Active,51
489,144214021,10313,Active,51
491,251919796,2770166,Active,51
492,144209899,2734249,Active,51
493,144211007,14300,Active,51
495,144207950,12036651,Active,51
496,144211656,118703,Active,51
497,144207916,2734163,Active,51
498,144207887,6013,Active,51
499,251919897,67768,Active,51
500,144207800,2734237,Active,51
501,144213956,25015,Active,51
502,144211203,39385,Active,51
503,144210751,9866250,Active,51
505,144209546,5280793,Active,51
506,144207933,2734175,Active,51
507,144211361,62829,Active,51
508,144212605,16533,Active,51
509,144212073,27211,Active,51
510,144210939,13089,Active,51
511,144208538,7231,Active,51
512,144208619,15531,Active,51
513,144208820,9275,Active,51
514,144210791,41384,Active,51
516,251919749,23663539,Active,51
518,144211589,66573,Active,50
519,144209445,8469,Active,50
520,170464795,5311067,Active,50
522,144211466,2337,Active,50
523,170466408,55483,Active,50
524,170465946,69588,Active,50
525,251919751,11614934,Active,50
526,170466259,206044,Active,50
527,170466168,17683,Active,50
528,144212562,61059,Active,50
529,170465385,32798,Active,50
530,170465883,108143,Active,50
531,170465873,2448,Active,50
532,170465679,3058754,Active,50
534,170465990,3316,Active,50
535,170465245,104865,Active,50
536,170465211,13765,Active,50
537,170466405,1684,Active,50
539,144208871,5755,Active,50
540,144212571,12797557,Active,50
541,144212554,67005,Active,50
542,144208564,5753,Active,50
543,144213743,11193251,Active,50
544,144212243,54680660,Active,50
545,170466643,60196272,Active,50
546,170465094,71399,Active,50
547,170466119,219050,Active,50
548,170466328,9454,Active,50
549,170466078,54260,Active,50
550,170466120,60785,Active,50
551,170465823,160243,Active,50
552,144211423,28999,Active,50
553,144212209,19113,Active,50
554,144208646,39327,Active,50
555,170466645,3822,Active,50
557,144210541,9931156,Active,50
558,144212036,74937,Active,50
559,144208989,3715,Active,50
561,144209075,29732,Active,50
562,144208775,7969,Active,50
563,144212018,93312,Active,50
564,144210007,15412,Active,50
565,144211470,5355863,Active,50
566,144212688,2477,Active,50
567,144212303,31208,Active,50
568,144212576,91677,Active,50
570,144210005,84703,Active,50
571,144213793,75311,Active,50
572,144211874,51369,Active,50
576,144211153,1787910,Active,50
577,144211949,87019,Active,50
578,144207810,2734172,Active,50
579,144208995,50896,Active,50
580,144214042,31070,Active,50
581,144211592,60196416,Active,50
582,144211367,13218777,Active,50
583,144211390,86429,Active,50
584,144212306,90282,Active,50
586,144211676,26033,Active,50
587,144211264,3317081,Active,50
588,144212579,9300,Active,50
589,144208555,36324,Active,50
591,251919715,39800,Active,50
592,144212945,85025,Active,50
593,144208574,4169,Active,50
594,144209129,6028,Active,50
595,144209270,24860538,Active,50
596,251919672,727,Active,50
597,144207680,77080,Active,50
599,144210585,5018304,Active,50
601,144211894,11140605,Active,50
602,144211886,91707,Active,50
603,144211885,91673,Active,50
604,251919954,13231,Active,49
605,170466622,193949,Active,49
606,170465905,101905,Active,49
607,144208367,70038,Active,49
609,170466246,6435335,Active,49
612,170465068,4870,Active,49
613,144210699,23695542,Active,49
615,144207926,13436,Active,49
616,170465907,6128,Active,49
617,170466069,6300,Active,49
618,144206875,208925,Active,49
619,144212538,34468,Active,49
620,170465859,443955,Active,49
621,170466194,72098,Active,49
622,170466546,198015,Active,49
623,144211462,115268,Active,49
624,144208080,5354284,Active,49
626,170465557,37907,Active,49
627,170465372,5282375,Active,49
628,144211987,32912,Active,49
629,170466463,4488,Active,49
630,170465426,3278,Active,49
631,170465857,3371,Active,49
632,170466598,60196270,Active,49
633,144211378,92425,Active,49
634,144210913,20279,Active,49
635,144210020,137895,Active,49
636,144211993,87329,Active,49
637,144208120,135401907,Active,49
638,144207289,6633,Active,49
639,144213971,7108,Active,49
640,144212691,23665884,Active,49
641,144212420,67215,Active,49
644,144207903,10236,Active,49
645,144214036,4115,Active,49
646,144213741,14642,Active,49
647,144208034,21499,Active,49
648,144211099,13940,Active,49
649,144211165,4933,Active,49
650,144211539,11437710,Active,49
651,144213208,6540,Active,49
652,144209596,8588,Active,49
653,144208714,16560,Active,49
654,144214006,213013,Active,49
655,144212310,644213,Active,49
656,144213002,62935,Active,49
657,251919735,10937610,Active,49
658,251919786,119361,Active,49
659,144207274,4890,Active,49
660,144210972,27189,Active,49
661,144212584,91590,Active,49
662,144209492,4793,Active,49
663,144210754,156328,Active,49
664,144212254,62142,Active,49
665,144208540,23673837,Active,49
666,144208729,47326,Active,49
667,144207513,1548943,Active,49
668,144209163,2268,Active,49
671,144212603,11273,Active,49
672,144212174,50895,Active,49
673,144208052,6446,Active,49
674,144207744,17569,Active,49
675,144208693,3036,Active,49
676,144208786,5284441,Active,49
677,144207829,6929,Active,49
678,144213977,697993,Active,49
679,144209179,6618,Active,49
681,144210763,9865929,Active,49
682,144210805,86102,Active,49
683,144212235,16422,Active,49
685,144208901,6854,Active,49
686,144210548,60196402,Active,49
688,144211161,3391107,Active,49
689,144211898,12309460,Active,49
690,144211878,93528,Active,49
691,144212701,23673604,Active,49
692,144213590,2724189,Active,49
693,144208973,7648,Active,49
694,144208654,62485,Active,49
695,144214024,31423,Active,49
696,144207495,27582,Active,49
697,144210530,3086618,Active,49
698,144211806,85821,Active,49
699,144211899,54886,Active,49
701,144213931,5281516,Active,49
702,144213632,2286,Active,49
703,144213454,12955,Active,49
704,144208161,14709,Active,49
705,144210178,70425,Active,49
706,144207521,10660,Active,49
707,144209394,108938,Active,49
708,144208255,9147,Active,49
709,144207877,9483,Active,49
711,144210563,53316380,Active,49
712,144211750,4292413,Active,48
713,144213611,11776,Active,48
714,144213194,11769,Active,48
715,144211764,31957,Active,48
716,144210930,12358480,Active,48
718,144212181,23678979,Active,48
719,144211718,66609,Active,48
720,144213731,91511,Active,48
721,144213326,40585,Active,48
722,144210058,12185,Active,48
724,144209148,4891,Active,48
725,144211102,10342051,Active,48
726,144208328,16907,Active,48
727,144212173,15583,Active,48
728,144213727,132932,Active,48
729,144210962,104926,Active,48
730,144211326,71482,Active,48
731,144211334,83975,Active,48
732,144212748,41632,Active,48
733,144212026,61718,Active,48
734,144212108,60196426,Active,48
735,144213274,3347,Active,48
736,144213054,638034,Active,48
737,144207305,6440556,Active,48
739,144207904,11568,Active,48
740,144208409,68289,Active,48
741,144213721,10160166,Active,48
742,251919721,11159021,Active,48
743,144207536,2391,Active,48
744,144212542,83322,Active,48
745,144207824,12059921,Active,48
746,144210518,66166,Active,48
748,144211672,28292,Active,48
749,144212218,20848,Active,48
750,144207567,6828,Active,48
751,144209717,3552,Active,48
752,144209414,62306,Active,48
753,144214038,41368,Active,48
754,144210506,7271,Active,48
755,144210775,9949821,Active,48
756,144212723,656583,Active,48
757,144211624,62389,Active,48
758,144212681,6215,Active,48
759,144211569,54678504,Active,48
760,144213501,19241,Active,48
761,144214010,13709,Active,48
762,144211566,64832,Active,48
763,144211357,53518,Active,48
764,144206380,3041255,Active,48
765,144208211,6371716,Active,48
766,144209658,1678,Active,48
767,144213686,87984,Active,48
768,144207510,6537506,Active,48
769,144208494,6294,Active,48
770,144212082,23690437,Active,48
771,144208129,11571,Active,48
773,144211086,2871,Active,48
774,144212258,4964,Active,48
775,144211680,5510,Active,48
776,144213108,9903,Active,48
777,144213193,9015,Active,48
778,144212906,526624,Active,48
780,144212220,30709,Active,48
781,144212074,42981,Active,48
783,251919660,11862,Active,48
784,144209324,14050,Active,48
785,144211618,6872,Active,48
786,144212775,576026,Active,47
787,144212861,929262,Active,47
788,144211651,9298,Active,47
789,144210531,6918686,Active,47
790,144211943,77956,Active,47
791,144209665,8981,Active,47
792,144208833,6295,Active,47
793,144206434,200391,Active,47
794,144210901,60560,Active,47
795,144212065,312440,Active,47
796,144209144,9076,Active,47
797,144211209,2912,Active,47
798,144212717,10207,Active,47
799,144207780,44630019,Active,47
800,144208987,7050,Active,47
801,144210040,68297,Active,47
802,144208172,123504,Active,47
803,144210945,96088,Active,47
804,144211023,21307,Active,47
805,144206400,60196324,Active,47
806,144206415,21124389,Active,47
1000,144212772,20641892,Inconclusive,30
1001,144207712,5284451,Inconclusive,30
1002,144209358,39676,Inconclusive,30
1003,144208168,18728,Inconclusive,30
1004,144210607,445354,Inconclusive,30
1005,144208091,13428,Inconclusive,30
1006,144207747,56638112,Inconclusive,30
1007,144210771,135430996,Inconclusive,30
1008,144210907,22206,Inconclusive,30
1009,144211075,3488,Inconclusive,30
1010,144211359,213031,Inconclusive,30
1011,144212351,445070,Inconclusive,30
1012,144212635,9703,Inconclusive,30
1013,144211747,1474,Inconclusive,30
1014,144211873,23017,Inconclusive,30
1015,144211746,60196420,Inconclusive,30
1016,144212276,170530,Inconclusive,30
1017,144213080,4781,Inconclusive,30
1019,144213458,13450,Inconclusive,30
1020,144213817,173058,Inconclusive,30
1021,144207965,2777982,Inconclusive,30
1022,144209336,5053,Inconclusive,30
1023,144207735,12530,Inconclusive,30
1024,144210163,73848,Inconclusive,30
1025,144207301,8390,Inconclusive,30
1026,144207809,2734239,Inconclusive,30
1027,144208611,32154,Inconclusive,30
1028,144207268,15752,Inconclusive,30
1034,144210453,7579,Inconclusive,30
1036,144211834,20169,Inconclusive,30
1037,144212572,116529,Inconclusive,30
1038,144213089,12484,Inconclusive,30
1039,144213397,5280450,Inconclusive,30
1040,144213901,28777,Inconclusive,30
1041,144208874,37517,Inconclusive,30
1042,251919923,3438,Inconclusive,30
1043,144210180,26176,Inconclusive,30
1044,144210584,44578765,Inconclusive,30
1045,144208778,10707,Inconclusive,30
1046,144213787,3735,Inconclusive,30
1047,144208490,8413,Inconclusive,30
1049,144209504,39562,Inconclusive,30
1052,144208191,8569,Inconclusive,30
1053,144209416,3308,Inconclusive,30
1054,144208125,9609,Inconclusive,30
1055,144210540,11472813,Inconclusive,30
1056,144210804,6937,Inconclusive,30
1058,144211430,22833489,Inconclusive,30
1059,144211452,6336,Inconclusive,30
1060,144212252,117746,Inconclusive,30
1061,144212224,5859,Inconclusive,30
1062,144211714,87391,Inconclusive,30
1063,144212117,92238,Inconclusive,30
1064,144207354,36159,Inconclusive,30
1065,251919803,81284,Inconclusive,30
1066,144208471,1483,Inconclusive,30
1067,144207941,7331,Inconclusive,30
1068,144208805,5853,Inconclusive,30
1070,144208389,2346,Inconclusive,30
1071,144207593,8442,Inconclusive,30
1072,144206382,92942,Inconclusive,30
1073,144208326,7673,Inconclusive,30
1074,144208529,5333,Inconclusive,30
1075,144206397,60196322,Inconclusive,30
1076,144210122,10789,Inconclusive,30
1077,144208458,3035,Inconclusive,30
1078,144211537,135398752,Inconclusive,30
1079,170464770,2708,Inconclusive,30
1080,170465005,3639,Inconclusive,30
1081,170465531,8667,Inconclusive,30
1082,170465006,4485,Inconclusive,30
1083,170465435,56959,Inconclusive,30
1084,170464756,66007,Inconclusive,30
1085,170465291,3775,Inconclusive,30
1086,170465004,73957,Inconclusive,30
1087,170465280,3055,Inconclusive,30
1088,170465797,83201,Inconclusive,30
1089,170465638,610479,Inconclusive,30
1090,170465583,31072,Inconclusive,30
1091,170466571,28693,Inconclusive,30
1092,170465366,3702,Inconclusive,30
1093,170465117,36339,Inconclusive,30
1094,170464691,57469,Inconclusive,30
1096,170464847,5865,Inconclusive,30
1097,170466226,3039,Inconclusive,30
1098,170466884,6643,Inconclusive,30
1099,170466155,60703,Inconclusive,30
1100,170466027,104762,Inconclusive,30
1101,170465503,2723,Inconclusive,30
1102,170466261,135511839,Inconclusive,30
1103,170465563,16846,Inconclusive,30
1104,170466413,49381,Inconclusive,30
1105,170466609,6719,Inconclusive,30
1106,170465205,54686764,Inconclusive,30
1107,170466327,15797,Inconclusive,30
1108,170464938,37888454,Inconclusive,30
1109,170466125,8313,Inconclusive,30
1110,170464664,5625,Inconclusive,30
1111,170464672,18340,Inconclusive,30
1112,170465059,135445761,Inconclusive,30
1113,170465072,6135,Inconclusive,30
1114,170465648,114811,Inconclusive,30
1115,170465929,5489012,Inconclusive,30
1116,144206846,20749,Inconclusive,30
1117,170465203,151075,Inconclusive,30
1118,144207139,5284620,Inconclusive,30
1119,170465441,10158453,Inconclusive,30
1120,170465737,72026,Inconclusive,30
1121,170465753,135410,Inconclusive,30
1122,170466720,85624,Inconclusive,30
1123,170466729,85542,Inconclusive,30
1124,170466291,83969,Inconclusive,30
1125,170466188,3052762,Inconclusive,30
1126,144210521,13283,Inconclusive,30
1127,144210622,444913,Inconclusive,30
1129,144210590,16759173,Inconclusive,30
1130,144210862,23669238,Inconclusive,30
1131,144210925,9555,Inconclusive,30
1132,144210787,9926621,Inconclusive,30
1133,144210910,24180686,Inconclusive,30
1134,144211065,5216,Inconclusive,30
1136,144211180,5372405,Inconclusive,30
1137,144211234,4284,Inconclusive,30
1139,144211241,17432,Inconclusive,30
1140,144211276,93541,Inconclusive,30
1141,144211315,4130,Inconclusive,30
1142,144211414,23700088,Inconclusive,30
1143,144211483,47938,Inconclusive,30
1144,144211502,86132,Inconclusive,30
1145,144211507,31386,Inconclusive,30
1146,144211518,8621,Inconclusive,30
1147,144211757,222786,Inconclusive,30
1148,144211732,189821,Inconclusive,30
1149,144211772,9782,Inconclusive,30
1150,144211705,11722,Inconclusive,30
1151,144212421,7094,Inconclusive,30
1152,144212288,6253,Inconclusive,30
1153,144211944,6669,Inconclusive,30
1154,144212547,10695,Inconclusive,30
1155,144212636,23677927,Inconclusive,30
1156,144212043,75819,Inconclusive,30
1157,144211726,1711973,Inconclusive,30
1158,144211888,93365,Inconclusive,30
1159,144212486,135459645,Inconclusive,30
1160,144212207,3034319,Inconclusive,30
1161,144211835,70248,Inconclusive,30
1162,144212618,442482,Inconclusive,30
1163,144212033,604152,Inconclusive,30
1164,144212111,87367,Inconclusive,30
1165,144213212,4754,Inconclusive,30
1166,144213079,10850,Inconclusive,30
1167,144212940,16760703,Inconclusive,30
1169,144212932,8159,Inconclusive,30
1170,144212946,61209,Inconclusive,30
1171,144212818,60196432,Inconclusive,30
1172,144212848,10470544,Inconclusive,30
1173,144213045,7016,Inconclusive,30
1174,144213515,7150,Inconclusive,30
1175,144213529,8326,Inconclusive,30
1176,144213516,7932,Inconclusive,30
1177,144213550,10914,Inconclusive,30
1178,144213536,66688,Inconclusive,30
1179,144213528,17049,Inconclusive,30
1180,144213955,12837,Inconclusive,30
1181,144213918,59694,Inconclusive,30
1182,144213801,65552,Inconclusive,30
1183,144213751,11982778,Inconclusive,30
1184,144211232,5280567,Inconclusive,30
1185,144211611,807,Inconclusive,30
1186,144207324,7321,Inconclusive,30
1187,144207373,7438,Inconclusive,30
1188,144207466,7570,Inconclusive,30
1189,144207492,8855,Inconclusive,30
1190,144207497,2723754,Inconclusive,30
1191,144207534,11673,Inconclusive,30
1192,144207596,8809,Inconclusive,30
1193,144207618,8071,Inconclusive,30
1194,144207663,33263,Inconclusive,30
1195,144207665,94483,Inconclusive,30
1196,144207666,114129,Inconclusive,30
1197,144207688,7302,Inconclusive,30
1198,144207691,14500,Inconclusive,30
1199,144207700,5922,Inconclusive,30
1200,144207710,6956,Inconclusive,30
1201,144207714,54704426,Inconclusive,30
1203,144207766,20353,Inconclusive,30
1204,144207773,16218739,Inconclusive,30
1205,144207797,53260965,Inconclusive,30
1206,144207813,11076461,Inconclusive,30
1207,144207814,16213711,Inconclusive,30
1208,144208014,27200,Inconclusive,30
1209,144208078,10439,Inconclusive,30
1210,144208085,10843,Inconclusive,30
1211,144208087,7344,Inconclusive,30
1212,144208096,1549517,Inconclusive,30
1213,144208098,34665,Inconclusive,30
